PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32305287","Severe Acute Proximal Pulmonary Embolism and COVID-19: A Word of Caution","Fabre O, Rebet O, Carjaliu I, Radutoiu M, Gautier L, Hysi I.","Ann Thorac Surg. 2020 Nov;110(5):e409-e411. doi: 10.1016/j.athoracsur.2020.04.005. Epub 2020 Apr 17.","Fabre O","Ann Thorac Surg","2020","2020/04/20","PMC7162739","","10.1016/j.athoracsur.2020.04.005"
"32314345","Response of a tertiary dermatology department to COVID-19","Der Sarkissian S, Tjokrowidjaja A, Sebaratnam DF, Gupta M.","Australas J Dermatol. 2020 Nov;61(4):e468-e469. doi: 10.1111/ajd.13298. Epub 2020 Apr 21.","Der Sarkissian S","Australas J Dermatol","2020","2020/04/22","PMC7264651","","10.1111/ajd.13298"
"32315487","Clinical and Autoimmune Characteristics of Severe and Critical Cases of COVID-19","Zhou Y, Han T, Chen J, Hou C, Hua L, He S, Guo Y, Zhang S, Wang Y, Yuan J, Zhao C, Zhang J, Jia Q, Zuo X, Li J, Wang L, Cao Q, Jia E.","Clin Transl Sci. 2020 Nov;13(6):1077-1086. doi: 10.1111/cts.12805. Epub 2020 May 14.","Zhou Y","Clin Transl Sci","2020","2020/04/22","PMC7264560","","10.1111/cts.12805"
"32315802","The role of physical and rehabilitation medicine in the COVID-19 pandemic: The clinician's view","Carda S, Invernizzi M, Bavikatte G, Bensmaïl D, Bianchi F, Deltombe T, Draulans N, Esquenazi A, Francisco GE, Gross R, Jacinto LJ, Moraleda Pérez S, O'Dell MW, Reebye R, Verduzco-Gutierrez M, Wissel J, Molteni F.","Ann Phys Rehabil Med. 2020 Nov;63(6):554-556. doi: 10.1016/j.rehab.2020.04.001. Epub 2020 Apr 18.","Carda S","Ann Phys Rehabil Med","2020","2020/04/22","PMC7166018","","10.1016/j.rehab.2020.04.001"
"32317205","Clinical features and multidisciplinary treatment outcome of COVID-19 pneumonia: A report of three cases","Liu C, Wu C, Zheng X, Zeng F, Liu J, Wang P, Zeng F, Yuan L, Zhu F, Gan X, Huang Y.","J Formos Med Assoc. 2020 Nov;119(11):1702-1709. doi: 10.1016/j.jfma.2020.04.008. Epub 2020 Apr 16.","Liu C","J Formos Med Assoc","2020","2020/04/23","PMC7161490","","10.1016/j.jfma.2020.04.008"
"32319876","Computed tomography (CT) scan challenges the result of SARS-CoV-2 nucleic acid test in a suspected COVID-19 case","Yan K, Zhang J, Zhang Y, Zhang S, Cai T, Zheng J.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1362-1363. doi: 10.1017/ice.2020.171. Epub 2020 Apr 22.","Yan K","Infect Control Hosp Epidemiol","2020","2020/04/23","PMC7200842","","10.1017/ice.2020.171"
"32319877","Critical role of Wuhan cabin hospitals in controlling the local COVID-19 pandemic","Yao W, Wang X, Liu T.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1356-1358. doi: 10.1017/ice.2020.167. Epub 2020 Apr 22.","Yao W","Infect Control Hosp Epidemiol","2020","2020/04/23","PMC7200851","","10.1017/ice.2020.167"
"32319880","Transparency and information sharing could help abate the COVID-19 pandemic","Rahimi F, Talebi Bezmin Abadi A.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1366-1367. doi: 10.1017/ice.2020.174. Epub 2020 Apr 22.","Rahimi F","Infect Control Hosp Epidemiol","2020","2020/04/23","PMC7191256","","10.1017/ice.2020.174"
"32319881","Might hydrogen peroxide reduce the hospitalization rate and complications of SARS-CoV-2 infection?","Caruso AA, Del Prete A, Lazzarino AI, Capaldi R, Grumetto L.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1360-1361. doi: 10.1017/ice.2020.170. Epub 2020 Apr 22.","Caruso AA","Infect Control Hosp Epidemiol","2020","2020/04/23","PMC7308628","","10.1017/ice.2020.170"
"32319884","Extended use or reuse of N95 respirators during COVID-19 pandemic: An overview of national regulatory authority recommendations","Kobayashi LM, Marins BR, Costa PCDS, Perazzo H, Castro R.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1364-1366. doi: 10.1017/ice.2020.173. Epub 2020 Apr 22.","Kobayashi LM","Infect Control Hosp Epidemiol","2020","2020/04/23","PMC7200848","","10.1017/ice.2020.173"
"32321602","Iran's success in controlling the COVID-19 pandemic","Mohammadzadeh N, Shahriary M, Nasri E.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1359-1360. doi: 10.1017/ice.2020.169. Epub 2020 Apr 23.","Mohammadzadeh N","Infect Control Hosp Epidemiol","2020","2020/04/24","PMC7463152","","10.1017/ice.2020.169"
"32321606","A dynamic residential community-based quarantine strategy: China's experience in fighting COVID-19","Guo Y, Li Y, Monroe-Wise A, Yeung SJ, Huang Y.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1363-1364. doi: 10.1017/ice.2020.172. Epub 2020 Apr 23.","Guo Y","Infect Control Hosp Epidemiol","2020","2020/04/24","PMC7191255","","10.1017/ice.2020.172"
"32321609","Diagnostic options for coronavirus disease 2019 (COVID-19)","Xiao Y, Peng Z, Tan C, Meng X, Huang X, Wu A, Li C.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1358-1359. doi: 10.1017/ice.2020.168. Epub 2020 Apr 23.","Xiao Y","Infect Control Hosp Epidemiol","2020","2020/04/24","PMC7303465","","10.1017/ice.2020.168"
"32321612","Prevention of nosocomial COVID-19: Another challenge of the pandemic","Van Praet JT, Claeys B, Coene AS, Floré K, Reynders M.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1355-1356. doi: 10.1017/ice.2020.166. Epub 2020 Apr 23.","Van Praet JT","Infect Control Hosp Epidemiol","2020","2020/04/24","PMC7198455","","10.1017/ice.2020.166"
"32321857","Low risk of COVID-19 transmission in GI endoscopy","Repici A, Aragona G, Cengia G, Cantù P, Spadaccini M, Maselli R, Carrara S, Anderloni A, Fugazza A, Pace F, Rösch T; ITALIAN GI-COVID19 Working Group.","Gut. 2020 Nov;69(11):1925-1927. doi: 10.1136/gutjnl-2020-321341. Epub 2020 Apr 22.","Repici A","Gut","2020","2020/04/24","","","10.1136/gutjnl-2020-321341"
"32322159","Electrostatic charged nanofiber filter for filtering airborne novel coronavirus (COVID-19) and nano-aerosols","Leung WWF, Sun Q.","Sep Purif Technol. 2020 Nov 1;250:116886. doi: 10.1016/j.seppur.2020.116886. Epub 2020 Apr 22.","Leung WWF","Sep Purif Technol","2020","2020/04/24","PMC7175919","","10.1016/j.seppur.2020.116886"
"32327007","Going to the COVID-19 Gemba: Using observation and high reliability strategies to achieve safety in a time of crisis","Thull-Freedman J, Mondoux S, Stang A, Chartier LB.","CJEM. 2020 Nov;22(6):738-741. doi: 10.1017/cem.2020.380.","Thull-Freedman J","CJEM","2020","2020/04/25","PMC7211801","","10.1017/cem.2020.380"
"32327383","Point of care and intensive care lung ultrasound: A reference guide for practitioners during COVID-19","Moore S, Gardiner E.","Radiography (Lond). 2020 Nov;26(4):e297-e302. doi: 10.1016/j.radi.2020.04.005. Epub 2020 Apr 17.","Moore S","Radiography (Lond)","2020","2020/04/25","PMC7164867","","10.1016/j.radi.2020.04.005"
"32329520","Current pharmacological treatments for COVID-19: What's next?","Scavone C, Brusco S, Bertini M, Sportiello L, Rafaniello C, Zoccoli A, Berrino L, Racagni G, Rossi F, Capuano A.","Br J Pharmacol. 2020 Nov;177(21):4813-4824. doi: 10.1111/bph.15072. Epub 2020 May 15.","Scavone C","Br J Pharmacol","2020","2020/04/25","PMC7264618","","10.1111/bph.15072"
"32330440","Mediastinal lymphadenopathy in patients with severe COVID-19","Valette X, du Cheyron D, Goursaud S.","Lancet Infect Dis. 2020 Nov;20(11):1230. doi: 10.1016/S1473-3099(20)30310-8. Epub 2020 Apr 21.","Valette X","Lancet Infect Dis","2020","2020/04/25","PMC7173806","","10.1016/S1473-3099(20)30310-8"
"32331795","[Clinical involvement and symptoms of patients older than 65 years with COVID-19]","González-Silva Y, Bahíllo Marcos E, Martín Gutiérrez R, Merino MM.","Aten Primaria. 2020 Nov;52(9):662-664. doi: 10.1016/j.aprim.2020.03.003. Epub 2020 Apr 4.","González-Silva Y","Aten Primaria","2020","2020/04/26","PMC7129789","","10.1016/j.aprim.2020.03.003"
"32333398","A hypothesis for pathobiology and treatment of COVID-19: The centrality of ACE1/ACE2 imbalance","Sriram K, Insel PA.","Br J Pharmacol. 2020 Nov;177(21):4825-4844. doi: 10.1111/bph.15082. Epub 2020 May 22.","Sriram K","Br J Pharmacol","2020","2020/04/26","PMC7572451","","10.1111/bph.15082"
"32333849","Acute Type A Aortic Dissection During the COVID-19 Outbreak","Fukuhara S, Rosati CM, El-Dalati S.","Ann Thorac Surg. 2020 Nov;110(5):e405-e407. doi: 10.1016/j.athoracsur.2020.04.008. Epub 2020 Apr 22.","Fukuhara S","Ann Thorac Surg","2020","2020/04/26","PMC7175855","","10.1016/j.athoracsur.2020.04.008"
"32333850","Bedside Transcervical-Transtracheal Postintubation Injury Repair in a COVID-19 Patient","Bassi M, Anile M, Pecoraro Y, Ruberto F, Martelli S, Piazzolla M, Pugliese F, Venuta F, De Giacomo T.","Ann Thorac Surg. 2020 Nov;110(5):e417-e419. doi: 10.1016/j.athoracsur.2020.04.009. Epub 2020 Apr 22.","Bassi M","Ann Thorac Surg","2020","2020/04/26","PMC7175871","","10.1016/j.athoracsur.2020.04.009"
"32336007","DPP4 inhibition: Preventing SARS-CoV-2 infection and/or progression of COVID-19?","Strollo R, Pozzilli P.","Diabetes Metab Res Rev. 2020 Nov;36(8):e3330. doi: 10.1002/dmrr.3330. Epub 2020 Jun 3.","Strollo R","Diabetes Metab Res Rev","2020","2020/04/27","PMC7267128","","10.1002/dmrr.3330"
"32336303","Risk factors for severe COVID-19 illness in healthcare workers: Too many unknowns","Wander PL, Orlov M, Merel SE, Enquobahrie DA.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1369-1370. doi: 10.1017/ice.2020.178. Epub 2020 Apr 27.","Wander PL","Infect Control Hosp Epidemiol","2020","2020/04/28","PMC7203168","","10.1017/ice.2020.178"
"32336306","Management of healthcare areas for the prevention of COVID-19 emergency in an Italian teaching hospital in Pisa, Tuscany: A hospital renovation plan","Baggiani A, Briani S, Luchini G, Giraldi M, Martino MC, Porretta A, Totaro M, Privitera G.","Infect Control Hosp Epidemiol. 2020 Nov;41(11):1368-1369. doi: 10.1017/ice.2020.177. Epub 2020 Apr 27.","Baggiani A","Infect Control Hosp Epidemiol","2020","2020/04/28","PMC7417986","","10.1017/ice.2020.177"
"32337769","Noscapine, a possible drug candidate for attenuation of cytokine release associated with SARS-CoV-2","Ebrahimi SA.","Drug Dev Res. 2020 Nov;81(7):765-767. doi: 10.1002/ddr.21676. Epub 2020 Apr 26.","Ebrahimi SA","Drug Dev Res","2020","2020/04/28","PMC7267448","","10.1002/ddr.21676"
"32340507","Survival rate in acute kidney injury superimposed COVID-19 patients: a systematic review and meta-analysis","Ali H, Daoud A, Mohamed MM, Salim SA, Yessayan L, Baharani J, Murtaza A, Rao V, Soliman KM.","Ren Fail. 2020 Nov;42(1):393-397. doi: 10.1080/0886022X.2020.1756323.","Ali H","Ren Fail","2020","2020/04/29","PMC7241495","","10.1080/0886022X.2020.1756323"
"32340737","Can You Catch It? Lessons Learned and Modification of ED Triage Symptom- and Travel-Screening Strategy","Schwedhelm MM, Herstein JJ, Watson SM, Mead AL, Maddalena L, Liston DD, Hewlett AL.","J Emerg Nurs. 2020 Nov;46(6):932-940. doi: 10.1016/j.jen.2020.03.006. Epub 2020 Apr 16.","Schwedhelm MM","J Emerg Nurs","2020","2020/04/29","PMC7160057","","10.1016/j.jen.2020.03.006"
"32343429","Elevated interleukin-6 and severe COVID-19: A meta-analysis","Aziz M, Fatima R, Assaly R.","J Med Virol. 2020 Nov;92(11):2283-2285. doi: 10.1002/jmv.25948. Epub 2020 Jun 2.","Aziz M","J Med Virol","2020","2020/04/29","PMC7267383","","10.1002/jmv.25948"
"32346874","SARS-CoV-2 and the hidden carriers: Sewage, feline, and blood transfusion","Ali M, Zaid M, Saqib MAN, Ahmed H, Afzal MS.","J Med Virol. 2020 Nov;92(11):2291-2292. doi: 10.1002/jmv.25956. Epub 2020 Jun 5.","Ali M","J Med Virol","2020","2020/04/30","PMC7267260","","10.1002/jmv.25956"
"32347112","The Effects of the COVID-19/SARS-CoV-2 Pandemic Outbreak on Otolaryngology Activity in Italy","Ralli M, Greco A, de Vincentiis M.","Ear Nose Throat J. 2020 Nov;99(9):565-566. doi: 10.1177/0145561320923893. Epub 2020 Apr 29.","Ralli M","Ear Nose Throat J","2020","2020/04/30","","","10.1177/0145561320923893"
"32347443","Camostat mesilate therapy for COVID-19","Uno Y.","Intern Emerg Med. 2020 Nov;15(8):1577-1578. doi: 10.1007/s11739-020-02345-9. Epub 2020 Apr 29.","Uno Y","Intern Emerg Med","2020","2020/04/30","PMC7188520","","10.1007/s11739-020-02345-9"
"32347980","Prolonged SARS-CoV-2 RNA shedding: Not a rare phenomenon","Li N, Wang X, Lv T.","J Med Virol. 2020 Nov;92(11):2286-2287. doi: 10.1002/jmv.25952. Epub 2020 May 22.","Li N","J Med Virol","2020","2020/04/30","PMC7267144","","10.1002/jmv.25952"
"32348015","Coronavirus (COVID-19) in the United Kingdom: A personality-based perspective on concerns and intention to self-isolate","Bacon AM, Corr PJ.","Br J Health Psychol. 2020 Nov;25(4):839-848. doi: 10.1111/bjhp.12423. Epub 2020 Apr 29.","Bacon AM","Br J Health Psychol","2020","2020/04/30","PMC7267391","","10.1111/bjhp.12423"
"32349055","Is COVID Evolution Due to Occurrence of Pulmonary Vascular Thrombosis?","Saba L, Sverzellati N.","J Thorac Imaging. 2020 Nov 1;35(6):344-345. doi: 10.1097/RTI.0000000000000530.","Saba L","J Thorac Imaging","2020","2020/04/30","PMC7253049","","10.1097/RTI.0000000000000530"
"32349194","Bovine coronavirus in neonatal calf diarrhoea in Iran","Lotfollahzadeh S, Madadgar O, Reza Mohebbi M, Reza Mokhber Dezfouli M, George Watson D.","Vet Med Sci. 2020 Nov;6(4):686-694. doi: 10.1002/vms3.277. Epub 2020 Apr 29.","Lotfollahzadeh S","Vet Med Sci","2020","2020/04/30","PMC7267123","","10.1002/vms3.277"
"32350745","Recommendations for the organization of electrophysiology and cardiac pacing services during the COVID-19 pandemic : Latin American Heart Rhythm Society (LAHRS) in collaboration with: Colombian College Of Electrophysiology, Argentinian Society of Cardiac Electrophysiology (SADEC), Brazilian Society Of Cardiac Arrhythmias (SOBRAC), Mexican Society Of Cardiac Electrophysiology (SOMEEC)","Saenz LC, Miranda A, Speranza R, Texeira RA, Rojel U, Enriquez A, Figuereido M.","J Interv Card Electrophysiol. 2020 Nov;59(2):307-313. doi: 10.1007/s10840-020-00747-5. Epub 2020 Apr 29.","Saenz LC","J Interv Card Electrophysiol","2020","2020/05/01","PMC7189002","","10.1007/s10840-020-00747-5"
"32351128","COVID-19 outbreak: impact of the quarantine-induced stress on cardiovascular disease risk burden","Mattioli AV, Nasi M, Cocchi C, Farinetti A.","Future Cardiol. 2020 Nov;16(6):539-542. doi: 10.2217/fca-2020-0055. Epub 2020 Apr 30.","Mattioli AV","Future Cardiol","2020","2020/05/01","PMC7202322","","10.2217/fca-2020-0055"
"32352576","COVID-19 in pregnancy: Risk of adverse neonatal outcomes","Mehan A, Venkatesh A, Girish M.","J Med Virol. 2020 Nov;92(11):2295-2297. doi: 10.1002/jmv.25959. Epub 2020 Jun 19.","Mehan A","J Med Virol","2020","2020/05/01","PMC7267544","","10.1002/jmv.25959"
"32352874","Nasal Pressure Injuries During the COVID-19 Epidemic","Dell'Era V, Aluffi Valletti P, Garzaro M.","Ear Nose Throat J. 2020 Nov;99(9):567-568. doi: 10.1177/0145561320922705. Epub 2020 Apr 30.","Dell'Era V","Ear Nose Throat J","2020","2020/05/01","","","10.1177/0145561320922705"
"32353441","Management of Persistent Pneumothorax With Thoracoscopy and Bleb Resection in COVID-19 Patients","Aiolfi A, Biraghi T, Montisci A, Bonitta G, Micheletto G, Donatelli F, Cirri S, Bona D.","Ann Thorac Surg. 2020 Nov;110(5):e413-e415. doi: 10.1016/j.athoracsur.2020.04.011. Epub 2020 Apr 27.","Aiolfi A","Ann Thorac Surg","2020","2020/05/01","PMC7185014","","10.1016/j.athoracsur.2020.04.011"
"32354491","[Abdominal Wall Surgery After SARS-CoV-2: Time to Reestablish Postponed Non-essential Procedures?]","López Cano M, Saludes Serra J, Rosselló-Jiménez D, Pereira JA, Rodrigues Gonçalves V, García Alamino JM.","Cir Esp (Engl Ed). 2020 Nov;98(9):507-509. doi: 10.1016/j.ciresp.2020.04.011. Epub 2020 Apr 18.","López Cano M","Cir Esp (Engl Ed)","2020","2020/05/02","PMC7166012","","10.1016/j.ciresp.2020.04.011"
"32356025","Early histologic findings of pulmonary SARS-CoV-2 infection detected in a surgical specimen","Pernazza A, Mancini M, Rullo E, Bassi M, De Giacomo T, Rocca CD, d'Amati G.","Virchows Arch. 2020 Nov;477(5):743-748. doi: 10.1007/s00428-020-02829-1. Epub 2020 Apr 30.","Pernazza A","Virchows Arch","2020","2020/05/02","PMC7192563","","10.1007/s00428-020-02829-1"
"32356614","New tropisms of porcine epidemic diarrhoea virus (PEDV) in pigs naturally coinfected by variants bearing large deletions in the spike (S) protein and PEDVs possessing an intact S protein","Van Diep N, Choijookhuu N, Fuke N, Myint O, Izzati UZ, Suwanruengsri M, Hishikawa Y, Yamaguchi R.","Transbound Emerg Dis. 2020 Nov;67(6):2589-2601. doi: 10.1111/tbed.13607. Epub 2020 Jun 3.","Van Diep N","Transbound Emerg Dis","2020","2020/05/02","","","10.1111/tbed.13607"
"32356926","Telmisartan as tentative angiotensin receptor blocker therapeutic for COVID-19","Rothlin RP, Vetulli HM, Duarte M, Pelorosso FG.","Drug Dev Res. 2020 Nov;81(7):768-770. doi: 10.1002/ddr.21679. Epub 2020 May 1.","Rothlin RP","Drug Dev Res","2020","2020/05/02","PMC7267340","","10.1002/ddr.21679"
"32358833","A rational roadmap for SARS-CoV-2/COVID-19 pharmacotherapeutic research and development: IUPHAR Review 29","Alexander SPH, Armstrong JF, Davenport AP, Davies JA, Faccenda E, Harding SD, Levi-Schaffer F, Maguire JJ, Pawson AJ, Southan C, Spedding M.","Br J Pharmacol. 2020 Nov;177(21):4942-4966. doi: 10.1111/bph.15094. Epub 2020 Jul 19.","Alexander SPH","Br J Pharmacol","2020","2020/05/03","PMC7267163","","10.1111/bph.15094"
"32359207","The risk of viral transmission in feed: What do we know, what do we do?","Dee SA, Niederwerder MC, Patterson G, Cochrane R, Jones C, Diel D, Brockhoff E, Nelson E, Spronk G, Sundberg P.","Transbound Emerg Dis. 2020 Nov;67(6):2365-2371. doi: 10.1111/tbed.13606. Epub 2020 Jul 10.","Dee SA","Transbound Emerg Dis","2020","2020/05/03","PMC7754325","","10.1111/tbed.13606"
"32360384","Acute Pulmonary Embolism in SARS-CoV-2 Infection Treated With Surgical Embolectomy","Audo A, Bonato V, Cavozza C, Maj G, Pistis G, Secco GG.","Ann Thorac Surg. 2020 Nov;110(5):e403-e404. doi: 10.1016/j.athoracsur.2020.04.013. Epub 2020 Apr 28.","Audo A","Ann Thorac Surg","2020","2020/05/04","PMC7187836","","10.1016/j.athoracsur.2020.04.013"
"32360423","Malaria prophylaxis approach during COVID-19 pandemic","Rodriguez-Valero N, Vera I, Torralvo MR, De Alba T, Ferrer E, Camprubi D, Almuedo Riera A, Gallego RS, Muelas M, Pinazo MJ, Muñoz J.","Travel Med Infect Dis. 2020 Nov-Dec;38:101716. doi: 10.1016/j.tmaid.2020.101716. Epub 2020 Apr 29.","Rodriguez-Valero N","Travel Med Infect Dis","2020","2020/05/04","PMC7252065","","10.1016/j.tmaid.2020.101716"
"32362423","The challenge of an intensive care unit in a fairground","Hernández-Tejedor A, Munayco Sánchez AJ, Suárez Barrientos A, Pujol Varela I.","Med Intensiva (Engl Ed). 2020 Nov;44(8):521-522. doi: 10.1016/j.medin.2020.04.008. Epub 2020 Apr 22.","Hernández-Tejedor A","Med Intensiva (Engl Ed)","2020","2020/05/05","PMC7174162","","10.1016/j.medin.2020.04.008"
"32366599","SARS-CoV-2 detection in formalin-fixed paraffin-embedded tissue specimens from surgical resection of tongue squamous cell carcinoma","Guerini-Rocco E, Taormina SV, Vacirca D, Ranghiero A, Rappa A, Fumagalli C, Maffini F, Rampinelli C, Galetta D, Tagliabue M, Ansarin M, Barberis M.","J Clin Pathol. 2020 Nov;73(11):754-757. doi: 10.1136/jclinpath-2020-206635. Epub 2020 May 4.","Guerini-Rocco E","J Clin Pathol","2020","2020/05/06","PMC7431818","","10.1136/jclinpath-2020-206635"
"32367075","COVID-19 pandemic and impact on hematopoietic stem cell transplantation","Sahu KK, Siddiqui AD, Cerny J.","Bone Marrow Transplant. 2020 Nov;55(11):2193-2195. doi: 10.1038/s41409-020-0913-6. Epub 2020 May 4.","Sahu KK","Bone Marrow Transplant","2020","2020/05/06","PMC7197237","","10.1038/s41409-020-0913-6"
"32368799","Utility of Tracheostomy in Patients With COVID-19 and Other Special Considerations","Mecham JC, Thomas OJ, Pirgousis P, Janus JR.","Laryngoscope. 2020 Nov;130(11):2546-2549. doi: 10.1002/lary.28734. Epub 2020 May 12.","Mecham JC","Laryngoscope","2020","2020/05/06","PMC7267632","","10.1002/lary.28734"
