PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32100876","Evaluation of coronavirus in tears and conjunctival secretions of patients with SARS-CoV-2 infection","Xia J, Tong J, Liu M, Shen Y, Guo D.","J Med Virol. 2020 Jun;92(6):589-594. doi: 10.1002/jmv.25725. Epub 2020 Mar 12.","Xia J","J Med Virol","2020","2020/02/27","PMC7228294","","10.1002/jmv.25725"
"32100877","Composition and divergence of coronavirus spike proteins and host ACE2 receptors predict potential intermediate hosts of SARS-CoV-2","Liu Z, Xiao X, Wei X, Li J, Yang J, Tan H, Zhu J, Zhang Q, Wu J, Liu L.","J Med Virol. 2020 Jun;92(6):595-601. doi: 10.1002/jmv.25726. Epub 2020 Mar 11.","Liu Z","J Med Virol","2020","2020/02/27","PMC7228221","","10.1002/jmv.25726"
"32102928","Diarrhoea may be underestimated: a missing link in 2019 novel coronavirus","Liang W, Feng Z, Rao S, Xiao C, Xue X, Lin Z, Zhang Q, Qi W.","Gut. 2020 Jun;69(6):1141-1143. doi: 10.1136/gutjnl-2020-320832. Epub 2020 Feb 26.","Liang W","Gut","2020","2020/02/28","","","10.1136/gutjnl-2020-320832"
"32104907","A systematic review of lopinavir therapy for SARS coronavirus and MERS coronavirus-A possible reference for coronavirus disease-19 treatment option","Yao TT, Qian JD, Zhu WY, Wang Y, Wang GQ.","J Med Virol. 2020 Jun;92(6):556-563. doi: 10.1002/jmv.25729. Epub 2020 Mar 12.","Yao TT","J Med Virol","2020","2020/02/28","PMC7217143","","10.1002/jmv.25729"
"32104911","Evolutionary history, potential intermediate animal host, and cross-species analyses of SARS-CoV-2","Li X, Zai J, Zhao Q, Nie Q, Li Y, Foley BT, Chaillon A.","J Med Virol. 2020 Jun;92(6):602-611. doi: 10.1002/jmv.25731. Epub 2020 Mar 11.","Li X","J Med Virol","2020","2020/02/28","PMC7228310","","10.1002/jmv.25731"
"32104915","The neuroinvasive potential of SARS-CoV2 may play a role in the respiratory failure of COVID-19 patients","Li YC, Bai WZ, Hashikawa T.","J Med Virol. 2020 Jun;92(6):552-555. doi: 10.1002/jmv.25728. Epub 2020 Mar 11.","Li YC","J Med Virol","2020","2020/02/28","PMC7228394","","10.1002/jmv.25728"
"32108351","Clinical characteristics of hospitalized patients with SARS-CoV-2 infection: A single arm meta-analysis","Sun P, Qie S, Liu Z, Ren J, Li K, Xi J.","J Med Virol. 2020 Jun;92(6):612-617. doi: 10.1002/jmv.25735. Epub 2020 Mar 11.","Sun P","J Med Virol","2020","2020/02/29","PMC7228255","","10.1002/jmv.25735"
"32108352","Clinical trial analysis of 2019-nCoV therapy registered in China","Zhang Q, Wang Y, Qi C, Shen L, Li J.","J Med Virol. 2020 Jun;92(6):540-545. doi: 10.1002/jmv.25733. Epub 2020 Mar 5.","Zhang Q","J Med Virol","2020","2020/02/29","PMC7228274","","10.1002/jmv.25733"
"32108359","Development of epitope-based peptide vaccine against novel coronavirus 2019 (SARS-COV-2): Immunoinformatics approach","Bhattacharya M, Sharma AR, Patra P, Ghosh P, Sharma G, Patra BC, Lee SS, Chakraborty C.","J Med Virol. 2020 Jun;92(6):618-631. doi: 10.1002/jmv.25736. Epub 2020 Mar 5.","Bhattacharya M","J Med Virol","2020","2020/02/29","PMC7228377","","10.1002/jmv.25736"
"32108459","[Treatment strategies of Budd-Chiari syndrome during the epidemic period of 2019 coronavirus disease]","Li LH, Zhang G, Dang XW, Li L.","Zhonghua Wai Ke Za Zhi. 2020 Jun 1;58(6):401-403. doi: 10.3760/cma.j.cn112139-20200221-00109.","Li LH","Zhonghua Wai Ke Za Zhi","2020","2020/02/29","","","10.3760/cma.j.cn112139-20200221-00109"
"32108862","Genome Detective Coronavirus Typing Tool for rapid identification and characterization of novel coronavirus genomes","Cleemput S, Dumon W, Fonseca V, Abdool Karim W, Giovanetti M, Alcantara LC, Deforche K, de Oliveira T.","Bioinformatics. 2020 Jun 1;36(11):3552-3555. doi: 10.1093/bioinformatics/btaa145.","Cleemput S","Bioinformatics","2020","2020/02/29","PMC7112083","","10.1093/bioinformatics/btaa145"
"32109535","Development of a duplex SYBR GreenⅠ based real-time PCR assay for detection of porcine epidemic diarrhea virus and porcine bocavirus3/4/5","Zheng LL, Cui JT, Han HY, Hou HL, Wang L, Liu F, Chen HY.","Mol Cell Probes. 2020 Jun;51:101544. doi: 10.1016/j.mcp.2020.101544. Epub 2020 Feb 25.","Zheng LL","Mol Cell Probes","2020","2020/02/29","","","10.1016/j.mcp.2020.101544"
"32111449","2019 novel coronavirus disease (COVID-19) in Taiwan: Reports of two cases from Wuhan, China","Huang WH, Teng LC, Yeh TK, Chen YJ, Lo WJ, Wu MJ, Chin CS, Tsan YT, Lin TC, Chai JW, Lin CF, Tseng CH, Liu CW, Wu CM, Chen PY, Shi ZY, Liu PY.","J Microbiol Immunol Infect. 2020 Jun;53(3):481-484. doi: 10.1016/j.jmii.2020.02.009. Epub 2020 Feb 19.","Huang WH","J Microbiol Immunol Infect","2020","2020/03/01","PMC7102546","","10.1016/j.jmii.2020.02.009"
"32112336","Management strategies of neonatal jaundice during the coronavirus disease 2019 outbreak","Ma XL, Chen Z, Zhu JJ, Shen XX, Wu MY, Shi LP, Du LZ, Fu JF, Shu Q.","World J Pediatr. 2020 Jun;16(3):247-250. doi: 10.1007/s12519-020-00347-3. Epub 2020 Feb 28.","Ma XL","World J Pediatr","2020","2020/03/01","PMC7090695","","10.1007/s12519-020-00347-3"
"32112508","Spatial association between primary Middle East respiratory syndrome coronavirus infection and exposure to dromedary camels in Saudi Arabia","Al-Ahmadi K, Alahmadi M, Al-Zahrani A.","Zoonoses Public Health. 2020 Jun;67(4):382-390. doi: 10.1111/zph.12697. Epub 2020 Feb 29.","Al-Ahmadi K","Zoonoses Public Health","2020","2020/03/01","PMC7228245","","10.1111/zph.12697"
"32115732","The Wuhan SARS-CoV-2-What's next for China","Lu H, Stratton CW, Tang YW.","J Med Virol. 2020 Jun;92(6):546-547. doi: 10.1002/jmv.25738. Epub 2020 Mar 18.","Lu H","J Med Virol","2020","2020/03/03","PMC7233262","","10.1002/jmv.25738"
"32115733","Coronavirus disease (COVID-19) and neonate: What neonatologist need to know","Lu Q, Shi Y.","J Med Virol. 2020 Jun;92(6):564-567. doi: 10.1002/jmv.25740. Epub 2020 Mar 12.","Lu Q","J Med Virol","2020","2020/03/03","PMC7228398","","10.1002/jmv.25740"
"32116147","Coronavirus disinfection in histopathology","Henwood AF.","J Histotechnol. 2020 Jun;43(2):102-104. doi: 10.1080/01478885.2020.1734718. Epub 2020 Mar 1.","Henwood AF","J Histotechnol","2020","2020/03/03","","","10.1080/01478885.2020.1734718"
"32118533","COVID-19 in 2 Persons with Mild Upper Respiratory Tract Symptoms on a Cruise Ship, Japan","Arashiro T, Furukawa K, Nakamura A.","Emerg Infect Dis. 2020 Jun;26(6):1345-1348. doi: 10.3201/eid2606.200452. Epub 2020 Jun 17.","Arashiro T","Emerg Infect Dis","2020","2020/03/03","PMC7258480","","10.3201/eid2606.200452"
"32118615","The Clinical and Chest CT Features Associated With Severe and Critical COVID-19 Pneumonia","Li K, Wu J, Wu F, Guo D, Chen L, Fang Z, Li C.","Invest Radiol. 2020 Jun;55(6):327-331. doi: 10.1097/RLI.0000000000000672.","Li K","Invest Radiol","2020","2020/03/03","PMC7147273","","10.1097/RLI.0000000000000672"
"32124990","Analyzing the epidemiological outbreak of COVID-19: A visual exploratory data analysis approach","Dey SK, Rahman MM, Siddiqi UR, Howlader A.","J Med Virol. 2020 Jun;92(6):632-638. doi: 10.1002/jmv.25743. Epub 2020 Mar 11.","Dey SK","J Med Virol","2020","2020/03/04","PMC7228278","","10.1002/jmv.25743"
"32124995","Fecal specimen diagnosis 2019 novel coronavirus-infected pneumonia","Zhang J, Wang S, Xue Y.","J Med Virol. 2020 Jun;92(6):680-682. doi: 10.1002/jmv.25742. Epub 2020 Mar 12.","Zhang J","J Med Virol","2020","2020/03/04","PMC7228355","","10.1002/jmv.25742"
"32125269","Community Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, Shenzhen, China, 2020","Liu J, Liao X, Qian S, Yuan J, Wang F, Liu Y, Wang Z, Wang FS, Liu L, Zhang Z.","Emerg Infect Dis. 2020 Jun;26(6):1320-1323. doi: 10.3201/eid2606.200239. Epub 2020 Jun 17.","Liu J","Emerg Infect Dis","2020","2020/03/04","PMC7258448","","10.3201/eid2606.200239"
"32125642","Understanding SARS-CoV-2-Mediated Inflammatory Responses: From Mechanisms to Potential Therapeutic Tools","Fu Y, Cheng Y, Wu Y.","Virol Sin. 2020 Jun;35(3):266-271. doi: 10.1007/s12250-020-00207-4. Epub 2020 Mar 3.","Fu Y","Virol Sin","2020","2020/03/04","PMC7090474","","10.1007/s12250-020-00207-4"
"32129508","Hematologic parameters in patients with COVID-19 infection","Fan BE, Chong VCL, Chan SSW, Lim GH, Lim KGE, Tan GB, Mucheli SS, Kuperan P, Ong KH.","Am J Hematol. 2020 Jun;95(6):E131-E134. doi: 10.1002/ajh.25774. Epub 2020 Mar 19.","Fan BE","Am J Hematol","2020","2020/03/05","","","10.1002/ajh.25774"
"32130038","Coronavirus Disease 2019 (COVID-19): Role of Chest CT in Diagnosis and Management","Li Y, Xia L.","AJR Am J Roentgenol. 2020 Jun;214(6):1280-1286. doi: 10.2214/AJR.20.22954. Epub 2020 Mar 4.","Li Y","AJR Am J Roentgenol","2020","2020/03/05","","","10.2214/AJR.20.22954"
"32130047","Déjà Vu or Jamais Vu? How the Severe Acute Respiratory Syndrome Experience Influenced a Singapore Radiology Department's Response to the Coronavirus Disease (COVID-19) Epidemic","Cheng LT, Chan LP, Tan BH, Chen RC, Tay KH, Ling ML, Tan BS.","AJR Am J Roentgenol. 2020 Jun;214(6):1206-1210. doi: 10.2214/AJR.20.22927. Epub 2020 Mar 4.","Cheng LT","AJR Am J Roentgenol","2020","2020/03/05","","","10.2214/AJR.20.22927"
"32131142","From the frontline of COVID-19 - how prepared are we as obstetricians? A commentary","Chua M, Lee J, Sulaiman S, Tan HK.","BJOG. 2020 Jun;127(7):786-788. doi: 10.1111/1471-0528.16192. Epub 2020 Mar 22.","Chua M","BJOG","2020","2020/03/05","","","10.1111/1471-0528.16192"
"32131906","Protecting Chinese healthcare workers while combating the 2019 novel coronavirus","Zhou P, Huang Z, Xiao Y, Huang X, Fan XG.","Infect Control Hosp Epidemiol. 2020 Jun;41(6):745-746. doi: 10.1017/ice.2020.60.","Zhou P","Infect Control Hosp Epidemiol","2020","2020/03/06","PMC7184141","","10.1017/ice.2020.60"
"32134116","Unique epidemiological and clinical features of the emerging 2019 novel coronavirus pneumonia (COVID-19) implicate special control measures","Wang Y, Wang Y, Chen Y, Qin Q.","J Med Virol. 2020 Jun;92(6):568-576. doi: 10.1002/jmv.25748. Epub 2020 Mar 29.","Wang Y","J Med Virol","2020","2020/03/06","PMC7228347","","10.1002/jmv.25748"
"32134381","Lack of Vertical Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, China","Li Y, Zhao R, Zheng S, Chen X, Wang J, Sheng X, Zhou J, Cai H, Fang Q, Yu F, Fan J, Xu K, Chen Y, Sheng J.","Emerg Infect Dis. 2020 Jun;26(6):1335-1336. doi: 10.3201/eid2606.200287. Epub 2020 Jun 17.","Li Y","Emerg Infect Dis","2020","2020/03/06","PMC7258467","","10.3201/eid2606.200287"
"32134681","CT Features of Coronavirus Disease 2019 (COVID-19) Pneumonia in 62 Patients in Wuhan, China","Zhou S, Wang Y, Zhu T, Xia L.","AJR Am J Roentgenol. 2020 Jun;214(6):1287-1294. doi: 10.2214/AJR.20.22975. Epub 2020 Mar 5.","Zhou S","AJR Am J Roentgenol","2020","2020/03/06","","","10.2214/AJR.20.22975"
"32134800","Clinical and High-Resolution CT Features of the COVID-19 Infection: Comparison of the Initial and Follow-up Changes","Xiong Y, Sun D, Liu Y, Fan Y, Zhao L, Li X, Zhu W.","Invest Radiol. 2020 Jun;55(6):332-339. doi: 10.1097/RLI.0000000000000674.","Xiong Y","Invest Radiol","2020","2020/03/06","PMC7147282","","10.1097/RLI.0000000000000674"
"32139552","SARS-CoV-2 induced diarrhoea as onset symptom in patient with COVID-19","Song Y, Liu P, Shi XL, Chu YL, Zhang J, Xia J, Gao XZ, Qu T, Wang MY.","Gut. 2020 Jun;69(6):1143-1144. doi: 10.1136/gutjnl-2020-320891. Epub 2020 Mar 5.","Song Y","Gut","2020","2020/03/07","","","10.1136/gutjnl-2020-320891"
"32140538","The novel Coronavirus (SARS-CoV-2) is a one health issue","Marty AM, Jones MK.","One Health. 2020 Feb 14;9:100123. doi: 10.1016/j.onehlt.2020.100123. eCollection 2020 Jun.","Marty AM","One Health","2020","2020/03/07","PMC7049657","","10.1016/j.onehlt.2020.100123"
"32141058","Emergency management for preventing and controlling nosocomial infection of the 2019 novel coronavirus: implications for the dermatology department","Tao J, Song Z, Yang L, Huang C, Feng A, Man X.","Br J Dermatol. 2020 Jun;182(6):1477-1478. doi: 10.1111/bjd.19011. Epub 2020 Apr 20.","Tao J","Br J Dermatol","2020","2020/03/07","PMC9619451","","10.1111/bjd.19011"
"32141619","The transmission and diagnosis of 2019 novel coronavirus infection disease (COVID-19): A Chinese perspective","Han Y, Yang H.","J Med Virol. 2020 Jun;92(6):639-644. doi: 10.1002/jmv.25749. Epub 2020 Mar 12.","Han Y","J Med Virol","2020","2020/03/07","PMC7228390","","10.1002/jmv.25749"
"32141624","Transmission dynamics of the COVID-19 outbreak and effectiveness of government interventions: A data-driven analysis","Fang Y, Nie Y, Penny M.","J Med Virol. 2020 Jun;92(6):645-659. doi: 10.1002/jmv.25750. Epub 2020 Mar 16.","Fang Y","J Med Virol","2020","2020/03/07","PMC7228381","","10.1002/jmv.25750"
"32142639","Guidelines for pregnant women with suspected SARS-CoV-2 infection","Favre G, Pomar L, Qi X, Nielsen-Saines K, Musso D, Baud D.","Lancet Infect Dis. 2020 Jun;20(6):652-653. doi: 10.1016/S1473-3099(20)30157-2. Epub 2020 Mar 3.","Favre G","Lancet Infect Dis","2020","2020/03/07","PMC7134390","","10.1016/S1473-3099(20)30157-2"
"32142929","Corona Virus Disease 2019, a growing threat to children?","Yang P, Liu P, Li D, Zhao D.","J Infect. 2020 Jun;80(6):671-693. doi: 10.1016/j.jinf.2020.02.024. Epub 2020 Mar 3.","Yang P","J Infect","2020","2020/03/07","PMC7125808","","10.1016/j.jinf.2020.02.024"
"32142930","Insights into the cross-species evolution of 2019 novel coronavirus","Zhang J, Jia W, Zhu J, Li B, Xing J, Liao M, Qi W.","J Infect. 2020 Jun;80(6):671-693. doi: 10.1016/j.jinf.2020.02.025. Epub 2020 Mar 4.","Zhang J","J Infect","2020","2020/03/07","PMC7125936","","10.1016/j.jinf.2020.02.025"
"32144591","What we do when a COVID-19 patient needs an operation: operating room preparation and guidance","Ti LK, Ang LS, Foong TW, Ng BSW.","Can J Anaesth. 2020 Jun;67(6):756-758. doi: 10.1007/s12630-020-01617-4. Epub 2020 Mar 6.","Ti LK","Can J Anaesth","2020","2020/03/08","PMC7090746","","10.1007/s12630-020-01617-4"
"32145215","Identification of the hyper-variable genomic hotspot for the novel coronavirus SARS-CoV-2","Wen F, Yu H, Guo J, Li Y, Luo K, Huang S.","J Infect. 2020 Jun;80(6):671-693. doi: 10.1016/j.jinf.2020.02.027. Epub 2020 Mar 5.","Wen F","J Infect","2020","2020/03/08","PMC7126159","","10.1016/j.jinf.2020.02.027"
"32145275","Procalcitonin in patients with severe coronavirus disease 2019 (COVID-19): A meta-analysis","Lippi G, Plebani M.","Clin Chim Acta. 2020 Jun;505:190-191. doi: 10.1016/j.cca.2020.03.004. Epub 2020 Mar 4.","Lippi G","Clin Chim Acta","2020","2020/03/08","PMC7094472","","10.1016/j.cca.2020.03.004"
"32146921","COVID-19 and gender-specific difference: Analysis of public surveillance data in Hong Kong and Shenzhen, China, from January 10 to February 15, 2020","Zhao S, Cao P, Chong MKC, Gao D, Lou Y, Ran J, Wang K, Wang W, Yang L, He D, Wang MH.","Infect Control Hosp Epidemiol. 2020 Jun;41(6):750-751. doi: 10.1017/ice.2020.64.","Zhao S","Infect Control Hosp Epidemiol","2020","2020/03/10","PMC7113032","","10.1017/ice.2020.64"
"32147407","Diagnosis of SARS-CoV-2 infection based on CT scan vs RT-PCR: reflecting on experience from MERS-CoV","Al-Tawfiq JA, Memish ZA.","J Hosp Infect. 2020 Jun;105(2):154-155. doi: 10.1016/j.jhin.2020.03.001. Epub 2020 Mar 6.","Al-Tawfiq JA","J Hosp Infect","2020","2020/03/10","PMC7124270","","10.1016/j.jhin.2020.03.001"
