PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36711379","Two-year follow-up of the COVID-19 pandemic in Mexico","Loza A, Wong-Chew RM, Jiménez-Corona ME, Zárate S, López S, Ciria R, Palomares D, García-López R, Iša P, Taboada B, Rosales M, Boukadida C, Herrera-Estrella A, Mojica NS, Rivera-Gutierrez X, Muñoz-Medina JE, Salas-Lais AG, Sanchez-Flores A, Vazquez-Perez JA, Arias CF, Gutiérrez-Ríos RM.","Front Public Health. 2023 Jan 13;10:1050673. doi: 10.3389/fpubh.2022.1050673. eCollection 2022.","Loza A","Front Public Health","2023","2023/01/30","PMC9880891","","10.3389/fpubh.2022.1050673"
"36710786","A longitudinal approach to understanding boredom during pandemics: The predictive roles of trauma and emotion dysregulation","Bambrah V, Wyman A, Eastwood JD.","Front Psychol. 2023 Jan 13;13:1050073. doi: 10.3389/fpsyg.2022.1050073. eCollection 2022.","Bambrah V","Front Psychol","2023","2023/01/30","PMC9880451","","10.3389/fpsyg.2022.1050073"
"36710727","Life after lockdown: The experiences of older adults in a contactless digital world","Morrison BA, Nicholson J, Wood B, Briggs P.","Front Psychol. 2023 Jan 13;13:1100521. doi: 10.3389/fpsyg.2022.1100521. eCollection 2022.","Morrison BA","Front Psychol","2023","2023/01/30","PMC9880547","","10.3389/fpsyg.2022.1100521"
"36714121","The value of chest X-ray and CT severity scoring systems in the diagnosis of COVID-19: A review","Majrashi NAA.","Front Med (Lausanne). 2023 Jan 12;9:1076184. doi: 10.3389/fmed.2022.1076184. eCollection 2022.","Majrashi NAA","Front Med (Lausanne)","2023","2023/01/30","PMC9877460","","10.3389/fmed.2022.1076184"
"36714110","COVID-19 vaccine and booster hesitation around the world: A literature review","Shah A, Coiado OC.","Front Med (Lausanne). 2023 Jan 12;9:1054557. doi: 10.3389/fmed.2022.1054557. eCollection 2022.","Shah A","Front Med (Lausanne)","2023","2023/01/30","PMC9878297","","10.3389/fmed.2022.1054557"
"36713460","Research progress on circular RNA vaccines","Bai Y, Liu D, He Q, Liu J, Mao Q, Liang Z.","Front Immunol. 2023 Jan 12;13:1091797. doi: 10.3389/fimmu.2022.1091797. eCollection 2022.","Bai Y","Front Immunol","2023","2023/01/30","PMC9878156","","10.3389/fimmu.2022.1091797"
"36713457","mRNA vaccines against SARS-CoV-2 induce comparably low long-term IgG Fc galactosylation and sialylation levels but increasing long-term IgG4 responses compared to an adenovirus-based vaccine","Buhre JS, Pongracz T, Künsting I, Lixenfeld AS, Wang W, Nouta J, Lehrian S, Schmelter F, Lunding HB, Dühring L, Kern C, Petry J, Martin EL, Föh B, Steinhaus M, von Kopylow V, Sina C, Graf T, Rahmöller J, Wuhrer M, Ehlers M.","Front Immunol. 2023 Jan 12;13:1020844. doi: 10.3389/fimmu.2022.1020844. eCollection 2022.","Buhre JS","Front Immunol","2023","2023/01/30","PMC9877300","","10.3389/fimmu.2022.1020844"
"36713185","A versatile integrated tube for rapid and visual SARS-CoV-2 detection","Xu J, Wang X, Yang S, He L, Wang Y, Li J, Liu Q, Li M, Wang H.","Front Microbiol. 2023 Jan 12;13:1070831. doi: 10.3389/fmicb.2022.1070831. eCollection 2022.","Xu J","Front Microbiol","2023","2023/01/30","PMC9878841","","10.3389/fmicb.2022.1070831"
"36713165","Occurrence of respiratory viruses among outpatients with diarrhea in Beijing, China, 2019-2020","Shen L, Yan H, Li W, Tian Y, Lin C, Liu B, Wang Y, Jia L, Zhang D, Yang P, Wang Q, Gao Z.","Front Microbiol. 2023 Jan 12;13:1073980. doi: 10.3389/fmicb.2022.1073980. eCollection 2022.","Shen L","Front Microbiol","2023","2023/01/30","PMC9878210","","10.3389/fmicb.2022.1073980"
"36712984","Cytotoxic hexadepsipeptides and anti-coronaviral 4-hydroxy-2-pyridones from an endophytic Fusarium sp","Chang S, Yan B, Chen Y, Zhao W, Gao R, Li Y, Yu L, Xie Y, Si S, Chen M.","Front Chem. 2023 Jan 12;10:1106869. doi: 10.3389/fchem.2022.1106869. eCollection 2022.","Chang S","Front Chem","2023","2023/01/30","PMC9877305","","10.3389/fchem.2022.1106869"
"36711412","Determinants of social distancing adherence","Gerretsen P, Kim J, Brown EE, Quilty LC, Wells S, Caravaggio F, Song J, Sanches M, Agic B, Pollock BG, Graff-Guerrero A.","Front Public Health. 2023 Jan 12;10:977857. doi: 10.3389/fpubh.2022.977857. eCollection 2022.","Gerretsen P","Front Public Health","2023","2023/01/30","PMC9879577","","10.3389/fpubh.2022.977857"
"36711402","Movement restrictions, vaccine coverage, and reduction of the COVID-19 incidence rate in the fourth wave of the pandemic: Analysis results from 63 provinces in Vietnam","Bui HM, Ha MH, Dao TP, Vu MD, Pham TQ, Nguyen ML, Phan MH, Nguyen MTT, Hoang XHT, Ngo HTT, Van MD, Quang CL.","Front Public Health. 2023 Jan 12;10:988107. doi: 10.3389/fpubh.2022.988107. eCollection 2022.","Bui HM","Front Public Health","2023","2023/01/30","PMC9878390","","10.3389/fpubh.2022.988107"
"36711400","The impact of delayed access to COVID-19 vaccines in low- and lower-middle-income countries","Duroseau B, Kipshidze N, Limaye RJ.","Front Public Health. 2023 Jan 12;10:1087138. doi: 10.3389/fpubh.2022.1087138. eCollection 2022.","Duroseau B","Front Public Health","2023","2023/01/30","PMC9878283","","10.3389/fpubh.2022.1087138"
"36711369","Anti-SARS-CoV-2 spike IgG following injection of the third dose vaccine: A systematic review with meta-analysis of heterologous versus homologous vaccination","Mojadadi MS, Javadinia SA, Attarian F, Samami E, Sobhani M.","Front Public Health. 2023 Jan 12;10:960598. doi: 10.3389/fpubh.2022.960598. eCollection 2022.","Mojadadi MS","Front Public Health","2023","2023/01/30","PMC9878157","","10.3389/fpubh.2022.960598"
"36711368","The epidemiological follow-up process for suspected and confirmed cases of COVID-19 in migrant shelters on the northern border of Mexico from July to December 2020: Between contagion underestimation and containment","Rangel Gómez MG, Cruz-Piñeiro R, Cappelletti V, López Jaramillo AM.","Front Public Health. 2023 Jan 12;10:980808. doi: 10.3389/fpubh.2022.980808. eCollection 2022.","Rangel Gómez MG","Front Public Health","2023","2023/01/30","PMC9877608","","10.3389/fpubh.2022.980808"
"36711364","Factors associated with prolonged viral shedding in older patients infected with Omicron BA.2.2","Zhong W, Yang X, Jiang X, Duan Z, Wang W, Sun Z, Chen W, Zhang W, Xu J, Cheng J, Yuan X, Li Y.","Front Public Health. 2023 Jan 12;10:1087800. doi: 10.3389/fpubh.2022.1087800. eCollection 2022.","Zhong W","Front Public Health","2023","2023/01/30","PMC9878338","","10.3389/fpubh.2022.1087800"
"36711341","COVID-19 risk, attitudes and behaviour study (CRAB study): A knowledge, attitudes, and practise qualitative study of COVID-19 in the Royal Navy","Woolley SD, Chambers R, Bishop JRB, Logan A, McMillan P, Fletcher TE, Taegtmeyer M, O'Shea MK.","Front Public Health. 2023 Jan 12;10:1101817. doi: 10.3389/fpubh.2022.1101817. eCollection 2022.","Woolley SD","Front Public Health","2023","2023/01/30","PMC9878343","","10.3389/fpubh.2022.1101817"
"36711329","SARS-CoV-2 breakthrough infections during the second wave of COVID-19 at Pune, India","Doke PP, Mhaske ST, Oka G, Kulkarni R, Muley V, Mishra AC, Arankalle VA.","Front Public Health. 2023 Jan 12;10:1040012. doi: 10.3389/fpubh.2022.1040012. eCollection 2022.","Doke PP","Front Public Health","2023","2023/01/30","PMC9877521","","10.3389/fpubh.2022.1040012"
"36711327","The correlation between lifestyle health behaviors, coping style, and mental health during the COVID-19 pandemic among college students: Two rounds of a web-based study","Zhang Y, Tao S, Qu Y, Mou X, Gan H, Zhou P, Zhu Z, Wu X, Tao F.","Front Public Health. 2023 Jan 12;10:1031560. doi: 10.3389/fpubh.2022.1031560. eCollection 2022.","Zhang Y","Front Public Health","2023","2023/01/30","PMC9878348","","10.3389/fpubh.2022.1031560"
"36714097","Rapid and sustainable self-questionnaire for large-scale psychological screening in pandemic conditions for healthcare workers","Romero CS, Otero M, Lozano M, Delgado C, Benito A, Catala J, Iftimi A, De Andres J, Luedi MM.","Front Med (Lausanne). 2023 Jan 11;9:969734. doi: 10.3389/fmed.2022.969734. eCollection 2022.","Romero CS","Front Med (Lausanne)","2023","2023/01/30","PMC9874091","","10.3389/fmed.2022.969734"
"36713397","The impact of cross-reactive immunity on the emergence of SARS-CoV-2 variants","Thompson RN, Southall E, Daon Y, Lovell-Read FA, Iwami S, Thompson CP, Obolski U.","Front Immunol. 2023 Jan 11;13:1049458. doi: 10.3389/fimmu.2022.1049458. eCollection 2022.","Thompson RN","Front Immunol","2023","2023/01/30","PMC9874934","","10.3389/fimmu.2022.1049458"
"36713374","Duration of immunity to SARS-CoV-2 in children after natural infection or vaccination in the omicron and pre-omicron era: A systematic review of clinical and immunological studies","Buonsenso D, Cusenza F, Passadore L, Bonanno F, De Guido C, Esposito S.","Front Immunol. 2023 Jan 11;13:1024924. doi: 10.3389/fimmu.2022.1024924. eCollection 2022.","Buonsenso D","Front Immunol","2023","2023/01/30","PMC9874918","","10.3389/fimmu.2022.1024924"
"36711416","Racial inequality in COVID-treatment and in-hospital length of stay in the US over time","Althouse BM, Baker C, Smits PD, Gratzl S, Lee RH, Goodwin Cartwright BM, Simonov M, Wang MD, Stucky NL.","Front Public Health. 2023 Jan 11;10:1074775. doi: 10.3389/fpubh.2022.1074775. eCollection 2022.","Althouse BM","Front Public Health","2023","2023/01/30","PMC9876573","","10.3389/fpubh.2022.1074775"
"36711340","Formation mechanism and governance strategies of stigma in public health emergencies: Based on event system theory","Liu S, Liu Y, Guo M, Wang R, Sun Q, Zhu R.","Front Public Health. 2023 Jan 11;10:1067693. doi: 10.3389/fpubh.2022.1067693. eCollection 2022.","Liu S","Front Public Health","2023","2023/01/30","PMC9874323","","10.3389/fpubh.2022.1067693"
"36710843","Prevalence and correlates of subjective cognitive concerns in Australian university students during the COVID-19 pandemic","Bird LJ, McCabe M, Lim YY, Cornish K.","Front Psychol. 2023 Jan 11;13:1094497. doi: 10.3389/fpsyg.2022.1094497. eCollection 2022.","Bird LJ","Front Psychol","2023","2023/01/30","PMC9874933","","10.3389/fpsyg.2022.1094497"
"36710795","Mental health status among non-medical college students returning to school during the COVID-19 pandemic in Zhanjiang city: A cross-sectional study","Deng X, Zhang H.","Front Psychol. 2023 Jan 11;13:1035458. doi: 10.3389/fpsyg.2022.1035458. eCollection 2022.","Deng X","Front Psychol","2023","2023/01/30","PMC9874120","","10.3389/fpsyg.2022.1035458"
"36704685","Overcome social anxiety disorder and develop visionary leadership in uncertain environments: The important role of psychological resilience","Guan Y, Wang Y, Zhang J, Cao Y.","Front Psychol. 2023 Jan 10;13:1106993. doi: 10.3389/fpsyg.2022.1106993. eCollection 2022.","Guan Y","Front Psychol","2023","2023/01/27","PMC9872834","","10.3389/fpsyg.2022.1106993"
"36704682","High prevalence of anxiety, depression, and stress among remote learning students during the COVID-19 pandemic: Evidence from a meta-analysis","Xu T, Wang H.","Front Psychol. 2023 Jan 10;13:1103925. doi: 10.3389/fpsyg.2022.1103925. eCollection 2022.","Xu T","Front Psychol","2023","2023/01/27","PMC9871576","","10.3389/fpsyg.2022.1103925"
"36704678","Prevalence of suicidal behavior in a northeastern Mexican border population during the COVID-19 pandemic","Villarreal Sotelo K, Peña Cárdenas F, Zamorano González B, Vargas Orozco CM, Hernández Rodríguez I, Landero Pérez C.","Front Psychol. 2023 Jan 10;13:984374. doi: 10.3389/fpsyg.2022.984374. eCollection 2022.","Villarreal Sotelo K","Front Psychol","2023","2023/01/27","PMC9872790","","10.3389/fpsyg.2022.984374"
"36704677","Predictors and prevalence of stress, anxiety, depression, and PTSD among university students during the second wave of the COVID-19 pandemic in Turkey","Aslan I, Çınar O.","Front Psychol. 2023 Jan 10;13:1087528. doi: 10.3389/fpsyg.2022.1087528. eCollection 2022.","Aslan I","Front Psychol","2023","2023/01/27","PMC9872141","","10.3389/fpsyg.2022.1087528"
"36704561","A bivalent subunit vaccine efficiently produced in Pichia pastoris against SARS-CoV-2 and emerging variants","Xu H, Wang T, Sun P, Hou X, Gong X, Zhang B, Wu J, Liu B.","Front Microbiol. 2023 Jan 10;13:1093080. doi: 10.3389/fmicb.2022.1093080. eCollection 2022.","Xu H","Front Microbiol","2023","2023/01/27","PMC9871450","","10.3389/fmicb.2022.1093080"
"36704509","Editorial on research topic: Surgery and COVID-19 in oncologic patients: What does the recent coronavirus pandemic taught us?","Cioffi U, Chiarelli M, Testori A, De Simone M, Ciulla MM, Calderoni M, Cassina E, Scarci M, Raveglia F.","Front Surg. 2023 Jan 10;9:1081959. doi: 10.3389/fsurg.2022.1081959. eCollection 2022.","Cioffi U","Front Surg","2023","2023/01/27","PMC9872151","","10.3389/fsurg.2022.1081959"
"36704480","SARS-CoV-2 infection predicts larger infarct volume in patients with acute ischemic stroke","De Michele M, Lorenzano S, Piscopo P, Rivabene R, Crestini A, Chistolini A, Stefanini L, Pulcinelli FM, Berto I, Campagna R, Amisano P, Iacobucci M, Cirelli C, Falcou A, Nicolini E, Schiavo OG, Toni D.","Front Cardiovasc Med. 2023 Jan 10;9:1097229. doi: 10.3389/fcvm.2022.1097229. eCollection 2022.","De Michele M","Front Cardiovasc Med","2023","2023/01/27","PMC9871539","","10.3389/fcvm.2022.1097229"
"36704307","Rapid detection of SARS-CoV-2: The gradual boom of lateral flow immunoassay","He J, Zhu S, Zhou J, Jiang W, Yin L, Su L, Zhang X, Chen Q, Li X.","Front Bioeng Biotechnol. 2023 Jan 10;10:1090281. doi: 10.3389/fbioe.2022.1090281. eCollection 2022.","He J","Front Bioeng Biotechnol","2023","2023/01/27","PMC9871317","","10.3389/fbioe.2022.1090281"
"36704137","Comparison of the clinical features of human bocavirus and metapneumovirus lower respiratory tract infections in hospitalized children in Suzhou, China","Tang X, Dai G, Wang T, Sun H, Jiang W, Chen Z, Yan Y.","Front Pediatr. 2023 Jan 10;10:1074484. doi: 10.3389/fped.2022.1074484. eCollection 2022.","Tang X","Front Pediatr","2023","2023/01/27","PMC9871608","","10.3389/fped.2022.1074484"
"36703991","Corrigendum: Fc engineered ACE2-Fc is a potent multifunctional agent targeting SARS-CoV2","Wines BD, Kurtovic L, Trist HM, Esparon S, Lopez E, Chappin K, Chan LJ, Mordant FL, Lee WS, Gherardin NA, Patel SK, Hartley GE, Pymm P, Cooney JP, Beeson JG, Godfrey DI, Burrell LM, van Zelm MC, Wheatley AK, Chung AW, Tham WH, Subbarao K, Kent SJ, Hogarth PM.","Front Immunol. 2023 Jan 10;13:1122516. doi: 10.3389/fimmu.2022.1122516. eCollection 2022.","Wines BD","Front Immunol","2023","2023/01/27","PMC9872783","","10.3389/fimmu.2022.1122516"
"36703988","Editorial: SARS-CoV-2 variants, B lymphocytes, and autoreactivity","Radic MZ, Zouali M.","Front Immunol. 2023 Jan 10;13:1125732. doi: 10.3389/fimmu.2022.1125732. eCollection 2022.","Radic MZ","Front Immunol","2023","2023/01/27","PMC9872959","","10.3389/fimmu.2022.1125732"
"36703960","Three doses of BNT162b2 COVID-19 mRNA vaccine establish long-lasting CD8(+) T cell immunity in CLL and MDS patients","Hernandez SPA, Hersby DS, Munk KK, Tamhane T, Trubach D, Tagliamonte M, Buonaguro L, Gang AO, Hadrup SR, Saini SK.","Front Immunol. 2023 Jan 10;13:1035344. doi: 10.3389/fimmu.2022.1035344. eCollection 2022.","Hernandez SPA","Front Immunol","2023","2023/01/27","PMC9873231","","10.3389/fimmu.2022.1035344"
"36703898","Evaluation of post-vaccination immunoglobulin G antibodies and T-cell immune response after inoculation with different types and doses of SARS-CoV-2 vaccines: A retrospective cohort study","Al-Rifai RH, Alhosani F, Abuyadek R, Atef S, Donnelly JG, Leinberger-Jabari A, Ahmed LA, Altrabulsi B, Alatoom A, Alsuwaidi AR, AbdelWareth L.","Front Med (Lausanne). 2023 Jan 10;9:1092646. doi: 10.3389/fmed.2022.1092646. eCollection 2022.","Al-Rifai RH","Front Med (Lausanne)","2023","2023/01/27","PMC9871809","","10.3389/fmed.2022.1092646"
"36703852","Application of artificial intelligence to the public health education","Wang X, He X, Wei J, Liu J, Li Y, Liu X.","Front Public Health. 2023 Jan 10;10:1087174. doi: 10.3389/fpubh.2022.1087174. eCollection 2022.","Wang X","Front Public Health","2023","2023/01/27","PMC9872201","","10.3389/fpubh.2022.1087174"
"36703846","Review of an intelligent indoor environment monitoring and management system for COVID-19 risk mitigation","Wiryasaputra R, Huang CY, Kristiani E, Liu PY, Yeh TK, Yang CT.","Front Public Health. 2023 Jan 10;10:1022055. doi: 10.3389/fpubh.2022.1022055. eCollection 2022.","Wiryasaputra R","Front Public Health","2023","2023/01/27","PMC9871550","","10.3389/fpubh.2022.1022055"
"36703845","Partnerships supporting policies: A social marketing case study of mask supply solutions in South Korea during the COVID-19 pandemic","Paek HJ, Hove T.","Front Public Health. 2023 Jan 10;10:1065310. doi: 10.3389/fpubh.2022.1065310. eCollection 2022.","Paek HJ","Front Public Health","2023","2023/01/27","PMC9871604","","10.3389/fpubh.2022.1065310"
"36703829","Omicron subvariant BA.5 is highly contagious but containable: Successful experience from Macau","Xu C, Wang J, Yu L, Sui X, Wu Q.","Front Public Health. 2023 Jan 10;10:1029171. doi: 10.3389/fpubh.2022.1029171. eCollection 2022.","Xu C","Front Public Health","2023","2023/01/27","PMC9871629","","10.3389/fpubh.2022.1029171"
"36703822","Stress load of Chinese nurses in Fangcang Shelter Hospitals during the COVID-19 pandemic: A latent profile analysis","Gu L, Chang J, Wang J, Feng P, Xu H.","Front Public Health. 2023 Jan 10;10:1048358. doi: 10.3389/fpubh.2022.1048358. eCollection 2022.","Gu L","Front Public Health","2023","2023/01/27","PMC9873243","","10.3389/fpubh.2022.1048358"
"36703818","Persistence of IgG COVID-19 antibodies: A longitudinal analysis","Carvalho Á, Henriques AR, Queirós P, Rodrigues J, Mendonça N, Rodrigues AM, Canhão H, de Sousa G, Antunes F, Guimarães M.","Front Public Health. 2023 Jan 10;10:1069898. doi: 10.3389/fpubh.2022.1069898. eCollection 2022.","Carvalho Á","Front Public Health","2023","2023/01/27","PMC9872107","","10.3389/fpubh.2022.1069898"
"36703815","Detection of hospital environmental contamination during SARS-CoV-2 Omicron predominance using a highly sensitive air sampling device","Tan KS, Ang AXY, Tay DJW, Somani J, Ng AJY, Peng LL, Chu JJH, Tambyah PA, Allen DM.","Front Public Health. 2023 Jan 10;10:1067575. doi: 10.3389/fpubh.2022.1067575. eCollection 2022.","Tan KS","Front Public Health","2023","2023/01/27","PMC9873263","","10.3389/fpubh.2022.1067575"
"36703736","The pathological mechanism of the COVID-19 convalescence and its treatment with traditional Chinese medicine","Jiang L, An X, Duan Y, Lian F, Jin D, Zhang Y, Yang C, Zhang Y, Kang X, Sun Y.","Front Pharmacol. 2023 Jan 10;13:1054312. doi: 10.3389/fphar.2022.1054312. eCollection 2022.","Jiang L","Front Pharmacol","2023","2023/01/27","PMC9872123","","10.3389/fphar.2022.1054312"
"36700230","Immunity against Delta and Omicron variants elicited by homologous inactivated vaccine booster in kidney transplant recipients","Zhang L, Yang J, Lai C, Wan L, Xiong S, Kong W, Liu Z, Yu P, Chen M, Mai W, Khan SA, Deng M, Chen L, Lei Y, Zhou Q, Yu N, Li P, Chen Z, Ji T.","Front Immunol. 2023 Jan 9;13:1042784. doi: 10.3389/fimmu.2022.1042784. eCollection 2022.","Zhang L","Front Immunol","2023","2023/01/26","PMC9868555","","10.3389/fimmu.2022.1042784"
"36700209","Distinct systemic immune networks define severe vs. mild COVID-19 in hematologic and solid cancer patients","Pignataro-Oshiro F, Figueiredo AB, Galdino NAL, Morais KLP, Dutra WO, Silva BGM, Feriani D, Abrantes FA, Silva ILAFE, Filho JS, Framil JVS, Cesca MG, Riechelmann RSP, Batista MV, Gollob KJ.","Front Immunol. 2023 Jan 9;13:1052104. doi: 10.3389/fimmu.2022.1052104. eCollection 2022.","Pignataro-Oshiro F","Front Immunol","2023","2023/01/26","PMC9868546","","10.3389/fimmu.2022.1052104"
"36700200","No difference in anti-spike antibody and surrogate viral neutralization following SARS-CoV-2 booster vaccination in persons with HIV compared to controls (CO-HIV Study)","Kling KD, Janulis P, Demonbreun AR, Sancilio A, Berzins B, Krueger K, Achenbach C, Price R, Sullivan M, Caputo M, Hockney S, Zembower T, McDade TW, Taiwo B.","Front Immunol. 2023 Jan 9;13:1048776. doi: 10.3389/fimmu.2022.1048776. eCollection 2022.","Kling KD","Front Immunol","2023","2023/01/26","PMC9868861","","10.3389/fimmu.2022.1048776"
"36700198","Six-month longitudinal immune kinetics after mRNA-1273 vaccination: Correlation of peak antibody response with long-term, cross-reactive immunity","Choi MJ, Heo JY, Seo YB, Yoon YK, Sohn JW, Noh JY, Cheong HJ, Kim WJ, Choi JY, Kim HJ, Lee YJ, Lee HW, Kim SS, Kim B, Song JY.","Front Immunol. 2023 Jan 9;13:1035441. doi: 10.3389/fimmu.2022.1035441. eCollection 2022.","Choi MJ","Front Immunol","2023","2023/01/26","PMC9868900","","10.3389/fimmu.2022.1035441"
"36699953","Development and Validation of the COVID-19 Worries and Fears Scale","Cuadrado E, Arenas A, Moyano M, La Gamma M.","Int J Public Health. 2023 Jan 9;67:1604600. doi: 10.3389/ijph.2022.1604600. eCollection 2022.","Cuadrado E","Int J Public Health","2023","2023/01/26","PMC9868128","","10.3389/ijph.2022.1604600"
"36699916","Regulating the product quality of COVID-19 antigen testing reagents: A tripartite evolutionary game analysis under China's legal framework","Huang Z, Wang X, Feng Z, Chen B.","Front Public Health. 2023 Jan 9;10:1060079. doi: 10.3389/fpubh.2022.1060079. eCollection 2022.","Huang Z","Front Public Health","2023","2023/01/26","PMC9868746","","10.3389/fpubh.2022.1060079"
"36699914","Knowledge mapping of COVID-19 and dentistry: A bibliometric analysis","Chen J, Zhang Q, Liu X, Han Y, Gong Q.","Front Public Health. 2023 Jan 9;10:1040175. doi: 10.3389/fpubh.2022.1040175. eCollection 2022.","Chen J","Front Public Health","2023","2023/01/26","PMC9868823","","10.3389/fpubh.2022.1040175"
"36699909","Burnout, depression, anxiety and insomnia among medical staff during the COVID-19 epidemic in Shanghai","Tang L, Yu XT, Wu YW, Zhao N, Liang RL, Gao XL, Jiang WY, Chen YF, Yang WJ.","Front Public Health. 2023 Jan 9;10:1019635. doi: 10.3389/fpubh.2022.1019635. eCollection 2022.","Tang L","Front Public Health","2023","2023/01/26","PMC9869169","","10.3389/fpubh.2022.1019635"
"36699903","Evaluation of health system resilience in 60 countries based on their responses to COVID-19","Zhao L, Jin Y, Zhou L, Yang P, Qian Y, Huang X, Min M.","Front Public Health. 2023 Jan 9;10:1081068. doi: 10.3389/fpubh.2022.1081068. eCollection 2022.","Zhao L","Front Public Health","2023","2023/01/26","PMC9870292","","10.3389/fpubh.2022.1081068"
