PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36589904","A colorimetric lateral flow immunoassay based on oriented antibody immobilization for sensitive detection of SARS-CoV-2","Lee AS, Kim SM, Kim KR, Park C, Lee DG, Heo HR, Cha HJ, Kim CS.","Sens Actuators B Chem. 2023 Mar 15;379:133245. doi: 10.1016/j.snb.2022.133245. Epub 2022 Dec 26.","Lee AS","Sens Actuators B Chem","2023","2023/01/02","PMC9791791","","10.1016/j.snb.2022.133245"
"36573100","Dual-target nucleic acid sequences responsive electrochemiluminescence biosensor using single type carbon dots as probe for SARS-CoV-2 detection based on series catalytic hairpin assembly amplification","Zhang Y, Huang X, Li W, Xie Q, Zhang J, Luo F, Qiu B, Chen Z, Lin Z, Xu G.","Sens Actuators B Chem. 2023 Mar 15;379:133223. doi: 10.1016/j.snb.2022.133223. Epub 2022 Dec 22.","Zhang Y","Sens Actuators B Chem","2023","2022/12/27","PMC9771590","","10.1016/j.snb.2022.133223"
"36572285","Simple methods for early warnings of COVID-19 surges: Lessons learned from 21 months of wastewater and clinical data collection in Detroit, Michigan, United States","Zhao L, Zou Y, David RE, Withington S, McFarlane S, Faust RA, Norton J, Xagoraraki I.","Sci Total Environ. 2023 Mar 15;864:161152. doi: 10.1016/j.scitotenv.2022.161152. Epub 2022 Dec 23.","Zhao L","Sci Total Environ","2023","2022/12/26","PMC9783093","","10.1016/j.scitotenv.2022.161152"
"36571858","Mechanical tuning of virus-like particles","Radiom M, Keys T, Turgay Y, Ali A, Preet S, Chesnov S, Lutz-Bueno V, Slack E, Mezzenga R.","J Colloid Interface Sci. 2023 Mar 15;634:963-971. doi: 10.1016/j.jcis.2022.12.090. Epub 2022 Dec 20.","Radiom M","J Colloid Interface Sci","2023","2022/12/26","","","10.1016/j.jcis.2022.12.090"
"36454180","Safe prescribing in cancer patients during the COVID-19 pandemic: A new initiative from the UK Cancer Coronavirus Project (UKCCP) team","Appanna N, Patel G, Burke E, Burnett A, Clark J, Mew R, Khan S, Little M, Liu J, Panneerselvam H, Patel V, Platt J, Tilby M, Watts I, Harper-Wynne C, Lee LYW.","Int J Cancer. 2023 Mar 15;152(6):1275-1277. doi: 10.1002/ijc.34387. Epub 2022 Dec 8.","Appanna N","Int J Cancer","2023","2022/12/01","PMC9877804","","10.1002/ijc.34387"
"36339965","Emergency logistics network optimization with time window assignment","Wang Y, Wang X, Fan J, Wang Z, Zhen L.","Expert Syst Appl. 2023 Mar 15;214:119145. doi: 10.1016/j.eswa.2022.119145. Epub 2022 Oct 31.","Wang Y","Expert Syst Appl","2023","2022/11/07","PMC9621592","","10.1016/j.eswa.2022.119145"
"36577450","Loss of furin site enhances SARS-CoV-2 spike protein pseudovirus infection","Wang Z, Zhong K, Wang G, Lu Q, Li H, Wu Z, Zhang Z, Yang N, Zheng M, Wang Y, Nie C, Zhou L, Tong A.","Gene. 2023 Mar 10;856:147144. doi: 10.1016/j.gene.2022.147144. Epub 2022 Dec 25.","Wang Z","Gene","2023","2022/12/28","PMC9790109","","10.1016/j.gene.2022.147144"
"36476771","Norovirus, Hepatitis A and SARS-CoV-2 surveillance within Chilean rural wastewater treatment plants based on different biological treatment typologies","Plaza-Garrido A, Ampuero M, Gaggero A, Villamar-Ayala CA.","Sci Total Environ. 2023 Mar 10;863:160685. doi: 10.1016/j.scitotenv.2022.160685. Epub 2022 Dec 5.","Plaza-Garrido A","Sci Total Environ","2023","2022/12/08","PMC9721186","","10.1016/j.scitotenv.2022.160685"
"36467615","Glycyrrhizin as a promising kryptonite against SARS-CoV-2: Clinical, experimental, and theoretical evidences","Banerjee S, Baidya SK, Adhikari N, Ghosh B, Jha T.","J Mol Struct. 2023 Mar 5;1275:134642. doi: 10.1016/j.molstruc.2022.134642. Epub 2022 Nov 25.","Banerjee S","J Mol Struct","2023","2022/12/05","PMC9697235","","10.1016/j.molstruc.2022.134642"
"36444810","Aero-manufacture of nanobulges for an in-place anticoronaviral on air filters","Choi J, Poudel K, Nam KS, Piri A, Rivera-Piza A, Ku SK, Hwang J, Kim JO, Byeon JH.","J Hazard Mater. 2023 Mar 5;445:130458. doi: 10.1016/j.jhazmat.2022.130458. Epub 2022 Nov 22.","Choi J","J Hazard Mater","2023","2022/11/29","","","10.1016/j.jhazmat.2022.130458"
"36731961","Instilling Confidence in the COVID-19 Vaccine","Gonnella K, Mankikar D.","Nurs Clin North Am. 2023 Mar;58(1):77-85. doi: 10.1016/j.cnur.2022.11.001. Epub 2022 Nov 7.","Gonnella K","Nurs Clin North Am","2023","2023/02/02","","","10.1016/j.cnur.2022.11.001"
"36731960","Diversity Impacts of Coronavirus Disease 2019","Hubbard SH, Gimbel J, Davood Z, Harmon M.","Nurs Clin North Am. 2023 Mar;58(1):59-75. doi: 10.1016/j.cnur.2022.10.003. Epub 2022 Oct 31.","Hubbard SH","Nurs Clin North Am","2023","2023/02/02","","","10.1016/j.cnur.2022.10.003"
"36731957","Continuing Nursing Research During a Pandemic","Snyder CK, Acri S, Allen R, Kanaskie ML.","Nurs Clin North Am. 2023 Mar;58(1):25-34. doi: 10.1016/j.cnur.2022.10.002. Epub 2022 Dec 26.","Snyder CK","Nurs Clin North Am","2023","2023/02/02","","","10.1016/j.cnur.2022.10.002"
"36731956","Mobilizing the Community to Implement Mass Coronavirus Disease-2019 Vaccination Clinics: The Power of Free and Charitable Clinics","Mattzela K, White CJ, Francis LA.","Nurs Clin North Am. 2023 Mar;58(1):11-23. doi: 10.1016/j.cnur.2022.10.001. Epub 2022 Oct 19.","Mattzela K","Nurs Clin North Am","2023","2023/02/02","","","10.1016/j.cnur.2022.10.001"
"36731955","Practical Implications of Online Learning with Nurses During Coronavirus Disease 2019","Christoffers C, Bano S, Gorz M.","Nurs Clin North Am. 2023 Mar;58(1):107-119. doi: 10.1016/j.cnur.2022.10.007. Epub 2022 Oct 28.","Christoffers C","Nurs Clin North Am","2023","2023/02/02","","","10.1016/j.cnur.2022.10.007"
"36719805","The impact of neutrophil extracellular traps in coronavirus disease - 2019 pathophysiology","Shahidi M, Amirzargar MR.","Blood Coagul Fibrinolysis. 2023 Mar 1;34(2):87-92. doi: 10.1097/MBC.0000000000001181. Epub 2022 Nov 24.","Shahidi M","Blood Coagul Fibrinolysis","2023","2023/01/31","","","10.1097/MBC.0000000000001181"
"36688100","Sensitivity to treatment and score bands of the Infants and Toddlers Dermatology Quality of Life questionnaire","Chernyshov PV, Marron SE, Boffa MJ, Pustišek N, Manolache L, Kakourou T, Cachia M, Svyatenko T, Koumaki D, Chernyshov AV, Tomas-Aragones L.","JAAD Int. 2022 Nov 25;10:61-67. doi: 10.1016/j.jdin.2022.11.009. eCollection 2023 Mar.","Chernyshov PV","JAAD Int","2022","2023/01/23","PMC9850170","","10.1016/j.jdin.2022.11.009"
"36623355","Utility of chest radiograph severity scoring in emergency department for predicting outcomes in COVID-19: A study of 1275 patients","Venugopalan Nair A, Kumar D, McInnes M, Hadi AA, Valiyakath Subair HS, Khyatt OA, Almashhadani MA, Jacob B, Vasudevan A, Ashruf MZ, Al-Heidous M, Kuttikatt Soman D.","Clin Imaging. 2023 Mar;95:65-70. doi: 10.1016/j.clinimag.2022.12.002. Epub 2022 Dec 28.","Venugopalan Nair A","Clin Imaging","2023","2023/01/09","PMC9794386","","10.1016/j.clinimag.2022.12.002"
"36601289","Risk of SARS-CoV-2 infection in healthcare workers with inflammatory bowel disease: a case-control study","Amiot A, Bourrier A, Gornet JM, Dewit O, Nancey S, Altwegg R, Abitbol V, Laharie D, Reenaers C, Gagnière C, Buisson A, Nachury M, Viennot S, Vuitton L, Stefanescu C, Marteau P, Bouguen G, Seksik P; GETAID-INFOPRO study group.","Infect Prev Pract. 2023 Mar;5(1):100267. doi: 10.1016/j.infpip.2022.100267. Epub 2022 Dec 30.","Amiot A","Infect Prev Pract","2023","2023/01/05","PMC9800326","","10.1016/j.infpip.2022.100267"
"36597447","Acute posterior multifocal placoid pigment epitheliopathy following COVID-19 infection","Fischer NA, Wann RC, Crosson JN.","Am J Ophthalmol Case Rep. 2023 Mar;29:101790. doi: 10.1016/j.ajoc.2022.101790. Epub 2022 Dec 29.","Fischer NA","Am J Ophthalmol Case Rep","2023","2023/01/04","PMC9800013","","10.1016/j.ajoc.2022.101790"
"36594080","Framing the virus: The political, economic, biomedical and social understandings of the COVID-19 in Taiwan","Hung SC, Chang SC.","Technol Forecast Soc Change. 2023 Mar;188:122276. doi: 10.1016/j.techfore.2022.122276. Epub 2022 Dec 29.","Hung SC","Technol Forecast Soc Change","2023","2023/01/03","PMC9797412","","10.1016/j.techfore.2022.122276"
"36593903","COVID-19 as a game-changer? The impact of the pandemic on urban trajectories","Wolff M, Mykhnenko V.","Cities. 2023 Mar;134:104162. doi: 10.1016/j.cities.2022.104162. Epub 2022 Dec 29.","Wolff M","Cities","2023","2023/01/03","PMC9797415","","10.1016/j.cities.2022.104162"
"36592741","Development of SYBR green RT-qPCR assay for titrating bivalent live infectious bronchitis vaccines","Yang H, Tu K, Zhao Y, Sun L, Zhao J, Zhang G.","J Virol Methods. 2023 Mar;313:114675. doi: 10.1016/j.jviromet.2022.114675. Epub 2022 Dec 30.","Yang H","J Virol Methods","2023","2023/01/02","","","10.1016/j.jviromet.2022.114675"
"36589696","Genitourinary tract symptoms in patients admitted with COVID-19: Exploring changes in frequency by determinants and pandemic waves","Viegas Madrid V, Peláez Laderas A, Soriano JB, Girón Moreno R, Marcos MC, Sánchez Ramírez A, Bermúdez JA, Olivier Gómez C, López-Fando Lavalle L.","Continence (Amst). 2023 Mar;5:100572. doi: 10.1016/j.cont.2022.100572. Epub 2022 Dec 27.","Viegas Madrid V","Continence (Amst)","2023","2023/01/02","PMC9793955","","10.1016/j.cont.2022.100572"
"36587712","The Spike protein of SARS-CoV-2 signals via Tlr2 in zebrafish","Tyrkalska SD, Martínez-López A, Pedoto A, Candel S, Cayuela ML, Mulero V.","Dev Comp Immunol. 2023 Mar;140:104626. doi: 10.1016/j.dci.2022.104626. Epub 2022 Dec 30.","Tyrkalska SD","Dev Comp Immunol","2023","2023/01/01","PMC9800328","","10.1016/j.dci.2022.104626"
"36586593","Cognitive impairments among patients in a long-COVID clinic: Prevalence, pattern and relation to illness severity, work function and quality of life","Miskowiak KW, Pedersen JK, Gunnarsson DV, Roikjer TK, Podlekareva D, Hansen H, Dall CH, Johnsen S.","J Affect Disord. 2023 Mar 1;324:162-169. doi: 10.1016/j.jad.2022.12.122. Epub 2022 Dec 28.","Miskowiak KW","J Affect Disord","2023","2022/12/31","PMC9795797","","10.1016/j.jad.2022.12.122"
"36584813","Antibody response to third and fourth BNT162b2 mRNA booster vaccinations in healthcare workers in Tokyo, Japan","Sanada T, Honda T, Higa M, Yamaji K, Yasui F, Kohara M.","J Infect Chemother. 2023 Mar;29(3):339-346. doi: 10.1016/j.jiac.2022.12.012. Epub 2022 Dec 27.","Sanada T","J Infect Chemother","2023","2022/12/30","PMC9793957","","10.1016/j.jiac.2022.12.012"
"36584477","Rapid quantitation of SARS-CoV-2 antibodies in clinical samples with an electrochemical sensor","Timilsina SS, Durr N, Jolly P, Ingber DE.","Biosens Bioelectron. 2023 Mar 1;223:115037. doi: 10.1016/j.bios.2022.115037. Epub 2022 Dec 24.","Timilsina SS","Biosens Bioelectron","2023","2022/12/30","PMC9788850","","10.1016/j.bios.2022.115037"
"36583456","Side effects following COVID-19 vaccination in pediatric patients with sickle cell disease","Belsky JA, Carroll WR, Feliciano A, Jacob SA.","Pediatr Blood Cancer. 2023 Mar;70(3):e30193. doi: 10.1002/pbc.30193. Epub 2022 Dec 30.","Belsky JA","Pediatr Blood Cancer","2023","2022/12/30","PMC9880642","","10.1002/pbc.30193"
"36577469","Involvement of epigenetics in affecting host immunity during SARS-CoV-2 infection","Behura A, Naik L, Patel S, Das M, Kumar A, Mishra A, Nayak DK, Manna D, Mishra A, Dhiman R.","Biochim Biophys Acta Mol Basis Dis. 2023 Mar;1869(3):166634. doi: 10.1016/j.bbadis.2022.166634. Epub 2022 Dec 26.","Behura A","Biochim Biophys Acta Mol Basis Dis","2023","2022/12/28","PMC9790847","","10.1016/j.bbadis.2022.166634"
"36577452","An epidemiological evaluation of COVID-19 in La paz, Bolivia","Ito R, Maeda M, Takehara Y, Komori GD, Nishi Y, Kondo K, Nagata T, Armijo Subieta F, Crespo G, Shoji H.","J Infect Chemother. 2023 Mar;29(3):333-338. doi: 10.1016/j.jiac.2022.12.009. Epub 2022 Dec 25.","Ito R","J Infect Chemother","2023","2022/12/28","PMC9789922","","10.1016/j.jiac.2022.12.009"
"36575750","Life-threatening pneumothorax after release from isolation with COVID-19 pneumonia","Yagyu K, Miki Y, Nakagawa H, Shoji S, Shirano M, Amo K.","Radiol Case Rep. 2023 Mar;18(3):903-906. doi: 10.1016/j.radcr.2022.11.075. Epub 2022 Dec 22.","Yagyu K","Radiol Case Rep","2023","2022/12/28","PMC9779413","","10.1016/j.radcr.2022.11.075"
"36573174","Depression and Anxiety on Twitter During the COVID-19 Stay-At-Home Period in 7 Major U.S. Cities","Levanti D, Monastero RN, Zamani M, Eichstaedt JC, Giorgi S, Schwartz HA, Meliker JR.","AJPM Focus. 2023 Mar;2(1):100062. doi: 10.1016/j.focus.2022.100062. Epub 2022 Dec 22.","Levanti D","AJPM Focus","2023","2022/12/27","PMC9773738","","10.1016/j.focus.2022.100062"
"36573131","Preliminary study of the exploration patients' experiences of chronic respiratory experiences during the COVID-19 pandemic using interpretative phenomenological analysis","Tomán E, Pintér JN, Hargitai R.","Psychiatry Res Commun. 2023 Mar;3(1):100101. doi: 10.1016/j.psycom.2022.100101. Epub 2022 Dec 22.","Tomán E","Psychiatry Res Commun","2023","2022/12/27","PMC9771840","","10.1016/j.psycom.2022.100101"
"36573125","Orthodontic emergencies and mental health of patients undergoing orthodontic treatment during COVID-19 pandemic: A questionnaire study","Verma S, Bhupali NR, Singh SP, Kumar V, Verma RK.","J Oral Biol Craniofac Res. 2023 Mar-Apr;13(2):177-185. doi: 10.1016/j.jobcr.2022.12.007. Epub 2022 Dec 22.","Verma S","J Oral Biol Craniofac Res","2023","2022/12/27","PMC9773783","","10.1016/j.jobcr.2022.12.007"
"36572155","Combined nasal- and oropharyngeal self-swab provides equivalent performance compared to professionally collected oropharyngeal swabs in detecting SARS-CoV-2 in a real-life setting","Hørlyck S, Nielsen SH, Gress T, Schneider U, Martel CJ, Steenhard N, Gredal NT, Mortensen S, Cohen AS.","J Virol Methods. 2023 Mar;313:114667. doi: 10.1016/j.jviromet.2022.114667. Epub 2022 Dec 23.","Hørlyck S","J Virol Methods","2023","2022/12/26","PMC9783189","","10.1016/j.jviromet.2022.114667"
"36570722","Self-directed molecular diagnostics (SdMDx) system for COVID-19 via one-pot processing","Jang YO, Kim NH, Roh Y, Koo B, Lee HJ, Kim JY, Kim SH, Shin Y.","Sens Actuators B Chem. 2023 Mar 1;378:133193. doi: 10.1016/j.snb.2022.133193. Epub 2022 Dec 18.","Jang YO","Sens Actuators B Chem","2023","2022/12/26","PMC9759472","","10.1016/j.snb.2022.133193"
"36570592","Population and vaccine hesitancy: a demographic and Socio-behavioural examination of a barrier to Covid-19 herd immunity in Nigeria","Mbah C, Iroka OR, Nwosu CP, Idowu BM, Nwankwo FM, Nwosu IA, Ololo K, Iwuala HO.","Sci Afr. 2023 Mar;19:e01508. doi: 10.1016/j.sciaf.2022.e01508. Epub 2022 Dec 17.","Mbah C","Sci Afr","2023","2022/12/26","PMC9759303","","10.1016/j.sciaf.2022.e01508"
"36570033","Prospects of ZnS and ZnO as smart semiconductor materials in light-activated antimicrobial coatings for mitigation of severe acute respiratory syndrome coronavirus-2 infection","Benatto VG, de Jesus JPA, de Castro AA, Assis LC, Ramalho TC, La Porta FA.","Mater Today Commun. 2023 Mar;34:105192. doi: 10.1016/j.mtcomm.2022.105192. Epub 2022 Dec 17.","Benatto VG","Mater Today Commun","2023","2022/12/26","PMC9758762","","10.1016/j.mtcomm.2022.105192"
"36569794","Persistence of SARS-CoV-2 neutralizing antibodies and anti-Omicron IgG induced by BNT162b2 mRNA vaccine in patients with autoimmune inflammatory rheumatic disease: an explanatory study in Japan","Yamaguchi Y, Nameki S, Kato Y, Saita R, Sato T, Nagao S, Murakami T, Yoshimine Y, Amiya S, Morita T, Okita Y, Kawasaki T, Fujimoto J, Ueda Y, Maeda Y, Watanabe A, Takamatsu H, Nishida S, Shima Y, Narazaki M, Kumanogoh A.","Lancet Reg Health West Pac. 2023 Mar;32:100661. doi: 10.1016/j.lanwpc.2022.100661. Epub 2022 Dec 20.","Yamaguchi Y","Lancet Reg Health West Pac","2023","2022/12/26","PMC9763057","","10.1016/j.lanwpc.2022.100661"
