PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32277726","COVID-19: How Can Rural Community Pharmacies Respond to the Outbreak?","Adunlin G, Murphy PZ, Manis M.","J Rural Health. 2021 Jan;37(1):153-155. doi: 10.1111/jrh.12439. Epub 2020 May 30.","Adunlin G","J Rural Health","2021","2020/04/12","PMC7262086","","10.1111/jrh.12439"
"32277729","Telemedicine: Has the Time Really Finally Arrived?","Crump WJ.","J Rural Health. 2021 Jan;37(1):156-157. doi: 10.1111/jrh.12435. Epub 2020 Jun 2.","Crump WJ","J Rural Health","2021","2020/04/12","PMC7262159","","10.1111/jrh.12435"
"32277731","COVID-19 During the Opioid Epidemic - Exacerbation of Stigma and Vulnerabilities","Jenkins WD, Bolinski R, Bresett J, Van Ham B, Fletcher S, Walters S, Friedman SR, Ezell JM, Pho M, Schneider J, Ouellet L.","J Rural Health. 2021 Jan;37(1):172-174. doi: 10.1111/jrh.12442. Epub 2020 Jun 1.","Jenkins WD","J Rural Health","2021","2020/04/12","PMC7262104","NIHMS1591478","10.1111/jrh.12442"
"32277732","A Primary Care Response to COVID-19 for Patients with an Opioid Use Disorder","Wilson CG, Ramage M, Fagan EB.","J Rural Health. 2021 Jan;37(1):169-171. doi: 10.1111/jrh.12438. Epub 2020 Jun 2.","Wilson CG","J Rural Health","2021","2020/04/12","PMC7262246","","10.1111/jrh.12438"
"32277773","An Emergency Amendment to the National Scope of Practice for Paramedics in the Setting of a Global Pandemic","Boehringer B, O'Meara P, Wingrove G, Nudell NG.","J Rural Health. 2021 Jan;37(1):191-193. doi: 10.1111/jrh.12441. Epub 2020 Jun 25.","Boehringer B","J Rural Health","2021","2020/04/12","PMC7262298","","10.1111/jrh.12441"
"32277774","Introducing the Percent, Number, Availability, and Capacity [PNAC] Spatial Approach to Identify Priority Rural Areas Requiring Targeted Health Support in Light of COVID-19: A Commentary and Application","Lakhani A.","J Rural Health. 2021 Jan;37(1):149-152. doi: 10.1111/jrh.12436. Epub 2020 Jun 1.","Lakhani A","J Rural Health","2021","2020/04/12","PMC7262053","","10.1111/jrh.12436"
"32277775","Caring for Miners During the Coronavirus Disease-2019 (COVID-19) Pandemic","Sood A, Pollard C, Suer KL, Vlahovich K, Walker J.","J Rural Health. 2021 Jan;37(1):165-168. doi: 10.1111/jrh.12444. Epub 2020 Jun 2.","Sood A","J Rural Health","2021","2020/04/12","PMC7262277","","10.1111/jrh.12444"
"32277777","Using Telehealth as a Tool for Rural Hospitals in the COVID-19 Pandemic Response","Gutierrez J, Kuperman E, Kaboli PJ.","J Rural Health. 2021 Jan;37(1):161-164. doi: 10.1111/jrh.12443. Epub 2020 Jun 1.","Gutierrez J","J Rural Health","2021","2020/04/12","PMC7262306","","10.1111/jrh.12443"
"32277779","Telehealth Policies Impacting Federally Qualified Health Centers in Face of COVID-19","Sodhi M.","J Rural Health. 2021 Jan;37(1):158-160. doi: 10.1111/jrh.12445. Epub 2020 May 30.","Sodhi M","J Rural Health","2021","2020/04/12","PMC7262071","","10.1111/jrh.12445"
"32277997","A tale of two pandemics: How will COVID-19 and global trends in physical inactivity and sedentary behavior affect one another?","Hall G, Laddu DR, Phillips SA, Lavie CJ, Arena R.","Prog Cardiovasc Dis. 2021 Jan-Feb;64:108-110. doi: 10.1016/j.pcad.2020.04.005. Epub 2020 Apr 8.","Hall G","Prog Cardiovasc Dis","2021","2020/04/12","PMC7194897","","10.1016/j.pcad.2020.04.005"
"32278694","Physical activity for immunity protection: Inoculating populations with healthy living medicine in preparation for the next pandemic","Laddu DR, Lavie CJ, Phillips SA, Arena R.","Prog Cardiovasc Dis. 2021 Jan-Feb;64:102-104. doi: 10.1016/j.pcad.2020.04.006. Epub 2020 Apr 9.","Laddu DR","Prog Cardiovasc Dis","2021","2020/04/13","PMC7195025","","10.1016/j.pcad.2020.04.006"
"32278766","Fighting against COVID-19: Innovative strategies for clinical pharmacists","Li H, Zheng S, Liu F, Liu W, Zhao R.","Res Social Adm Pharm. 2021 Jan;17(1):1813-1818. doi: 10.1016/j.sapharm.2020.04.003. Epub 2020 Apr 6.","Li H","Res Social Adm Pharm","2021","2020/04/13","PMC7194937","","10.1016/j.sapharm.2020.04.003"
"32282549","Chronic liver disease is not associated with severity or mortality in Coronavirus disease 2019 (COVID-19): a pooled analysis","Lippi G, de Oliveira MHS, Henry BM.","Eur J Gastroenterol Hepatol. 2021 Jan;33(1):114-115. doi: 10.1097/MEG.0000000000001742.","Lippi G","Eur J Gastroenterol Hepatol","2021","2020/04/14","PMC7690326","","10.1097/MEG.0000000000001742"
"32282953","Ethical and Legal Challenges During the COVID-19 Pandemic: Are We Thinking About Rural Hospitals?","Patel L, Elliott A, Storlie E, Kethireddy R, Goodman K, Dickey W.","J Rural Health. 2021 Jan;37(1):175-178. doi: 10.1111/jrh.12447. Epub 2020 Jun 1.","Patel L","J Rural Health","2021","2020/04/14","PMC7262323","","10.1111/jrh.12447"
"32282955","Flattening the Curve by Getting Ahead of It: How the VA Healthcare System Is Leveraging Telehealth to Provide Continued Access to Care for Rural Veterans","Myers US, Birks A, Grubaugh AL, Axon RN.","J Rural Health. 2021 Jan;37(1):194-196. doi: 10.1111/jrh.12449. Epub 2020 Jun 1.","Myers US","J Rural Health","2021","2020/04/14","PMC7262401","","10.1111/jrh.12449"
"32282959","Navigating Nonessential Research Trials During COVID-19: The Push We Needed for Using Digital Technology to Increase Access for Rural Participants?","Noonan D, Simmons LA.","J Rural Health. 2021 Jan;37(1):185-187. doi: 10.1111/jrh.12446. Epub 2020 Jun 2.","Noonan D","J Rural Health","2021","2020/04/14","PMC7262024","NIHMS1588850","10.1111/jrh.12446"
"32282964","A Commentary on Rural-Urban Disparities in COVID-19 Testing Rates per 100,000 and Risk Factors","Souch JM, Cossman JS.","J Rural Health. 2021 Jan;37(1):188-190. doi: 10.1111/jrh.12450. Epub 2020 Jun 1.","Souch JM","J Rural Health","2021","2020/04/14","PMC7262182","","10.1111/jrh.12450"
"32282968","Preventing Suicide in Rural Communities During the COVID-19 Pandemic","Monteith LL, Holliday R, Brown TL, Brenner LA, Mohatt NV.","J Rural Health. 2021 Jan;37(1):179-184. doi: 10.1111/jrh.12448. Epub 2020 May 30.","Monteith LL","J Rural Health","2021","2020/04/14","PMC7262063","","10.1111/jrh.12448"
"32286091","Mental health burden for the public affected by the COVID-19 outbreak in China: Who will be the high-risk group?","Huang Y, Zhao N.","Psychol Health Med. 2021 Jan;26(1):23-34. doi: 10.1080/13548506.2020.1754438. Epub 2020 Apr 14.","Huang Y","Psychol Health Med","2021","2020/04/15","","","10.1080/13548506.2020.1754438"
"32292527","On a Statistical Transmission Model in Analysis of the Early Phase of COVID-19 Outbreak","Zhu Y, Chen YQ.","Stat Biosci. 2021;13(1):1-17. doi: 10.1007/s12561-020-09277-0. Epub 2020 Apr 2.","Zhu Y","Stat Biosci","2021","2020/04/16","PMC7113380","","10.1007/s12561-020-09277-0"
"32299683","Preparedness and proactive infection control measures of Pakistan during COVID-19 pandemic outbreak","Mukhtar S.","Res Social Adm Pharm. 2021 Jan;17(1):2052. doi: 10.1016/j.sapharm.2020.04.011. Epub 2020 Apr 11.","Mukhtar S","Res Social Adm Pharm","2021","2020/04/18","PMC7151296","","10.1016/j.sapharm.2020.04.011"
"32299795","Management of rheumatic diseases in the time of covid-19 pandemic: perspectives of rheumatology practitioners from India","Gupta L, Misra DP, Agarwal V, Balan S, Agarwal V.","Ann Rheum Dis. 2021 Jan;80(1):e1. doi: 10.1136/annrheumdis-2020-217509. Epub 2020 Apr 16.","Gupta L","Ann Rheum Dis","2021","2020/04/18","","","10.1136/annrheumdis-2020-217509"
"32299796","Antirheumatic agents in covid-19: is IL-6 the right target?","Capecchi PL, Lazzerini PE, Volterrani L, Mazzei MA, Rossetti B, Zanelli G, Bennett D, Bargagli E, Franchi F, Cameli M, Valente S, Cantarini L, Frediani B.","Ann Rheum Dis. 2021 Jan;80(1):e2. doi: 10.1136/annrheumdis-2020-217523. Epub 2020 Apr 16.","Capecchi PL","Ann Rheum Dis","2021","2020/04/18","","","10.1136/annrheumdis-2020-217523"
"32304251","Susceptibility of Southwestern American Indian Tribes to Coronavirus Disease 2019 (COVID-19)","Kakol M, Upson D, Sood A.","J Rural Health. 2021 Jan;37(1):197-199. doi: 10.1111/jrh.12451. Epub 2020 Jun 1.","Kakol M","J Rural Health","2021","2020/04/19","PMC7264672","","10.1111/jrh.12451"
"32305937","Review of Artificial Intelligence Techniques in Imaging Data Acquisition, Segmentation, and Diagnosis for COVID-19","Shi F, Wang J, Shi J, Wu Z, Wang Q, Tang Z, He K, Shi Y, Shen D.","IEEE Rev Biomed Eng. 2021;14:4-15. doi: 10.1109/RBME.2020.2987975. Epub 2021 Jan 22.","Shi F","IEEE Rev Biomed Eng","2021","2020/04/20","","","10.1109/RBME.2020.2987975"
"32307319","Medication management and adherence during the COVID-19 pandemic: Perspectives and experiences from low-and middle-income countries","Kretchy IA, Asiedu-Danso M, Kretchy JP.","Res Social Adm Pharm. 2021 Jan;17(1):2023-2026. doi: 10.1016/j.sapharm.2020.04.007. Epub 2020 Apr 15.","Kretchy IA","Res Social Adm Pharm","2021","2020/04/21","PMC7158799","","10.1016/j.sapharm.2020.04.007"
"32312768","Rituximab for granulomatosis with polyangiitis in the pandemic of covid-19: lessons from a case with severe pneumonia","Guilpain P, Le Bihan C, Foulongne V, Taourel P, Pansu N, Maria ATJ, Jung B, Larcher R, Klouche K, Le Moing V.","Ann Rheum Dis. 2021 Jan;80(1):e10. doi: 10.1136/annrheumdis-2020-217549. Epub 2020 Apr 20.","Guilpain P","Ann Rheum Dis","2021","2020/04/22","","","10.1136/annrheumdis-2020-217549"
"32317153","Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic","Ying W, Qian Y, Kun Z.","Res Social Adm Pharm. 2021 Jan;17(1):1978-1983. doi: 10.1016/j.sapharm.2020.04.001. Epub 2020 Apr 6.","Ying W","Res Social Adm Pharm","2021","2020/04/23","PMC7136878","","10.1016/j.sapharm.2020.04.001"
"32317316","Hydroxychloroquine reduces the risk of covid-19 in patients with rheumatic diseases: myth or reality?","Xie W, Wang Y, Zhang Z.","Ann Rheum Dis. 2021 Jan;80(1):e6. doi: 10.1136/annrheumdis-2020-217556. Epub 2020 Apr 21.","Xie W","Ann Rheum Dis","2021","2020/04/23","","","10.1136/annrheumdis-2020-217556"
"32320062","Infection risk in a gastroenterological ward during a nosocomial COVID-19 infection event","Hara T, Yamamoto C, Sawada R, Ohara T, Oka K, Iwai N, Inada Y, Tsuji T, Okuda T, Komaki T, Kagawa K.","J Med Virol. 2021 Jan;93(1):30-31. doi: 10.1002/jmv.25853. Epub 2020 Oct 14.","Hara T","J Med Virol","2021","2020/04/23","PMC7264652","","10.1002/jmv.25853"
"32321407","Hispidin and Lepidine E: Two Natural Compounds and Folic Acid as Potential Inhibitors of 2019-novel Coronavirus Main Protease (2019- nCoVM(pro)), Molecular Docking and SAR Study","Serseg T, Benarous K, Yousfi M.","Curr Comput Aided Drug Des. 2021;17(3):469-479. doi: 10.2174/1573409916666200422075440.","Serseg T","Curr Comput Aided Drug Des","2021","2020/04/24","","","10.2174/1573409916666200422075440"
"32321722","To consider or not antimalarials as a prophylactic intervention in the SARS-CoV-2 (COVID-19) pandemic","Parperis K.","Ann Rheum Dis. 2021 Jan;80(1):e8. doi: 10.1136/annrheumdis-2020-217557. Epub 2020 Apr 22.","Parperis K","Ann Rheum Dis","2021","2020/04/24","","","10.1136/annrheumdis-2020-217557"
"32328736","No adequate evidence indicating hypertension as an independent risk factor for COVID-19 severity","Li G, Li H, Lu J.","Clin Res Cardiol. 2021 Jan;110(1):146-147. doi: 10.1007/s00392-020-01653-6. Epub 2020 Apr 23.","Li G","Clin Res Cardiol","2021","2020/04/25","PMC7179371","","10.1007/s00392-020-01653-6"
"32340892","Media's effect on shaping knowledge, awareness risk perceptions and communication practices of pandemic COVID-19 among pharmacists","Karasneh R, Al-Azzam S, Muflih S, Soudah O, Hawamdeh S, Khader Y.","Res Social Adm Pharm. 2021 Jan;17(1):1897-1902. doi: 10.1016/j.sapharm.2020.04.027. Epub 2020 Apr 23.","Karasneh R","Res Social Adm Pharm","2021","2020/04/29","PMC7179508","","10.1016/j.sapharm.2020.04.027"
"32340978","The conundrum of COVID-19 treatment targets: the close correlation with rheumatology. Response to: 'Management of rheumatic diseases in the time of covid-19 pandemic: perspectives of rheumatology pracitioners from India' by Gupta et al and 'Antirheumatic agents in covid-19: is IL-6 the right target?' by Capeechi et al","Monti S, Montecucco C.","Ann Rheum Dis. 2021 Jan;80(1):e3. doi: 10.1136/annrheumdis-2020-217545. Epub 2020 Apr 27.","Monti S","Ann Rheum Dis","2021","2020/04/29","","","10.1136/annrheumdis-2020-217545"
"32340979","Online management of rheumatoid arthritis during COVID-19 pandemic","Zhang Y, Wang J, Zhao L, Xiao J, Shi Z.","Ann Rheum Dis. 2021 Jan;80(1):e4. doi: 10.1136/annrheumdis-2020-217548. Epub 2020 Apr 27.","Zhang Y","Ann Rheum Dis","2021","2020/04/29","","","10.1136/annrheumdis-2020-217548"
"32344395","The Role of the Renin-Angiotensin System in Severe Acute Respiratory Syndrome-CoV-2 Infection","Alfano G, Guaraldi G, Fontana F, Ferrari A, Magistroni R, Mussini C, Cappelli G; Modena Covid-19 Working Group (MoCo19).","Blood Purif. 2021;50(2):263-267. doi: 10.1159/000507914. Epub 2020 Apr 28.","Alfano G","Blood Purif","2021","2020/04/29","PMC7251569","","10.1159/000507914"
"32345063","Truncated IV acetylcysteine treatment duration has potential to safely preserve resources during the COVID-19 pandemic","Goodnough R, Canseco K.","Clin Toxicol (Phila). 2021 Jan;59(1):69. doi: 10.1080/15563650.2020.1758327. Epub 2020 Apr 29.","Goodnough R","Clin Toxicol (Phila)","2021","2020/04/30","","","10.1080/15563650.2020.1758327"
"32345922","Single-use Bronchoscopes: Applications in COVID-19 Pandemic","Barron S, Kennedy MP.","J Bronchology Interv Pulmonol. 2021 Jan 1;28(1):e3-e4. doi: 10.1097/LBR.0000000000000685.","Barron S","J Bronchology Interv Pulmonol","2021","2020/04/30","","","10.1097/LBR.0000000000000685"
"32346359","Functional Fear Predicts Public Health Compliance in the COVID-19 Pandemic","Harper CA, Satchell LP, Fido D, Latzman RD.","Int J Ment Health Addict. 2021;19(5):1875-1888. doi: 10.1007/s11469-020-00281-5. Epub 2020 Apr 27.","Harper CA","Int J Ment Health Addict","2021","2020/04/30","PMC7185265","","10.1007/s11469-020-00281-5"
"32349824","The COVID-19 Pandemic: A Month of Bioethics in Finland","HÄyry M.","Camb Q Healthc Ethics. 2021 Jan;30(1):114-122. doi: 10.1017/S0963180120000432. Epub 2020 Apr 30.","HÄyry M","Camb Q Healthc Ethics","2021","2020/05/01","PMC7218182","","10.1017/S0963180120000432"
"32354773","Diagnostic and therapeutic challenges for patients with ANCA-associated vasculitides at the time of COVID-19. Response to: 'Rituximab for granulomatosis with polyangiitis in the pandemic of COVID-19: lessons from a case with severe pneumonia' by Guilpain et al","Monti S, Montecucco C.","Ann Rheum Dis. 2021 Jan;80(1):e11. doi: 10.1136/annrheumdis-2020-217555. Epub 2020 Apr 30.","Monti S","Ann Rheum Dis","2021","2020/05/02","","","10.1136/annrheumdis-2020-217555"
"32355114","Improper Use of the Germicidal Range Ultraviolet Lamp for Household Disinfection Leading to Phototoxicity in COVID-19 Suspects","Leung KCP, Ko TCS.","Cornea. 2021 Jan;40(1):121-122. doi: 10.1097/ICO.0000000000002397.","Leung KCP","Cornea","2021","2020/05/02","","","10.1097/ICO.0000000000002397"
"32356760","The Role of Imaging in the Detection and Management of COVID-19: A Review","Dong D, Tang Z, Wang S, Hui H, Gong L, Lu Y, Xue Z, Liao H, Chen F, Yang F, Jin R, Wang K, Liu Z, Wei J, Mu W, Zhang H, Jiang J, Tian J, Li H.","IEEE Rev Biomed Eng. 2021;14:16-29. doi: 10.1109/RBME.2020.2990959. Epub 2021 Jan 22.","Dong D","IEEE Rev Biomed Eng","2021","2020/05/02","","","10.1109/RBME.2020.2990959"
"32356761","Navigating the Pandemic Response Life Cycle: Molecular Diagnostics and Immunoassays in the Context of COVID-19 Management","Gharizadeh B, Yue J, Yu M, Liu Y, Zhou M, Lu D, Zhang J.","IEEE Rev Biomed Eng. 2021;14:30-47. doi: 10.1109/RBME.2020.2991444. Epub 2021 Jan 22.","Gharizadeh B","IEEE Rev Biomed Eng","2021","2020/05/02","","","10.1109/RBME.2020.2991444"
"32362015","The COVID-19 Pandemic Illuminates Persistent and Emerging Disparities among Rural Black Populations","Zahnd WE.","J Rural Health. 2021 Jan;37(1):215-216. doi: 10.1111/jrh.12460. Epub 2020 Jun 13.","Zahnd WE","J Rural Health","2021","2020/05/04","PMC7267434","","10.1111/jrh.12460"
"32362027","Suicide in the Time of COVID-19: A Perfect Storm","Brown S, Schuman DL.","J Rural Health. 2021 Jan;37(1):211-214. doi: 10.1111/jrh.12458. Epub 2020 Jun 8.","Brown S","J Rural Health","2021","2020/05/04","PMC7267332","","10.1111/jrh.12458"
"32362035","Treating COVID-19 in Rural America","Dandachi D, Reece R, Wang EW, Nelson T, Rojas-Moreno C, Shoemaker DM.","J Rural Health. 2021 Jan;37(1):205-206. doi: 10.1111/jrh.12457. Epub 2020 Sep 3.","Dandachi D","J Rural Health","2021","2020/05/04","PMC7267414","","10.1111/jrh.12457"
"32362036","Being African American and Rural: A Double Jeopardy From COVID-19","Sood L, Sood V.","J Rural Health. 2021 Jan;37(1):217-221. doi: 10.1111/jrh.12459. Epub 2020 Jun 8.","Sood L","J Rural Health","2021","2020/05/04","PMC7267160","","10.1111/jrh.12459"
"32362297","Angiotensin-converting-enzyme inhibitors (ACE inhibitors) and angiotensin II receptor blocker (ARB) use in COVID-19 prevention or treatment: A paradox","Javanmard SH, Heshmat-Ghahdarijani K, Vaseghi G.","Infect Control Hosp Epidemiol. 2021 Jan;42(1):118-119. doi: 10.1017/ice.2020.195. Epub 2020 May 4.","Javanmard SH","Infect Control Hosp Epidemiol","2021","2020/05/05","PMC7235302","","10.1017/ice.2020.195"
"32366336","Olfactory and gustatory dysfunction caused by SARS-CoV-2: Comparison with cases of infection with influenza and other viruses","Nakashima T, Suzuki H, Teranishi M.","Infect Control Hosp Epidemiol. 2021 Jan;42(1):113-114. doi: 10.1017/ice.2020.196. Epub 2020 May 5.","Nakashima T","Infect Control Hosp Epidemiol","2021","2020/05/06","PMC7298085","","10.1017/ice.2020.196"
"32366521","Response to 'To consider or not antimalarials as a prophylactic intervention in the SARS-CoV-2 (Covid-19) pandemic' by Parperis","Spinelli FR, Ceccarelli F, Di Franco M, Conti F.","Ann Rheum Dis. 2021 Jan;80(1):e9. doi: 10.1136/annrheumdis-2020-217634. Epub 2020 May 4.","Spinelli FR","Ann Rheum Dis","2021","2020/05/06","","","10.1136/annrheumdis-2020-217634"
"32368928","Can Chest CT Features Distinguish Patients With Negative From Those With Positive Initial RT-PCR Results for Coronavirus Disease (COVID-19)?","Chen D, Jiang X, Hong Y, Wen Z, Wei S, Peng G, Wei X.","AJR Am J Roentgenol. 2021 Jan;216(1):66-70. doi: 10.2214/AJR.20.23012. Epub 2020 May 5.","Chen D","AJR Am J Roentgenol","2021","2020/05/06","","","10.2214/AJR.20.23012"
"32369678","SARS-CoV-2, testosterone and frailty in males (PROTEGGIMI): A multidimensional research project","Salonia A, Corona G, Giwercman A, Maggi M, Minhas S, Nappi RE, Sofikitis N, Vignozzi L.","Andrology. 2021 Jan;9(1):19-22. doi: 10.1111/andr.12811. Epub 2020 Jun 22.","Salonia A","Andrology","2021","2020/05/06","","","10.1111/andr.12811"
