PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33175635","Neurological manifestations of coronavirus infections: role of angiotensin-converting enzyme 2 in COVID-19","Parsamanesh N, Pezeshgi A, Hemmati M, Jameshorani M, Saboory E.","Int J Neurosci. 2022 Sep;132(9):917-924. doi: 10.1080/00207454.2020.1849193. Epub 2021 Jan 14.","Parsamanesh N","Int J Neurosci","2022","2020/11/11","","","10.1080/00207454.2020.1849193"
"33491579","Molecular basis for the repurposing of histamine H2-receptor antagonist to treat COVID-19","Ishola AA, Joshi T, Abdulai SI, Tijjani H, Pundir H, Chandra S.","J Biomol Struct Dyn. 2022 Aug;40(13):5785-5802. doi: 10.1080/07391102.2021.1873191. Epub 2021 Jan 25.","Ishola AA","J Biomol Struct Dyn","2022","2021/01/25","PMC7852284","","10.1080/07391102.2021.1873191"
"33491573","Exploring potential inhibitor of SARS-CoV2 replicase from FDA approved drugs using insilico drug discovery methods","Chandra A, Gurjar V, Ahmed MZ, Alqahtani AS, Qamar I, Singh N.","J Biomol Struct Dyn. 2022 Aug;40(12):5507-5514. doi: 10.1080/07391102.2020.1871416. Epub 2021 Jan 25.","Chandra A","J Biomol Struct Dyn","2022","2021/01/25","","","10.1080/07391102.2020.1871416"
"33491569","RNA dependent RNA polymerase (RdRp) as a drug target for SARS-CoV2","Mishra A, Rathore AS.","J Biomol Struct Dyn. 2022 Aug;40(13):6039-6051. doi: 10.1080/07391102.2021.1875886. Epub 2021 Jan 25.","Mishra A","J Biomol Struct Dyn","2022","2021/01/25","PMC7852292","","10.1080/07391102.2021.1875886"
"33484868","Epigenetic underpinnings of inflammation: Connecting the dots between pulmonary diseases, lung cancer and COVID-19","Ahmad S, Manzoor S, Siddiqui S, Mariappan N, Zafar I, Ahmad A, Ahmad A.","Semin Cancer Biol. 2022 Aug;83:384-398. doi: 10.1016/j.semcancer.2021.01.003. Epub 2021 Jan 20.","Ahmad S","Semin Cancer Biol","2022","2021/01/23","PMC8046427","NIHMS1666824","10.1016/j.semcancer.2021.01.003"
"33478342","In silico evaluation of lapachol derivatives binding to the Nsp9 of SARS-CoV-2","Junior NN, Santos IA, Meireles BA, Nicolau MSP, Lapa IR, Aguiar RS, Jardim ACG, José DP.","J Biomol Struct Dyn. 2022 Aug;40(13):5917-5931. doi: 10.1080/07391102.2021.1875050. Epub 2021 Jan 22.","Junior NN","J Biomol Struct Dyn","2022","2021/01/22","PMC7832454","","10.1080/07391102.2021.1875050"
"33475021","In silico study indicates antimalarials as direct inhibitors of SARS-CoV-2-RNA dependent RNA polymerase","Doharey PK, Singh V, Gedda MR, Sahoo AK, Varadwaj PK, Sharma B.","J Biomol Struct Dyn. 2022 Aug;40(12):5588-5605. doi: 10.1080/07391102.2021.1871956. Epub 2021 Jan 21.","Doharey PK","J Biomol Struct Dyn","2022","2021/01/21","PMC7842134","","10.1080/07391102.2021.1871956"
"33475020","Insight into molecular characteristics of SARS-CoV-2 spike protein following D614G point mutation, a molecular dynamics study","Mahmoudi Gomari M, Rostami N, Omidi-Ardali H, Arab SS.","J Biomol Struct Dyn. 2022 Aug;40(12):5634-5642. doi: 10.1080/07391102.2021.1872418. Epub 2021 Jan 21.","Mahmoudi Gomari M","J Biomol Struct Dyn","2022","2021/01/21","PMC7832383","","10.1080/07391102.2021.1872418"
"33475019","ADOPT: automatic deep learning and optimization-based approach for detection of novel coronavirus COVID-19 disease using X-ray images","Dhiman G, Chang V, Kant Singh K, Shankar A.","J Biomol Struct Dyn. 2022 Aug;40(13):5836-5847. doi: 10.1080/07391102.2021.1875049. Epub 2021 Jan 21.","Dhiman G","J Biomol Struct Dyn","2022","2021/01/21","PMC7832390","","10.1080/07391102.2021.1875049"
"33472726","Changes in Anxiety, Depression, and Stress in 1 Week and 1 Month Later After the Wuhan Shutdown Against the COVID-19 Epidemic","Chen Q, Li M, Wang Y, Zhang L, Tan X.","Disaster Med Public Health Prep. 2022 Aug;16(4):1423-1430. doi: 10.1017/dmp.2021.20. Epub 2021 Jan 21.","Chen Q","Disaster Med Public Health Prep","2022","2021/01/21","PMC8027553","","10.1017/dmp.2021.20"
"33459192","An in silico analysis of Ibuprofen enantiomers in high concentrations of sodium chloride with SARS-CoV-2 main protease","Clemente CM, Freiberger MI, Ravetti S, Beltramo DM, Garro AG.","J Biomol Struct Dyn. 2022 Aug;40(12):5653-5664. doi: 10.1080/07391102.2021.1872420. Epub 2021 Jan 18.","Clemente CM","J Biomol Struct Dyn","2022","2021/01/18","PMC7832455","","10.1080/07391102.2021.1872420"
"33459182","Identification of 1,2,3-triazole-phthalimide derivatives as potential drugs against COVID-19: a virtual screening, docking and molecular dynamic study","Holanda VN, Lima EMA, Silva WVD, Maia RT, Medeiros RL, Ghosh A, Lima VLM, Figueiredo RCBQ.","J Biomol Struct Dyn. 2022 Aug;40(12):5462-5480. doi: 10.1080/07391102.2020.1871073. Epub 2021 Jan 18.","Holanda VN","J Biomol Struct Dyn","2022","2021/01/18","PMC7832388","","10.1080/07391102.2020.1871073"
"33459176","Molecular docking and simulation studies of natural compounds of Vitex negundo L. against papain-like protease (PL(pro)) of SARS CoV-2 (coronavirus) to conquer the pandemic situation in the world","Mitra D, Verma D, Mahakur B, Kamboj A, Srivastava R, Gupta S, Pandey A, Arora B, Pant K, Panneerselvam P, Ghosh A, Barik DP, Mohapatra PKD.","J Biomol Struct Dyn. 2022 Aug;40(12):5665-5686. doi: 10.1080/07391102.2021.1873185. Epub 2021 Jan 18.","Mitra D","J Biomol Struct Dyn","2022","2021/01/18","","","10.1080/07391102.2021.1873185"
"33459174","Withanolides from Withania somnifera as an immunity booster and their therapeutic options against COVID-19","Khanal P, Chikhale R, Dey YN, Pasha I, Chand S, Gurav N, Ayyanar M, Patil BM, Gurav S.","J Biomol Struct Dyn. 2022 Aug;40(12):5295-5308. doi: 10.1080/07391102.2020.1869588. Epub 2021 Jan 18.","Khanal P","J Biomol Struct Dyn","2022","2021/01/18","","","10.1080/07391102.2020.1869588"
"33446077","Prospecting for Cressa cretica to treat COVID-19 via in silico molecular docking models of the SARS-CoV-2","Shah S, Chaple D, Arora S, Yende S, Mehta C, Nayak U.","J Biomol Struct Dyn. 2022 Aug;40(12):5643-5652. doi: 10.1080/07391102.2021.1872419. Epub 2021 Jan 15.","Shah S","J Biomol Struct Dyn","2022","2021/01/15","PMC7814567","","10.1080/07391102.2021.1872419"
"33446058","Bacillus species; a potential source of anti-SARS-CoV-2 main protease inhibitors","Alam S, Sadiqi S, Sabir M, Nisa S, Ahmad S, Abbasi SW.","J Biomol Struct Dyn. 2022 Aug;40(13):5748-5758. doi: 10.1080/07391102.2021.1873188. Epub 2021 Jan 15.","Alam S","J Biomol Struct Dyn","2022","2021/01/15","PMC7814571","","10.1080/07391102.2021.1873188"
"33442862","Doctor@Home: Through a Telemedicine Co-production and Co-learning Journey","Miceli L, Dal Mas F, Biancuzzi H, Bednarova R, Rizzardo A, Cobianchi L, Holmboe ES.","J Cancer Educ. 2022 Aug;37(4):1236-1238. doi: 10.1007/s13187-020-01945-5. Epub 2021 Jan 14.","Miceli L","J Cancer Educ","2022","2021/01/14","PMC7806439","","10.1007/s13187-020-01945-5"
"33438525","Enfuvirtide, an HIV-1 fusion inhibitor peptide, can act as a potent SARS-CoV-2 fusion inhibitor: an in silico drug repurposing study","Ahmadi K, Farasat A, Rostamian M, Johari B, Madanchi H.","J Biomol Struct Dyn. 2022 Aug;40(12):5566-5576. doi: 10.1080/07391102.2021.1871958. Epub 2021 Jan 13.","Ahmadi K","J Biomol Struct Dyn","2022","2021/01/13","PMC7814568","","10.1080/07391102.2021.1871958"
"33427102","ACE2-derived peptides interact with the RBD domain of SARS-CoV-2 spike glycoprotein, disrupting the interaction with the human ACE2 receptor","Souza PFN, Amaral JL, Bezerra LP, Lopes FES, Freire VN, Oliveira JTA, Freitas CDT.","J Biomol Struct Dyn. 2022 Aug;40(12):5493-5506. doi: 10.1080/07391102.2020.1871415. Epub 2021 Jan 10.","Souza PFN","J Biomol Struct Dyn","2022","2021/01/11","PMC7876913","","10.1080/07391102.2020.1871415"
"33413737","Attitudes and Preparedness of Non-Frontline Physicians in Saudi Arabia Toward the COVID-19 Pandemic","Malaekah H, Aljahany M, Alassaf W, Alotaibi M, Alsaffar M.","Disaster Med Public Health Prep. 2022 Aug;16(4):1407-1414. doi: 10.1017/dmp.2021.10. Epub 2021 Jan 8.","Malaekah H","Disaster Med Public Health Prep","2022","2021/01/08","PMC8010289","","10.1017/dmp.2021.10"
"33413735","The 2019 Coronavirus Disease (COVID-19): Possible Psychological Effects and Necessary Actions","Goudarzian AH.","Disaster Med Public Health Prep. 2022 Aug;16(4):1283-1284. doi: 10.1017/dmp.2021.4. Epub 2021 Jan 8.","Goudarzian AH","Disaster Med Public Health Prep","2022","2021/01/08","PMC7985641","","10.1017/dmp.2021.4"
"33413734","Risk Factors of COVID-19 Patients","Ouchetto O, Drissi Bourhanbour A.","Disaster Med Public Health Prep. 2022 Aug;16(4):1300-1302. doi: 10.1017/dmp.2021.7. Epub 2021 Jan 8.","Ouchetto O","Disaster Med Public Health Prep","2022","2021/01/08","PMC8007946","","10.1017/dmp.2021.7"
"33413733","COVID-19 in Chemical Lung Injury Cases","Jafari R, Saburi A, Ghanei M.","Disaster Med Public Health Prep. 2022 Aug;16(4):1311-1312. doi: 10.1017/dmp.2021.13. Epub 2021 Jan 8.","Jafari R","Disaster Med Public Health Prep","2022","2021/01/08","PMC8027552","","10.1017/dmp.2021.13"
"33413732","The Silent Pandemic: Why COVID-19-Induced Loneliness Is No Laughing Matter","Bone M, Purohit M, Sial M, Pankhania K, Alkhayyat A.","Disaster Med Public Health Prep. 2022 Aug;16(4):1306. doi: 10.1017/dmp.2021.14. Epub 2021 Jan 8.","Bone M","Disaster Med Public Health Prep","2022","2021/01/08","PMC8010283","","10.1017/dmp.2021.14"
"33413723","Effect of Travel Restrictions of Wuhan City Against COVID-19: A Modified SEIR Model Analysis","Li Y, Hou S, Zhang Y, Liu J, Fan H, Cao C.","Disaster Med Public Health Prep. 2022 Aug;16(4):1431-1437. doi: 10.1017/dmp.2021.5. Epub 2021 Jan 8.","Li Y","Disaster Med Public Health Prep","2022","2021/01/08","PMC8027550","","10.1017/dmp.2021.5"
"33413717","Applications of Robotics, Artificial Intelligence, and Digital Technologies During COVID-19: A Review","Zhao Z, Ma Y, Mushtaq A, Rajper AMA, Shehab M, Heybourne A, Song W, Ren H, Tse ZTH.","Disaster Med Public Health Prep. 2022 Aug;16(4):1634-1644. doi: 10.1017/dmp.2021.9. Epub 2021 Jan 8.","Zhao Z","Disaster Med Public Health Prep","2022","2021/01/08","PMC8027549","","10.1017/dmp.2021.9"
"33413704","Adherence to Personal Protective Equipment Guidelines During the COVID-19 Pandemic Among Health Care Personnel in the United States","Darwish OA, Aggarwal A, Karvar M, Ma C, Haug V, Wu M, Orgill DP, Panayi AC.","Disaster Med Public Health Prep. 2022 Aug;16(4):1331-1333. doi: 10.1017/dmp.2021.12. Epub 2021 Jan 8.","Darwish OA","Disaster Med Public Health Prep","2022","2021/01/08","PMC8010287","NIHMS1660748","10.1017/dmp.2021.12"
"33407968","Nurses' Self-Efficacy, Confidence and Interaction With Patients With COVID-19: A Cross-Sectional Study","Abu Sharour L, Bani Salameh A, Suleiman K, Subih M, El-Hneiti M, Al-Hussami M, Al Dameery K, Al Omari O.","Disaster Med Public Health Prep. 2022 Aug;16(4):1393-1397. doi: 10.1017/dmp.2021.1. Epub 2021 Jan 7.","Abu Sharour L","Disaster Med Public Health Prep","2022","2021/01/07","PMC8007953","","10.1017/dmp.2021.1"
"35903460","T-cell responses to SARS-CoV-2 in unexposed South African women","Nunes MC, Johnson MJ, Kwatra G, Weinberg A, Madhi SA.","Gates Open Res. 2022 Jul 13;5:150. doi: 10.12688/gatesopenres.13373.2. eCollection 2021.","Nunes MC","Gates Open Res","2022","2022/08/01","PMC9279637","","10.12688/gatesopenres.13373.2"
"35874037","P1245 Polymorphic Variants of HSD3B1 Gene Confer Different Outcome in Specific Subgroups of Patients Infected With SARS-CoV-2","Epistolio S, Ramelli G, Ottaviano M, Crupi E, Marandino L, Biggiogero M, Maida PA, Ruinelli L, Vogl U, Mangan D, Pascale M, Cantù M, Ceschi A, Bernasconi E, Mazzucchelli L, Catapano C, Alimonti A, Garzoni C, Gillessen Sommer S, Stefanini FM, Franzetti-Pellanda A, Frattini M, Pereira Mestre R.","Front Med (Lausanne). 2022 Jul 7;8:793728. doi: 10.3389/fmed.2021.793728. eCollection 2021.","Epistolio S","Front Med (Lausanne)","2022","2022/07/25","PMC9302441","","10.3389/fmed.2021.793728"
"36248084","Idiopathic horner syndrome diagnosed remotely using telemedicine","Jordan MA, McClelland CM, Lee MS.","Taiwan J Ophthalmol. 2021 Jan 7;12(3):347-348. doi: 10.4103/tjo.tjo_75_20. eCollection 2022 Jul-Sep.","Jordan MA","Taiwan J Ophthalmol","2021","2022/10/17","PMC9558478","","10.4103/tjo.tjo_75_20"
"33453285","The physiological benefits of sitting less and moving more: Opportunities for future research","Hwang CL, Chen SH, Chou CH, Grigoriadis G, Liao TC, Fancher IS, Arena R, Phillips SA.","Prog Cardiovasc Dis. 2022 Jul-Aug;73:61-66. doi: 10.1016/j.pcad.2020.12.010. Epub 2021 Jan 13.","Hwang CL","Prog Cardiovasc Dis","2022","2021/01/16","PMC8628304","NIHMS1700047","10.1016/j.pcad.2020.12.010"
"33427588","Predictive medicinal metabolites from Momordica dioica against comorbidity related proteins of SARS-CoV-2 infections","Sakshi C, Harikrishnan A, Jayaraman S, Choudhury AR, Veena V.","J Biomol Struct Dyn. 2022 Jul;40(11):5175-5188. doi: 10.1080/07391102.2020.1868340. Epub 2021 Jan 11.","Sakshi C","J Biomol Struct Dyn","2022","2021/01/11","PMC7814569","","10.1080/07391102.2020.1868340"
"33416020","Searching for potential drugs against SARS-CoV-2 through virtual screening on several molecular targets","Almeida JSFD, Botelho FD, de Souza FR, Dos Santos MC, Goncalves ADS, Rodrigues RLB, Cardozo M, Kitagawa DAS, Vieira LA, Silva RSF, Cavalcante SFA, Bastos LDC, Nogueira MOT, de Santana PIR, Brum JOC, Nepovimova E, Kuca K, LaPlante SR, Galante EBF, Franca TCC.","J Biomol Struct Dyn. 2022 Jul;40(11):5229-5242. doi: 10.1080/07391102.2020.1869096. Epub 2021 Jan 8.","Almeida JSFD","J Biomol Struct Dyn","2022","2021/01/08","PMC7876915","","10.1080/07391102.2020.1869096"
"33413032","Identification of potential SARS-CoV-2 M(pro) inhibitors integrating molecular docking and water thermodynamics","Sobhia ME, Ghosh K, Sivangula S, Kumar S, Singh H.","J Biomol Struct Dyn. 2022 Jul;40(11):5079-5089. doi: 10.1080/07391102.2020.1867642. Epub 2021 Jan 8.","Sobhia ME","J Biomol Struct Dyn","2022","2021/01/08","PMC7876914","","10.1080/07391102.2020.1867642"
"33403946","In silico design of multi-epitope-based peptide vaccine against SARS-CoV-2 using its spike protein","Mitra D, Pandey J, Jain A, Swaroop S.","J Biomol Struct Dyn. 2022 Jul;40(11):5189-5202. doi: 10.1080/07391102.2020.1869092. Epub 2021 Jan 6.","Mitra D","J Biomol Struct Dyn","2022","2021/01/06","PMC7876912","","10.1080/07391102.2020.1869092"
"33397223","Virtual screening of curcumin and its analogs against the spike surface glycoprotein of SARS-CoV-2 and SARS-CoV","Patel A, Rajendran M, Shah A, Patel H, Pakala SB, Karyala P.","J Biomol Struct Dyn. 2022 Jul;40(11):5138-5146. doi: 10.1080/07391102.2020.1868338. Epub 2021 Jan 5.","Patel A","J Biomol Struct Dyn","2022","2021/01/05","PMC7784829","","10.1080/07391102.2020.1868338"
"33397209","Molecular mechanism of inhibition of COVID-19 main protease by β-adrenoceptor agonists and adenosine deaminase inhibitors using in silico methods","Venugopal PP, Chakraborty D.","J Biomol Struct Dyn. 2022 Jul;40(11):5112-5127. doi: 10.1080/07391102.2020.1868337. Epub 2021 Jan 5.","Venugopal PP","J Biomol Struct Dyn","2022","2021/01/05","PMC7784836","","10.1080/07391102.2020.1868337"
"33369802","Myths and methodologies: Degrees of freedom - limitations of infrared thermographic screening for Covid-19 and other infections","Mekjavic IB, Tipton MJ.","Exp Physiol. 2022 Jul;107(7):733-742. doi: 10.1113/EP089260. Epub 2021 Jan 12.","Mekjavic IB","Exp Physiol","2022","2020/12/28","","","10.1113/EP089260"
"35784494","Developing a population data science approach to assess increased risk of COVID-19 associated with attending large events","Drakesmith M, Hobson G, John G, Stegall E, Gould A, Parkinson J, Thomas DR.","Int J Popul Data Sci. 2022 Jun 6;6(3):1711. doi: 10.23889/ijpds.v5i4.1711. eCollection 2021.","Drakesmith M","Int J Popul Data Sci","2022","2022/07/05","PMC9208359","","10.23889/ijpds.v5i4.1711"
"33495655","[Pulmonary embolism during SARS-CoV-2 pandemic: clinical and radiological features]","García-Lledó A, Del Palacio-Salgado M, Álvarez-Sanz C, Pérez-Gil MM, Cruz-Díaz Á.","Rev Clin Esp. 2022 Jun-Jul;222(6):354-358. doi: 10.1016/j.rce.2021.01.001. Epub 2021 Jan 16.","García-Lledó A","Rev Clin Esp","2022","2021/01/26","PMC7816576","","10.1016/j.rce.2021.01.001"
"33487034","Wear or Not to Wear a Mask? Recommendation Inconsistency, Government Trust and the Adoption of Protection Behaviors in Cross-Lagged TPB Models","Kim HK, Tandoc EC Jr.","Health Commun. 2022 Jun;37(7):833-841. doi: 10.1080/10410236.2020.1871170. Epub 2021 Jan 25.","Kim HK","Health Commun","2022","2021/01/25","","","10.1080/10410236.2020.1871170"
"33448868","On the indirect environmental outcomes of COVID-19: short-term revival with futuristic long-term implications","Irfan M, Ahmad M, Fareed Z, Iqbal N, Sharif A, Wu H.","Int J Environ Health Res. 2022 Jun;32(6):1271-1281. doi: 10.1080/09603123.2021.1874888. Epub 2021 Jan 15.","Irfan M","Int J Environ Health Res","2022","2021/01/15","","","10.1080/09603123.2021.1874888"
"33410335","Perceived risk and parental coronavirus anxiety in healthcare workers: a moderated mediation role of coronavirus fear and mental well-being","Yıldırım M, Özaslan A, Arslan G.","Psychol Health Med. 2022 Jun;27(5):1095-1106. doi: 10.1080/13548506.2021.1871771. Epub 2021 Jan 7.","Yıldırım M","Psychol Health Med","2022","2021/01/07","","","10.1080/13548506.2021.1871771"
"33402004","Acute dacryoadenitis in a patient with SARS-CoV-2 infection","Martínez Díaz M, Copete Piqueras S, Blanco Marchite C, Vahdani K.","Orbit. 2022 Jun;41(3):374-377. doi: 10.1080/01676830.2020.1867193. Epub 2021 Jan 5.","Martínez Díaz M","Orbit","2022","2021/01/06","","","10.1080/01676830.2020.1867193"
"35673545","Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antibody lateral flow assay for antibody prevalence studies following vaccination: a diagnostic accuracy study","Cann A, Clarke C, Brown J, Thomson T, Prendecki M, Moshe M, Badhan A, Simmons B, Klaber B, Elliott P, Darzi A, Riley S, Ashby D, Martin P, Gleeson S, Willicombe M, Kelleher P, Ward H, Barclay WS, Cooke GS.","Wellcome Open Res. 2022 May 26;6:358. doi: 10.12688/wellcomeopenres.17231.2. eCollection 2021.","Cann A","Wellcome Open Res","2022","2022/06/09","PMC9152464","","10.12688/wellcomeopenres.17231.2"
"35615226","Assessing the psychological impact of COVID-19 on intensive care workers: A single-centre cross-sectional UK-based study","Dykes N, Johnson O, Bamford P.","J Intensive Care Soc. 2022 May;23(2):132-138. doi: 10.1177/1751143720983182. Epub 2021 Jan 5.","Dykes N","J Intensive Care Soc","2022","2022/05/26","PMC9125453","","10.1177/1751143720983182"
