PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34114927","Are people previously infected with SARS-CoV-2 likely to experience COVID-19 symptoms again after vaccination? Results from an Italian COVID-19 referral center","Colaneri M, Di Benedetto A, Marvulli LN, Bocchio F, Cutti S, Marena C, Calvi M, Bruno R.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1920273. doi: 10.1080/21645515.2021.1920273. Epub 2021 Jun 11.","Colaneri M","Hum Vaccin Immunother","2022","2021/06/11","PMC8204313","","10.1080/21645515.2021.1920273"
"34085898","The influencing factors of discrimination against recovered Coronavirus disease 2019 (COVID-19) patients in China: a national study","Liu R, Nicholas S, Leng A, Qian D, Maitland E, Wang J.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1913966. doi: 10.1080/21645515.2021.1913966. Epub 2021 Jun 4.","Liu R","Hum Vaccin Immunother","2022","2021/06/04","PMC8920212","","10.1080/21645515.2021.1913966"
"36692730","Access to healthcare for people aged 50+ in Europe during the COVID-19 outbreak","Smolić Š, Čipin I, Međimurec P.","Eur J Ageing. 2022 Dec;19(4):793-809. doi: 10.1007/s10433-021-00631-9. Epub 2021 Jun 11.","Smolić Š","Eur J Ageing","2022","2023/01/24","","","10.1007/s10433-021-00631-9"
"34389208","Body mass index and Mini Nutritional Assessment-Short Form as predictors of in-geriatric hospital mortality in older adults with COVID-19","Kananen L, Eriksdotter M, Boström AM, Kivipelto M, Annetorp M, Metzner C, Bäck Jerlardtz V, Engström M, Johnson P, Lundberg LG, Åkesson E, Sühl Öberg C, Hägg S, Religa D, Jylhävä J, Cederholm T.","Clin Nutr. 2022 Dec;41(12):2973-2979. doi: 10.1016/j.clnu.2021.07.025. Epub 2021 Jul 29.","Kananen L","Clin Nutr","2022","2021/08/14","PMC8318666","","10.1016/j.clnu.2021.07.025"
"34353669","Nutritional parameters associated with prognosis in non-critically ill hospitalized COVID-19 patients: The NUTRI-COVID19 study","Caccialanza R, Formisano E, Klersy C, Ferretti V, Ferrari A, Demontis S, Mascheroni A, Masi S, Crotti S, Lobascio F, Cerutti N, Orlandoni P, Dalla Costa C, Redaelli E, Fabbri A, Malesci A, Corrao S, Bordandini L, Cereda E; NUTRI-COVID19 Collaborative Working Group.","Clin Nutr. 2022 Dec;41(12):2980-2987. doi: 10.1016/j.clnu.2021.06.020. Epub 2021 Jun 25.","Caccialanza R","Clin Nutr","2022","2021/08/06","PMC8233046","","10.1016/j.clnu.2021.06.020"
"34312122","Corneal confocal microscopy identifies corneal nerve fibre loss and increased dendritic cells in patients with long COVID","Bitirgen G, Korkmaz C, Zamani A, Ozkagnici A, Zengin N, Ponirakis G, Malik RA.","Br J Ophthalmol. 2022 Dec;106(12):1635-1641. doi: 10.1136/bjophthalmol-2021-319450. Epub 2021 Jul 26.","Bitirgen G","Br J Ophthalmol","2022","2021/07/27","PMC8359871","","10.1136/bjophthalmol-2021-319450"
"34309338","Interplay between climate, pollution and COVID-19 on ST-elevation myocardial infarction in a large metropolitan region","Biondi-Zoccai G, Rodriguez-Granillo GA, Mercade JM, Dawidowski L, Seropian IM, Cohen F, Sturmer-Ramos C, Descalzo A, Rubilar B, Sztejfman M, Zaidel E, Pazos C, Leguizamon J, Cafaro G, Visconti M, Baglioni P, Noya A, Fontana L, Rodriguez-Granillo M, Pavlovsky H, Alvarez JA, Lylyk P, Versaci F, Abrutzky R.","Minerva Med. 2022 Dec;113(6):950-958. doi: 10.23736/S0026-4806.21.07748-X. Epub 2021 Jul 26.","Biondi-Zoccai G","Minerva Med","2022","2021/07/26","","","10.23736/S0026-4806.21.07748-X"
"34292358","Impact of the COVID-19 pandemic on emergency medical resources : An observational multicenter study including all hospitals in a major urban center of the Rhein-Ruhr metropolitan region","Bergrath S, Strapatsas T, Tuemen M, Reith T, Deussen M, Aretz O, Hohn A, Lahm A.","Anaesthesiologie. 2022 Dec;71(Suppl 2):171-179. doi: 10.1007/s00101-021-01005-7. Epub 2021 Jul 22.","Bergrath S","Anaesthesiologie","2022","2021/07/22","PMC8296826","","10.1007/s00101-021-01005-7"
"34269550","Use of placebo in clinical trials in COVID-19 pandemic times: considerations on pros, cons, challenges and limitations","Moeller WJ, Potere N, Bonaventura A, Vecchiè A, Sedhai YR, Caricchio R, Abbate A.","Minerva Med. 2022 Dec;113(6):1000-1007. doi: 10.23736/S0026-4806.21.07566-2. Epub 2021 Jul 16.","Moeller WJ","Minerva Med","2022","2021/07/16","","","10.23736/S0026-4806.21.07566-2"
"34264498","SARS-CoV-2 in municipal wastewater treatment plant, collection network, and hospital wastewater","Karami C, Dargahi A, Vosoughi M, Normohammadi A, Jeddi F, Asghariazar V, Mokhtari A, Sedigh A, Zandian H, Alighadri M.","Environ Sci Pollut Res Int. 2022 Dec;29(57):85577-85585. doi: 10.1007/s11356-021-15374-4. Epub 2021 Jul 15.","Karami C","Environ Sci Pollut Res Int","2022","2021/07/15","PMC8280616","","10.1007/s11356-021-15374-4"
"34250882","Coronavirus disease 2019 (COVID-19) incidence after exposures in shared patient rooms in a tertiary-care center in Iowa, July 2020-May 2021","Trannel AM, Kobayashi T, Dains A, Abosi OJ, Jenn KE, Meacham H, Sheeler LL, Etienne W, Kukla ME, Alsuhaibani M, Holley S, Strandberg K, Marra AR, Kritzman J, Ford B, Wellington M, Diekema DJ, Salinas JL.","Infect Control Hosp Epidemiol. 2022 Dec;43(12):1910-1913. doi: 10.1017/ice.2021.313. Epub 2021 Jul 12.","Trannel AM","Infect Control Hosp Epidemiol","2022","2021/07/12","PMC8326672","","10.1017/ice.2021.313"
"34236606","SARS-CoV-2 in Human Sewage and River Water from a Remote and Vulnerable Area as a Surveillance Tool in Brazil","Fongaro G, Rogovski P, Savi BP, Cadamuro RD, Pereira JVF, Anna IHS, Rodrigues IH, Souza DSM, Saravia EGT, Rodríguez-Lázaro D, da Silva Lanna MC.","Food Environ Virol. 2022 Dec;14(4):417-420. doi: 10.1007/s12560-021-09487-9. Epub 2021 Jul 8.","Fongaro G","Food Environ Virol","2022","2021/07/08","PMC8264168","","10.1007/s12560-021-09487-9"
"34213751","Learning from Crisis: a Multicentre Study of Oncology Telemedicine Clinics Introduced During COVID-19","Grant M, Hockings H, Lapuente M, Adeniran P, Saud RA, Sivajothi A, Amin J, Crusz SM, Rashid S, Szabados B, Wells P, Boleti E, Powles TB.","J Cancer Educ. 2022 Dec;37(6):1861-1869. doi: 10.1007/s13187-021-02053-8. Epub 2021 Jul 2.","Grant M","J Cancer Educ","2022","2021/07/02","PMC8249430","","10.1007/s13187-021-02053-8"
"34212333","COVID-19 disposable face masks: a precursor for synthesis of valuable bioproducts","Oginni O.","Environ Sci Pollut Res Int. 2022 Dec;29(57):85574-85576. doi: 10.1007/s11356-021-15229-y. Epub 2021 Jul 1.","Oginni O","Environ Sci Pollut Res Int","2022","2021/07/02","PMC8249045","","10.1007/s11356-021-15229-y"
"34212320","Increased Levels of serum Pentraxin 3 in Critical Coronavirus Disease-2019 Patients","Moulana Z, Bagherzadeh M, Mirzakhani M, Rostami A, Mohammadnia-Afrouzi M, Shahbazi M.","Environ Sci Pollut Res Int. 2022 Dec;29(57):85569-85573. doi: 10.1007/s11356-021-15183-9. Epub 2021 Jul 1.","Moulana Z","Environ Sci Pollut Res Int","2022","2021/07/02","PMC8248285","","10.1007/s11356-021-15183-9"
"34170193","Stress and autonomic dysfunction symptoms related to voice in Brazilian university professors during the covid-19 pandemic","Veis Ribeiro V, Silva KD, Guedes-Granzotti RB, César CPHAR, Pinatti Moreira P, Santos NM, Dornelas R.","Logoped Phoniatr Vocol. 2022 Dec;47(4):249-255. doi: 10.1080/14015439.2021.1939413. Epub 2021 Jun 25.","Veis Ribeiro V","Logoped Phoniatr Vocol","2022","2021/06/25","","","10.1080/14015439.2021.1939413"
"34154501","COVID-19 vaccination in pregnancy and postpartum","Brillo E, Tosto V, Gerli S, Buonomo E.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):7890-7910. doi: 10.1080/14767058.2021.1937991. Epub 2021 Jun 21.","Brillo E","J Matern Fetal Neonatal Med","2022","2021/06/22","","","10.1080/14767058.2021.1937991"
"34149338","Access to healthcare for people aged 50+ in Europe during the COVID-19 outbreak","Smolić Š, Čipin I, Međimurec P.","Eur J Ageing. 2021 Jun 11;19(4):793-809. doi: 10.1007/s10433-021-00631-9. eCollection 2022 Dec.","Smolić Š","Eur J Ageing","2021","2021/06/21","PMC8195455","","10.1007/s10433-021-00631-9"
"34147286","Myosteatosis predicting risk of transition to severe COVID-19 infection","Yi X, Liu H, Zhu L, Wang D, Xie F, Shi L, Mei J, Jiang X, Zeng Q, Hu P, Li Y, Pang P, Liu J, Peng W, Bai HX, Liao W, Chen BT.","Clin Nutr. 2022 Dec;41(12):3007-3015. doi: 10.1016/j.clnu.2021.05.031. Epub 2021 Jun 7.","Yi X","Clin Nutr","2022","2021/06/20","PMC8180452","","10.1016/j.clnu.2021.05.031"
"34134917","Impact of nutritional therapy during the first wave of the COVID-19 pandemic in intensive care patients: A retrospective observational study","de Watteville A, Montalbano F, Wozniak H, Collet TH, Jaksic C, Le Terrier C, Pugin J, Genton L, Heidegger CP.","Clin Nutr. 2022 Dec;41(12):3016-3021. doi: 10.1016/j.clnu.2021.05.024. Epub 2021 Jun 4.","de Watteville A","Clin Nutr","2022","2021/06/17","PMC8176891","","10.1016/j.clnu.2021.05.024"
"34130586","Coronavirus disease and vaccination during pregnancy and childbirth: a review of the Israeli perspective and experience","Hadar E, Dollinger S, Wiznitzer A.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):7794-7805. doi: 10.1080/14767058.2021.1937110. Epub 2021 Jun 15.","Hadar E","J Matern Fetal Neonatal Med","2022","2021/06/16","","","10.1080/14767058.2021.1937110"
"34109553","Initial assessment of framework for delivery of elective orthopaedic surgery in the United Kingdom following the COVID-19 pandemic","Sharkey S, Narang K, Pacheco RJ, Anthony C.","Musculoskelet Surg. 2022 Dec;106(4):427-432. doi: 10.1007/s12306-021-00718-7. Epub 2021 Jun 9.","Sharkey S","Musculoskelet Surg","2022","2021/06/10","PMC8189549","","10.1007/s12306-021-00718-7"
"34107853","Peripartum anesthetic management of women with SARS-CoV-2 infection in eight medical centers across three European countries: prospective cohort observation study","Ioscovich A, Guasch E, Brogly N, Shatalin D, Manrique-Muñoz S, Sánchez Royo ME, Zimro S, Ginosar Y, Lages N, Weinstein J, Berkenstadt H, Greenberger C, Lazutkin A, Izakson A, Ioscovich D, Orbach-Zinger S, Weiniger CF.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):7756-7763. doi: 10.1080/14767058.2021.1937105. Epub 2021 Jun 9.","Ioscovich A","J Matern Fetal Neonatal Med","2022","2021/06/10","","","10.1080/14767058.2021.1937105"
"34096434","Modified lung ultrasound scoring system to evaluate the feasibility of pregnant women with COVID-19 pneumonia","Zhang Y, Lyu G, Kang Z, Huang Y, Wang Z, Yang W.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):5063-5068. doi: 10.1080/14767058.2021.1874912. Epub 2021 Jun 6.","Zhang Y","J Matern Fetal Neonatal Med","2022","2021/06/07","","","10.1080/14767058.2021.1874912"
"34075546","Covid-19 orthopedic trauma patients characteristics and management during the first pandemic period: report from a single institution in Italy","Faldini C, Mazzotti A, Arceri A, Broccoli E, Barbagli E, Di Martino A.","Musculoskelet Surg. 2022 Dec;106(4):407-426. doi: 10.1007/s12306-021-00715-w. Epub 2021 Jun 2.","Faldini C","Musculoskelet Surg","2022","2021/06/02","PMC8169387","","10.1007/s12306-021-00715-w"
"34364822","COVID-19 in otolaryngologists: a cross-sectional multicenter study","Scapini F, Lubianca Neto JF, Angeli RD, Krumenauer RCP, Santanna IW, Oppermann LP, Atolini Junior N, Meotti CD, Elias CCL, Medeiros LHB, Roithmann R, Castagno CD, de Carli A, Granzotto EH, Steffen N, Maahs GS.","Braz J Otorhinolaryngol. 2022 Nov-Dec;88 Suppl 5(Suppl 5):S4-S11. doi: 10.1016/j.bjorl.2021.06.007. Epub 2021 Jul 19.","Scapini F","Braz J Otorhinolaryngol","2022","2021/08/08","PMC8286868","","10.1016/j.bjorl.2021.06.007"
"34308813","Crimean-Congo hemorrhagic fever outbreak in Turkey amid the coronavirus disease 2019 (COVID-19) pandemic; a debacle for the healthcare system of Turkey","Mehmood Q, Tahir MJ, Jabbar A, Siddiqi AR, Ullah I.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1726-1727. doi: 10.1017/ice.2021.343. Epub 2021 Jul 26.","Mehmood Q","Infect Control Hosp Epidemiol","2022","2021/07/26","PMC8365041","","10.1017/ice.2021.343"
"34289927","SARS-CoV-2 vaccine breakthrough infections among healthcare workers in a large Belgian hospital network","Geysels D, Van Damme P, Verstrepen W, Bruynseels P, Janssens B, Smits P, Naesens R.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1755-1757. doi: 10.1017/ice.2021.326. Epub 2021 Jul 22.","Geysels D","Infect Control Hosp Epidemiol","2022","2021/07/22","PMC8314186","","10.1017/ice.2021.326"
"34289235","""Novice nurse and novel coronavirus""-experiences of novice nurses caring for patients diagnosed with COVID-19 in Thailand","Sarnkhaowkhom C, Promkanya A, Pomisrikeaw S, Ritthapanya N.","Nurs Open. 2022 Nov;9(6):2887-2898. doi: 10.1002/nop2.996. Epub 2021 Jul 21.","Sarnkhaowkhom C","Nurs Open","2022","2021/07/21","PMC8441826","","10.1002/nop2.996"
"34287115","Nosocomial influenza in patients with cancer before the coronavirus disease 2019 (COVID-19) era and one year after the pandemic: Can we do any better in hospitals?","Osorio-López EA, Rivera-Buendía F, Nevárez-Luján J, Rivas-Pichon E, Vilar-Compte D.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1723-1725. doi: 10.1017/ice.2021.337. Epub 2021 Jul 21.","Osorio-López EA","Infect Control Hosp Epidemiol","2022","2021/07/21","PMC8387685","","10.1017/ice.2021.337"
"34287110","Severe acute respiratory coronavirus virus 2 (SARS-CoV-2) seroprevalence among laboratory staff: Safe handling of coronavirus disease 2019 (COVID-19) samples","Hartard C, Agrinier N, Franck P, Prin-Mathieu C, Debourgogne A, Venard V, Schvoerer E, Jeulin H.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1738-1740. doi: 10.1017/ice.2021.334. Epub 2021 Jul 21.","Hartard C","Infect Control Hosp Epidemiol","2022","2021/07/21","PMC8326673","","10.1017/ice.2021.334"
"34287108","Feasibility and safety of discontinuation of isolation precaution policy for coronavirus disease 2019 (COVID-19) patients from COVID-19 units to general medical units in Thailand","Apisarnthanarak A, Warren DK, Weber DJ.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1732-1733. doi: 10.1017/ice.2021.335. Epub 2021 Jul 21.","Apisarnthanarak A","Infect Control Hosp Epidemiol","2022","2021/07/21","PMC8326674","","10.1017/ice.2021.335"
"34273252","Working experiences of nurses during the novel coronavirus outbreak: A qualitative study explaining challenges of clinical nursing practice","Alsolami F.","Nurs Open. 2022 Nov;9(6):2761-2770. doi: 10.1002/nop2.977. Epub 2021 Jul 17.","Alsolami F","Nurs Open","2022","2021/07/17","PMC8441724","","10.1002/nop2.977"
"34247662","Increased rates of blood culture contamination during the coronavirus disease 2019 pandemic","Esquer Garrigos Z, Wingler MJB, Svoronos PA, Vijayvargiya P, Goodman-Meza D, O'Horo JC, Navalkele BD, Cretella D, Frame IJ, Parham J, Lucar J.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1719-1721. doi: 10.1017/ice.2021.292. Epub 2021 Jun 24.","Esquer Garrigos Z","Infect Control Hosp Epidemiol","2022","2021/07/12","PMC8280393","","10.1017/ice.2021.292"
"34185102","Google searches for bruxism, teeth grinding, and teeth clenching during the COVID-19 pandemic","Kardeş E, Kardeş S.","J Orofac Orthop. 2022 Nov;83(6):1-6. doi: 10.1007/s00056-021-00315-0. Epub 2021 Jun 29.","Kardeş E","J Orofac Orthop","2022","2021/06/29","PMC8239479","","10.1007/s00056-021-00315-0"
"34176356","A qualitative examination of the mental health impact of Covid-19 in marginalized communities in Guatemala: The Covid Care Calls survey","Alonzo D, Popescu M.","Int J Soc Psychiatry. 2022 Nov;68(7):1435-1444. doi: 10.1177/00207640211028612. Epub 2021 Jun 27.","Alonzo D","Int J Soc Psychiatry","2022","2021/06/28","PMC8242680","","10.1177/00207640211028612"
"34162451","Predicting asymptomatic severe acute respiratory coronavirus virus 2 (SARS-CoV-2) infection rates of inpatients: A time-series analysis","Rivera F, Ahn KW, Munoz-Price LS.","Infect Control Hosp Epidemiol. 2022 Nov;43(11):1715-1718. doi: 10.1017/ice.2021.282. Epub 2021 Jun 24.","Rivera F","Infect Control Hosp Epidemiol","2022","2021/06/24","PMC8280390","","10.1017/ice.2021.282"
"34161186","The use of E-health during the COVID-19 pandemic: a case study in China's Hubei province","Wang W, Sun L, Liu T, Lai T.","Health Sociol Rev. 2022 Nov;31(3):215-231. doi: 10.1080/14461242.2021.1941184. Epub 2021 Jun 23.","Wang W","Health Sociol Rev","2022","2021/06/23","","","10.1080/14461242.2021.1941184"
"34154427","The current pandemic, a complex emergency? Mental health impact of the COVID-19 pandemic on highly vulnerable communities in Guatemala","Alonzo D, Popescu M, Zubaroglu-Ioannides P.","Int J Soc Psychiatry. 2022 Nov;68(7):1382-1393. doi: 10.1177/00207640211027212. Epub 2021 Jun 21.","Alonzo D","Int J Soc Psychiatry","2022","2021/06/22","PMC8225464","","10.1177/00207640211027212"
"34145982","Effect of exposure to COVID-19 infodemic on infection-preventive intentions among Korean adults","Han JW, Park J, Lee H.","Nurs Open. 2022 Nov;9(6):2665-2674. doi: 10.1002/nop2.965. Epub 2021 Jun 19.","Han JW","Nurs Open","2022","2021/06/19","PMC8441776","","10.1002/nop2.965"
"34083362","Association between IL-6 and severe disease and mortality in COVID-19 disease: a systematic review and meta-analysis","Liu X, Wang H, Shi S, Xiao J.","Postgrad Med J. 2022 Nov;98(1165):871-879. doi: 10.1136/postgradmedj-2021-139939. Epub 2021 Jun 3.","Liu X","Postgrad Med J","2022","2021/06/04","","","10.1136/postgradmedj-2021-139939"
"34080272","The diagnostic accuracy of saliva testing for SARS-CoV-2: A systematic review and meta-analysis","Atieh MA, Guirguis M, Alsabeeha NHM, Cannon RD.","Oral Dis. 2022 Nov;28 Suppl 2:2347-2361. doi: 10.1111/odi.13934. Epub 2021 Jun 21.","Atieh MA","Oral Dis","2022","2021/06/03","PMC8242702","","10.1111/odi.13934"
"36687328","Work Stress, Dysbiosis, and Immune Dysregulation: The Interconnected Triad in COVID-19 Infection in the Medical Team Staff - A Mini-Review","Yousof SM, Tanvir I, Kolieb E, Atta R.","J Microsc Ultrastruct. 2021 Jul 17;10(4):147-153. doi: 10.4103/jmau.jmau_9_21. eCollection 2022 Oct-Dec.","Yousof SM","J Microsc Ultrastruct","2021","2023/01/23","PMC9846923","","10.4103/jmau.jmau_9_21"
"34322857","Ethnicity, Comorbid Medical Conditions, and SARS-CoV-2 Test Cycle Thresholds in the Veteran Population","Petersen J, Jhala D.","J Racial Ethn Health Disparities. 2022 Oct;9(5):1775-1782. doi: 10.1007/s40615-021-01114-4. Epub 2021 Jul 28.","Petersen J","J Racial Ethn Health Disparities","2022","2021/07/29","PMC8318551","","10.1007/s40615-021-01114-4"
