PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34809523","In silico evaluation of NO donor heterocyclic vasodilators as SARS-CoV-2 M(pro) protein inhibitor","Al-Sehemi AG, Parulekar RS, Pannipara M, P P MA, Zubaidha PK, Bhatia MS, Mohanta TK, Al-Harrasi A.","J Biomol Struct Dyn. 2023 Jan;41(1):280-297. doi: 10.1080/07391102.2021.2005682. Epub 2021 Nov 23.","Al-Sehemi AG","J Biomol Struct Dyn","2023","2021/11/23","","","10.1080/07391102.2021.2005682"
"34802376","A Case of Acute Retinal Necrosis Associated with Reactivation of Varicella Zoster Virus after COVID-19 Vaccination","Iwai S, Takayama K, Sora D, Takeuchi M.","Ocul Immunol Inflamm. 2023 Jan;31(1):233-235. doi: 10.1080/09273948.2021.2001541. Epub 2021 Nov 22.","Iwai S","Ocul Immunol Inflamm","2023","2021/11/22","","","10.1080/09273948.2021.2001541"
"34796779","Affinity enhancement of CR3022 binding to RBD; in silico site directed mutagenesis using molecular dynamics simulation approaches","Shariatifar H, Farasat A.","J Biomol Struct Dyn. 2023 Jan;41(1):81-90. doi: 10.1080/07391102.2021.2004230. Epub 2021 Nov 19.","Shariatifar H","J Biomol Struct Dyn","2023","2021/11/19","","","10.1080/07391102.2021.2004230"
"34791969","Docking and molecular dynamics simulation for therapeutic repurposing in small cell lung cancer (SCLC) patients infected with COVID-19","Pingali MS, Singh A, Singh V, Sahoo AK, Varadwaj PK, Samanta SK.","J Biomol Struct Dyn. 2023 Jan;41(1):16-25. doi: 10.1080/07391102.2021.2002719. Epub 2021 Nov 18.","Pingali MS","J Biomol Struct Dyn","2023","2021/11/18","","","10.1080/07391102.2021.2002719"
"34776247","Commentary: The evolution of extracorporeal membrane oxygenation for COVID-19: Through the eyes of the experts","Pagani FD.","J Thorac Cardiovasc Surg. 2023 Jan;165(1):218. doi: 10.1016/j.jtcvs.2021.10.036. Epub 2021 Oct 28.","Pagani FD","J Thorac Cardiovasc Surg","2023","2021/11/15","PMC8552582","","10.1016/j.jtcvs.2021.10.036"
"34776022","Severe acute respiratory coronavirus virus 2 (SARS-CoV-2) surface contamination in staff common areas and impact on healthcare worker infection: Prospective surveillance during the coronavirus disease 2019 (COVID-19) pandemic","Zhang HL, Kelly BJ, David MZ, Lautenbach E, Huang E, Bekele S, Tolomeo P, Reesey E, Loughrey S, Pegues D, Ziegler MJ; CDC Prevention Epicenters Program.","Infect Control Hosp Epidemiol. 2023 Jan;44(1):110-113. doi: 10.1017/ice.2021.468. Epub 2021 Nov 15.","Zhang HL","Infect Control Hosp Epidemiol","2023","2021/11/15","PMC8649357","NIHMS1758847","10.1017/ice.2021.468"
"34744293","Capacity planning for effective cohorting of hemodialysis patients during the coronavirus pandemic: A case study","Bozkir CDC, Ozmemis C, Kurbanzade AK, Balcik B, Gunes ED, Tuglular S.","Eur J Oper Res. 2023 Jan 1;304(1):276-291. doi: 10.1016/j.ejor.2021.10.039. Epub 2021 Oct 30.","Bozkir CDC","Eur J Oper Res","2023","2021/11/08","PMC8556688","","10.1016/j.ejor.2021.10.039"
"34702090","Assessment of SARS-CoV-2 Stability in human and environmental matrices, and potential hazards","Amahmid O, El Guamri Y, Rakibi Y, Ouizat S, Yazidi M, Razoki B, Kaid Rassou K, Touloun O, Asmama S, Bouhoum K, Belghyti D.","Int J Environ Health Res. 2023 Jan;33(1):1-14. doi: 10.1080/09603123.2021.1996541. Epub 2021 Oct 27.","Amahmid O","Int J Environ Health Res","2023","2021/10/27","","","10.1080/09603123.2021.1996541"
"34697518","A Large Neighbourhood Search Metaheuristic for the Contagious Disease Testing Problem","Wolfinger D, Gansterer M, Doerner KF, Popper N.","Eur J Oper Res. 2023 Jan 1;304(1):169-182. doi: 10.1016/j.ejor.2021.10.028. Epub 2021 Oct 21.","Wolfinger D","Eur J Oper Res","2023","2021/10/26","PMC8529256","","10.1016/j.ejor.2021.10.028"
"34670844","Humoral immunity to SARS-CoV-2 mRNA vaccination in multiple sclerosis: the relevance of time since last rituximab infusion and first experience from sporadic revaccinations","König M, Lorentzen ÅR, Torgauten HM, Tran TT, Schikora-Rustad S, Vaage EB, Mygland Å, Wergeland S, Aarseth J, Aaberge IAS, Torkildsen Ø, Holmøy T, Berge T, Myhr KM, Harbo HF, Andersen JT, Munthe LA, Søraas A, Celius EG, Vaage JT, Lund-Johansen F, Nygaard GO.","J Neurol Neurosurg Psychiatry. 2023 Jan;94(1):19-22. doi: 10.1136/jnnp-2021-327612. Epub 2021 Oct 20.","König M","J Neurol Neurosurg Psychiatry","2023","2021/10/21","PMC9763174","","10.1136/jnnp-2021-327612"
"34663585","Medicine shortages in the hospital setting: analysis of the trend in five Italian centres during the three waves of the SARS-CoV-2 pandemic","Mazzoleni L, Zovi A, Borsino C, D'Angelo C.","Eur J Hosp Pharm. 2023 Jan;30(1):e6. doi: 10.1136/ejhpharm-2021-003066. Epub 2021 Oct 18.","Mazzoleni L","Eur J Hosp Pharm","2023","2021/10/19","PMC9811526","","10.1136/ejhpharm-2021-003066"
"34648392","Ophthalmological Findings in Patients with SARS-CoV-2 Infection Examined at the National Institute of Infectious Diseases - INI/Fiocruz","Giampietro BV, Dutra S, Oliveira RVC, Biancardi AL, Veloso V, Curi ALL.","Ocul Immunol Inflamm. 2023 Jan;31(1):44-47. doi: 10.1080/09273948.2021.1980812. Epub 2021 Oct 14.","Giampietro BV","Ocul Immunol Inflamm","2023","2021/10/14","","","10.1080/09273948.2021.1980812"
"34637677","Post-Coronavirus Disease 2019 (COVID-19) Syndrome Associated with Central Retinal Vein Occlusion: A Case Report","Quigley C, Butler T, Byrne L, Moore D, Doyle A.","Ocul Immunol Inflamm. 2023 Jan;31(1):185-187. doi: 10.1080/09273948.2021.1977830. Epub 2021 Oct 12.","Quigley C","Ocul Immunol Inflamm","2023","2021/10/12","","","10.1080/09273948.2021.1977830"
"34637671","Evaluation of Pupillometric Parameters in Patients with COVID-19","Öztürk Y, Yıldız MB, Bolaç R.","Ocul Immunol Inflamm. 2023 Jan;31(1):39-43. doi: 10.1080/09273948.2021.1980811. Epub 2021 Oct 12.","Öztürk Y","Ocul Immunol Inflamm","2023","2021/10/12","","","10.1080/09273948.2021.1980811"
"34637665","Detection of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) RNA in the Human Eye","Kamalipour A, Ashraf MA, Moghimi S, Moattari A, Ashraf MJ, Abbasi F, Azodi F, Oboudi S, Pirbonyeh N, Mokhtaryan M, Roshanshad A, Do JL, Weinreb RN.","Ocul Immunol Inflamm. 2023 Jan;31(1):32-38. doi: 10.1080/09273948.2021.1980810. Epub 2021 Oct 12.","Kamalipour A","Ocul Immunol Inflamm","2023","2021/10/12","","","10.1080/09273948.2021.1980810"
"34628518","Impact of COVID-19 on dermatologic surgery: experience of a Midwestern academic practice","Hamel R, Pollard B, Council ML.","Arch Dermatol Res. 2023 Jan;315(1):85-87. doi: 10.1007/s00403-021-02284-1. Epub 2021 Oct 10.","Hamel R","Arch Dermatol Res","2023","2021/10/10","PMC8502112","","10.1007/s00403-021-02284-1"
"34715009","The mediational role of trust in the healthcare system in the association between generalized trust and willingness to get COVID-19 vaccination in Iran","Ahorsu DK, Lin CY, Yahaghai R, Alimoradi Z, Broström A, Griffiths MD, Pakpour AH.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1-8. doi: 10.1080/21645515.2021.1993689. Epub 2021 Oct 29.","Ahorsu DK","Hum Vaccin Immunother","2022","2021/10/29","PMC8920226","","10.1080/21645515.2021.1993689"
"34674605","Addressing an urgent global public health need: Strategies to recover routine vaccination during the COVID-19 pandemic","Larson A, Skolnik A, Bhatti A, Mitrovich R.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1975453. doi: 10.1080/21645515.2021.1975453. Epub 2021 Oct 21.","Larson A","Hum Vaccin Immunother","2022","2021/10/22","PMC8920227","","10.1080/21645515.2021.1975453"
"34644243","Tracking the impact of the COVID-19 pandemic on routine infant vaccinations in the Dominican Republic","Colomé-Hidalgo M, Campos JD, Gil de Miguel Á.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1972708. doi: 10.1080/21645515.2021.1972708. Epub 2021 Oct 13.","Colomé-Hidalgo M","Hum Vaccin Immunother","2022","2021/10/13","PMC8920135","","10.1080/21645515.2021.1972708"
"34643480","BCG vaccination at birth and COVID-19: a case-control study among U.S. military Veterans","Bates MN, Herron TJ, Lwi SJ, Baldo JV.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1981084. doi: 10.1080/21645515.2021.1981084. Epub 2021 Oct 13.","Bates MN","Hum Vaccin Immunother","2022","2021/10/13","PMC8986214","","10.1080/21645515.2021.1981084"
"34614387","Real-world evidence for the effectiveness and breakthrough of BNT162b2 mRNA COVID-19 vaccine at a medical center in Japan","Naito T, Yan Y, Tabe Y, Seyama K, Deshpande GA.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1-2. doi: 10.1080/21645515.2021.1984124. Epub 2021 Oct 6.","Naito T","Hum Vaccin Immunother","2022","2021/10/06","PMC8500301","","10.1080/21645515.2021.1984124"
"34614383","Reported COVID-19 vaccines side effects among Jordanian population: a cross sectional study","Omeish H, Najadat A, Al-Azzam S, Tarabin N, Abu Hameed A, Al-Gallab N, Abbas H, Rababah L, Rabadi M, Karasneh R, Aldeyab MA.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1981086. doi: 10.1080/21645515.2021.1981086. Epub 2021 Oct 6.","Omeish H","Hum Vaccin Immunother","2022","2021/10/06","PMC8920252","","10.1080/21645515.2021.1981086"
"34614382","Socio-demographic, psychological, and experiential predictors of COVID-19 vaccine hesitancy in South Korea, October-December 2020","Hwang SE, Kim WH, Heo J.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1-8. doi: 10.1080/21645515.2021.1983389. Epub 2021 Oct 6.","Hwang SE","Hum Vaccin Immunother","2022","2021/10/06","PMC8920123","","10.1080/21645515.2021.1983389"
"34613881","How has COVID-19 pandemic changed flu vaccination attitudes among an Italian cancer center healthcare workers?","Bertoni L, Roncadori A, Gentili N, Danesi V, Massa I, Nanni O, Altini M, Gabutti G, Montella MT.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1978795. doi: 10.1080/21645515.2021.1978795. Epub 2021 Oct 6.","Bertoni L","Hum Vaccin Immunother","2022","2021/10/06","PMC8903766","","10.1080/21645515.2021.1978795"
"34613869","A scoping review of global vaccine certificate solutions for COVID-19","Mithani SS, Bota AB, Zhu DT, Wilson K.","Hum Vaccin Immunother. 2022 Dec 31;18(1):1-12. doi: 10.1080/21645515.2021.1969849. Epub 2021 Oct 6.","Mithani SS","Hum Vaccin Immunother","2022","2021/10/06","PMC8920155","","10.1080/21645515.2021.1969849"
"34776598","Novel strategy in biohydrogen energy production from COVID - 19 plastic waste: A critical review","Dharmaraj S, Ashokkumar V, Chew KW, Chia SR, Show PL, Ngamcharussrivichai C.","Int J Hydrogen Energy. 2022 Dec 30;47(100):42051-42074. doi: 10.1016/j.ijhydene.2021.08.236. Epub 2021 Nov 9.","Dharmaraj S","Int J Hydrogen Energy","2022","2021/11/15","PMC8576595","","10.1016/j.ijhydene.2021.08.236"
"34742594","Would COVID-19 vaccination willingness increase if mobile technologies prohibit unvaccinated individuals from public spaces? A nationwide discrete choice experiment from China","Wang J, Wagner AL, Chen Y, Jaime E, Hu X, Wu S, Lu Y, Ruan Y, Pan SW.","Vaccine. 2022 Dec 5;40(51):7466-7475. doi: 10.1016/j.vaccine.2021.10.020. Epub 2021 Oct 22.","Wang J","Vaccine","2022","2021/11/07","PMC8531240","","10.1016/j.vaccine.2021.10.020"
"36692735","Occupation and working outcomes during the Coronavirus Pandemic","Brugiavini A, Buia RE, Simonetti I.","Eur J Ageing. 2022 Dec;19(4):863-882. doi: 10.1007/s10433-021-00651-5. Epub 2021 Oct 8.","Brugiavini A","Eur J Ageing","2022","2023/01/24","","","10.1007/s10433-021-00651-5"
"36692734","Aging during COVID-19 in Germany: a longitudinal analysis of psychosocial adaptation","Schlomann A, Bünning M, Hipp L, Wahl HW.","Eur J Ageing. 2022 Dec;19(4):1077-1086. doi: 10.1007/s10433-021-00655-1. Epub 2021 Oct 1.","Schlomann A","Eur J Ageing","2022","2023/01/24","","","10.1007/s10433-021-00655-1"
"35717077","Response of PM(2.5)-bound elemental species to emission variations and associated health risk assessment during the COVID-19 pandemic in a coastal megacity","Wang G, Huang K, Fu Q, Chen J, Huo J, Zhao Q, Duan Y, Lin Y, Yang F, Zhang W, Li H, Xu J, Qin X, Zhao N, Deng C.","J Environ Sci (China). 2022 Dec;122:115-127. doi: 10.1016/j.jes.2021.10.005. Epub 2021 Oct 18.","Wang G","J Environ Sci (China)","2022","2022/06/18","PMC8520875","","10.1016/j.jes.2021.10.005"
"34895907","Commentary: Cardiothoracic residency interviews during the coronavirus disease 2019 (COVID-19) pandemic: Time to recalibrate and reconnect virtually","Merritt RE.","J Thorac Cardiovasc Surg. 2022 Dec;164(6):e483-e484. doi: 10.1016/j.jtcvs.2021.11.059. Epub 2021 Nov 26.","Merritt RE","J Thorac Cardiovasc Surg","2022","2021/12/13","PMC8616687","","10.1016/j.jtcvs.2021.11.059"
"34893357","Impact of COVID-19 in nutritional and functional status of survivors admitted in intensive care units during the first outbreak. Preliminary results of the NUTRICOVID study","Cuerda C, Sánchez López I, Gil Martínez C, Merino Viveros M, Velasco C, Cevallos Peñafiel V, Maíz Jiménez M, Gonzalo I, González-Sánchez V, Ramos Carrasco A, Díaz Guardiola P, Marcuello Foncillas C, Sampedro-Núñez MA, Morato Martínez M, Galicia I, Modroño Móstoles N, Blanca Martínez-Barbeito M, Mola Reyes L, Navea Aguilera C, Arhip L, Del Olmo García D, Huelves Delgado M, Cáncer-Minchot E, Pastor García M, Pelegrina-Cortés B, Olivar Roldán J, Maichle S, Molina Bahena B, García Vázquez N, Atienza E, Hoyas Rodríguez I, Amengual Galbarte Á, Morales Á, Valero Zanuy M, Matía-Martín P, Knott C, Agrifoglio Rotaeche A, Ortiz A, Gómez Montes M, Ramírez Ortiz M, Ruiz Aguado M, Palma Milla S, Montoya Álvarez T, Sanz Martínez E, Rodríguez De Codesal M, Quesada Bellver B, Aceituno S, Pérez-Sádaba FJ, Álvarez-Hernández J; NUTRICOVID study research group of SENDIMAD.","Clin Nutr. 2022 Dec;41(12):2934-2939. doi: 10.1016/j.clnu.2021.11.017. Epub 2021 Nov 23.","Cuerda C","Clin Nutr","2022","2021/12/11","PMC8609675","","10.1016/j.clnu.2021.11.017"
"34879968","Dysphagia and mechanical ventilation in SARS-COV-2 pneumonia: It's real","Bordejé Laguna L, Marcos-Neira P, de Lagrán Zurbano IM, Marco EM, Guisasola CP, Viñas Soria CD, Martí PR.","Clin Nutr. 2022 Dec;41(12):2927-2933. doi: 10.1016/j.clnu.2021.11.018. Epub 2021 Nov 23.","Bordejé Laguna L","Clin Nutr","2022","2021/12/09","PMC8608682","","10.1016/j.clnu.2021.11.018"
"34850335","Melatonin: Revisited Role as Vaccine Adjuvant During Outbreaks of COVID-19 Caused by the Delta Variant","Kow CS, Ramachandram DS, Hasan SS.","J Neuroimmune Pharmacol. 2022 Dec;17(3-4):425-426. doi: 10.1007/s11481-021-10036-1. Epub 2021 Nov 30.","Kow CS","J Neuroimmune Pharmacol","2022","2021/12/01","PMC8631697","","10.1007/s11481-021-10036-1"
"34825442","The danger of the single storyline obfuscating the complexities of managing SARS-CoV-2/COVID-19","Sturmberg J, Paul E, Van Damme W, Ridde V, Brown GW, Kalk A.","J Eval Clin Pract. 2022 Dec;28(6):1173-1186. doi: 10.1111/jep.13640. Epub 2021 Nov 25.","Sturmberg J","J Eval Clin Pract","2022","2021/11/26","","","10.1111/jep.13640"
"34823397","Lessons learnt from transitioning to online mentoring and learning at university during COVID-19 for adults with intellectual disability","Gobec C, Turnbull M, Rillotta F.","J Intellect Disabil. 2022 Dec;26(4):869-884. doi: 10.1177/17446295211036559. Epub 2021 Nov 25.","Gobec C","J Intellect Disabil","2022","2021/11/26","","","10.1177/17446295211036559"
"34823387","Understanding health anxiety in the COVID-19 pandemic","Heinen A, Varghese S, Krayem A, Molodynski A.","Int J Soc Psychiatry. 2022 Dec;68(8):1756-1763. doi: 10.1177/00207640211057794. Epub 2021 Nov 25.","Heinen A","Int J Soc Psychiatry","2022","2021/11/26","","","10.1177/00207640211057794"
"34821531","Exploring Ophthalmologists' Adoption of Telemedicine during the COVID-19 Pandemic: A Mixed Methods Study","Mercer GD, He B, Levin LA.","Ophthalmic Epidemiol. 2022 Dec;29(6):595-603. doi: 10.1080/09286586.2021.2008454. Epub 2021 Nov 25.","Mercer GD","Ophthalmic Epidemiol","2022","2021/11/25","","","10.1080/09286586.2021.2008454"
"34814799","Management of placenta accreta spectrum disorders in COVID 19 patients","Aryananda RA, Nieto-Calvache AJ, Cininta NI, Bachtiar CA, Wardhana MP, Vergara Galliadi LM, Messa Bryon A, Burgos Luna JM.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):8844-8847. doi: 10.1080/14767058.2021.2005567. Epub 2021 Nov 23.","Aryananda RA","J Matern Fetal Neonatal Med","2022","2021/11/24","","","10.1080/14767058.2021.2005567"
"34802708","[Predictors of student anxiety during the pandemic (COVID-19)]","Bergheul S, Carole C, Augustin E, Oscar L, Bedoya Mejía JP.","Encephale. 2022 Dec;48(6):668-673. doi: 10.1016/j.encep.2021.08.009. Epub 2021 Oct 22.","Bergheul S","Encephale","2022","2021/11/22","PMC8531000","","10.1016/j.encep.2021.08.009"
"34791614","Promoting a Culturally Adapted Policy to Deal with the COVID-19 Crisis in the Haredi Population in Israel","Schroeder H, Numa R, Shapiro E.","J Racial Ethn Health Disparities. 2022 Dec;9(6):2508-2517. doi: 10.1007/s40615-021-01186-2. Epub 2021 Nov 17.","Schroeder H","J Racial Ethn Health Disparities","2022","2021/11/18","PMC8597873","","10.1007/s40615-021-01186-2"
"34789077","SARS-CoV-2 seroprevalence in high-risk health care workers in a Belgian general hospital: evolution from the first wave to the second","Wauthier L, Delefortrie Q, Eppe N, Vankerkhoven P, Wolff E, Dekeyser M, Cirriez JM, Grimmelprez A.","Acta Clin Belg. 2022 Dec;77(6):906-914. doi: 10.1080/17843286.2021.2004349. Epub 2021 Nov 18.","Wauthier L","Acta Clin Belg","2022","2021/11/18","","","10.1080/17843286.2021.2004349"
"34784843","Professional development during the COVID-19 pandemic: Crisis or opportunity?","Han SP, Cleland J, Tan E.","Med Teach. 2022 Dec;44(12):1420. doi: 10.1080/0142159X.2021.2003766. Epub 2021 Nov 17.","Han SP","Med Teach","2022","2021/11/17","","","10.1080/0142159X.2021.2003766"
"34783128","Correspondence on ""Prevalence and risk factors for gastrointestinal symptoms after recovery from COVID-19""","Mungmunpuntipantip R, Wiwanitkit V.","Neurogastroenterol Motil. 2022 Dec;34(12):e14294. doi: 10.1111/nmo.14294. Epub 2021 Nov 16.","Mungmunpuntipantip R","Neurogastroenterol Motil","2022","2021/11/16","PMC8646306","","10.1111/nmo.14294"
"34779269","Chest radiography findings of COVID-19 pneumonia: a specific pattern for a confident differential diagnosis","Landini N, Colzani G, Ciet P, Tessarin G, Dorigo A, Bertana L, Felice C, Scaldaferri L, Orlandi M, Nardi C, Romagnoli M, Saba L, Rigoli R, Morana G.","Acta Radiol. 2022 Dec;63(12):1619-1626. doi: 10.1177/02841851211055163. Epub 2021 Nov 13.","Landini N","Acta Radiol","2022","2021/11/15","PMC9659507","","10.1177/02841851211055163"
"34772796","Olfactory evaluation in hospitalised and self-isolated patients with COVID-19: a single-centre experience on 55 cases","Klarendic M, Zupanic E, Zalaznik M, Georgiev D, Tomazic J, Kojovic M.","Postgrad Med J. 2022 Dec;98(1166):902-905. doi: 10.1136/postgradmedj-2021-140315. Epub 2021 Nov 12.","Klarendic M","Postgrad Med J","2022","2021/11/13","PMC8594974","","10.1136/postgradmedj-2021-140315"
"34772636","Community transmission of SARS-CoV-2 with B.1.1.7 lineage in Mumbai, India","Shastri J, Yadav PD, Agrawal S, Shete AM, Nyayanit DA, Parikh S, Gomare M, Sahay RR, Patil DY, Dudhmal M, Kadam N.","J Microbiol Immunol Infect. 2022 Dec;55(6 Pt 1):1116-1121. doi: 10.1016/j.jmii.2021.10.004. Epub 2021 Nov 3.","Shastri J","J Microbiol Immunol Infect","2022","2021/11/13","PMC8563497","","10.1016/j.jmii.2021.10.004"
"34763629","Next-Day Discharge after Kidney Transplant During the SARS-CoV-2 Pandemic","Hussein S, Rolls J, Riddell M, Wolfe J, Sharma R.","Exp Clin Transplant. 2022 Dec;20(12):1145-1147. doi: 10.6002/ect.2021.0309. Epub 2021 Oct 19.","Hussein S","Exp Clin Transplant","2022","2021/11/12","","","10.6002/ect.2021.0309"
"34762576","Clinical symptoms associated with laboratory findings and placental histopathology in full-term, non-infected neonates born to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) positive mothers","Briana DD, Papaevangelou V, Syridou G, Paparizou K, Siafakas N, Konstantinidou AE, Malamitsi-Puchner A.","J Matern Fetal Neonatal Med. 2022 Dec;35(25):8706-8709. doi: 10.1080/14767058.2021.1998894. Epub 2021 Nov 11.","Briana DD","J Matern Fetal Neonatal Med","2022","2021/11/11","","","10.1080/14767058.2021.1998894"
"34762243","Wastewater-based epidemiology: a new frontier for tracking environmental persistence and community transmission of COVID-19","Dutta H, Kaushik G, Dutta V.","Environ Sci Pollut Res Int. 2022 Dec;29(57):85688-85699. doi: 10.1007/s11356-021-17419-0. Epub 2021 Nov 11.","Dutta H","Environ Sci Pollut Res Int","2022","2021/11/11","PMC8581603","","10.1007/s11356-021-17419-0"
"34756671","The epidemiological features of pediatric viral respiratory infection during the COVID-19 pandemic in Taiwan","Hsu HT, Huang FL, Ting PJ, Chang CC, Chen PY.","J Microbiol Immunol Infect. 2022 Dec;55(6 Pt 1):1101-1107. doi: 10.1016/j.jmii.2021.09.017. Epub 2021 Oct 9.","Hsu HT","J Microbiol Immunol Infect","2022","2021/11/10","PMC8501510","","10.1016/j.jmii.2021.09.017"
