PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32428372","Overview of transnational recommendations for COVID-19 transmission control in dental care settings","Jamal M, Shah M, Almarzooqi SH, Aber H, Khawaja S, El Abed R, Alkhatib Z, Samaranayake LP.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):655-664. doi: 10.1111/odi.13431. Epub 2020 Jun 3.","Jamal M","Oral Dis","2021","2020/05/20","PMC7280672","","10.1111/odi.13431"
"32430572","Guillain-Barré syndrome in the COVID-19 era: just an occasional cluster?","Gigli GL, Bax F, Marini A, Pellitteri G, Scalise A, Surcinelli A, Valente M.","J Neurol. 2021 Apr;268(4):1195-1197. doi: 10.1007/s00415-020-09911-3. Epub 2020 May 19.","Gigli GL","J Neurol","2021","2020/05/21","PMC7236438","","10.1007/s00415-020-09911-3"
"32434770","Predictive molecular pathology in the time of COVID-19","Malapelle U, De Luca C, Iaccarino A, Pepe F, Pisapia P, Russo M, Sgariglia R, Nacchio M, Vigliar E, Bellevicine C, Schmitt FC, Troncone G.","J Clin Pathol. 2021 Apr;74(4):234-237. doi: 10.1136/jclinpath-2020-206711. Epub 2020 May 19.","Malapelle U","J Clin Pathol","2021","2020/05/22","PMC7242869","","10.1136/jclinpath-2020-206711"
"32452587","COVID-19 diffusion and its impact on dental practice in distant countries with similar ethnic background","Meleti M, Cassi D, Bueno L, Bologna-Molina R.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):720-722. doi: 10.1111/odi.13438. Epub 2020 Jun 12.","Meleti M","Oral Dis","2021","2020/05/27","PMC7283863","","10.1111/odi.13438"
"32460378","Brazilian oral medicine and oral pathology: We are here during the COVID-19 pandemic","Martelli Júnior H, Machado RA, Bonan PRF, Perez DEDC, Pires FR, Alves FA.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):757-759. doi: 10.1111/odi.13440. Epub 2020 Jun 18.","Martelli Júnior H","Oral Dis","2021","2020/05/28","PMC7283771","","10.1111/odi.13440"
"32460440","Digital prosthetic workflow during COVID-19 pandemic to limit infection risk in dental practice","Papi P, Di Murro B, Penna D, Pompa G.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):723-726. doi: 10.1111/odi.13442. Epub 2020 Jun 16.","Papi P","Oral Dis","2021","2020/05/28","PMC7283773","","10.1111/odi.13442"
"32472974","COVID-19's impact on private practice and academic dentistry in North America","Wu KY, Wu DT, Nguyen TT, Tran SD.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):684-687. doi: 10.1111/odi.13444. Epub 2020 Jun 16.","Wu KY","Oral Dis","2021","2020/05/31","PMC7300727","","10.1111/odi.13444"
"32473051","Massive coronary thrombosis caused primary percutaneous coronary intervention to fail in a COVID-19 patient with ST-elevation myocardial infarction","Seif S, Ayuna A, Kumar A, Macdonald J.","Catheter Cardiovasc Interv. 2021 Apr 1;97(5):E667-E669. doi: 10.1002/ccd.29050. Epub 2020 May 30.","Seif S","Catheter Cardiovasc Interv","2021","2020/05/31","PMC7300872","","10.1002/ccd.29050"
"32473074","Coronavirus confinement: A chance to learn on oral cancer-The Spanish experience","Varela-Centelles P, Lopez-Jornet P, Gonzalez-Mourelle A, Seoane J.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):760-761. doi: 10.1111/odi.13445. Epub 2020 Jun 11.","Varela-Centelles P","Oral Dis","2021","2020/05/31","PMC7300958","","10.1111/odi.13445"
"32474987","What has COVID-19 taken from us and brought instead?","Buduneli N.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):762-763. doi: 10.1111/odi.13446. Epub 2020 Jun 13.","Buduneli N","Oral Dis","2021","2020/06/01","PMC7300590","","10.1111/odi.13446"
"32474992","In reply to the letter to the editor ""Tele(oral)medicine: A new approach during the COVID-19 crisis""","Gillligan GM, Piemonte ED, Lazos JP, Panico RL.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):764-765. doi: 10.1111/odi.13454. Epub 2020 Jun 23.","Gillligan GM","Oral Dis","2021","2020/06/01","PMC7300772","","10.1111/odi.13454"
"32474996","The life at the times of coronavirus: Microbes rule the world!","Meurman JH.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):649-650. doi: 10.1111/odi.13453. Epub 2020 Jun 22.","Meurman JH","Oral Dis","2021","2020/06/01","PMC7300710","","10.1111/odi.13453"
"32475028","The life in Japan and status of private dental office at the times of COVID-19","Tada H, Shao W, Ishimaru N, Kudo Y.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):727-729. doi: 10.1111/odi.13449. Epub 2020 Jun 18.","Tada H","Oral Dis","2021","2020/06/01","PMC7300786","","10.1111/odi.13449"
"32475830","Treatment adherence of patients with systemic rheumatic diseases in COVID-19 pandemic","Fragoulis GE, Evangelatos G, Arida A, Bournia VK, Fragiadaki K, Karamanakos A, Kravvariti E, Laskari K, Panopoulos S, Pappa M, Tektonidou MG, Sfikakis PP.","Ann Rheum Dis. 2021 Apr;80(4):e60. doi: 10.1136/annrheumdis-2020-217935. Epub 2020 May 31.","Fragoulis GE","Ann Rheum Dis","2021","2020/06/02","","","10.1136/annrheumdis-2020-217935"
"32475833","Response to: 'Treatment adherence of patients with sytemic rheumatic diseases in COVID-19 pandemic' by Fragoulis et al","Schulze-Koops H, Krueger K, Specker C.","Ann Rheum Dis. 2021 Apr;80(4):e61. doi: 10.1136/annrheumdis-2020-217987. Epub 2020 May 31.","Schulze-Koops H","Ann Rheum Dis","2021","2020/06/02","","","10.1136/annrheumdis-2020-217987"
"32476260","Thyroid cytology in the times of coronavirus","Troncone G.","Diagn Cytopathol. 2021 Apr;49(4):467-468. doi: 10.1002/dc.24510. Epub 2020 Jun 1.","Troncone G","Diagn Cytopathol","2021","2020/06/02","PMC7300898","","10.1002/dc.24510"
"32478472","Patient care protocols and personal safety measures for health care professionals in cardiac catheterization rooms during the COVID-19 outbreak in the National Institute of Cardiology","Eid-Lidt G, Farjat Pasos JI.","Catheter Cardiovasc Interv. 2021 Apr 1;97(5):E686-E691. doi: 10.1002/ccd.28979. Epub 2020 Jun 1.","Eid-Lidt G","Catheter Cardiovasc Interv","2021","2020/06/02","PMC7300668","","10.1002/ccd.28979"
"32478957","Adapting STEMI care for the COVID-19 pandemic: The case for low-risk STEMI triage and early discharge","Lopez JJ, Ebinger JE, Allen S, Yildiz M, Henry TD.","Catheter Cardiovasc Interv. 2021 Apr 1;97(5):847-849. doi: 10.1002/ccd.28993. Epub 2020 Jun 1.","Lopez JJ","Catheter Cardiovasc Interv","2021","2020/06/02","PMC7300822","","10.1002/ccd.28993"
"32487704","Reply to Tognù et al: regional anesthesia for proximal humerus surgery during COVID-19 pandemic","Mistry T, Kuppusamy E.","Reg Anesth Pain Med. 2021 Apr;46(4):376. doi: 10.1136/rapm-2020-101729. Epub 2020 Jun 2.","Mistry T","Reg Anesth Pain Med","2021","2020/06/04","","","10.1136/rapm-2020-101729"
"32489160","Severe complicated influenza declined during the prevention of COVID-19 in Taiwan","Yang CJ, Chen TC, Kuo SH, Hsieh MH, Chen YH.","Infect Control Hosp Epidemiol. 2021 Apr;42(4):499-501. doi: 10.1017/ice.2020.272. Epub 2020 Jun 3.","Yang CJ","Infect Control Hosp Epidemiol","2021","2020/06/04","PMC7287302","","10.1017/ice.2020.272"
"32489164","Lack of transparency during the COVID-19 pandemic: Nurturing a future and more devastating crisis","Braillon A.","Infect Control Hosp Epidemiol. 2021 Apr;42(4):497-498. doi: 10.1017/ice.2020.271. Epub 2020 Jun 3.","Braillon A","Infect Control Hosp Epidemiol","2021","2020/06/04","PMC7294075","","10.1017/ice.2020.271"
"32489171","Contamination of filtering face piece 3 masks with SARS-COV-2 during endotracheal intubation","Bone A, Barton E, Hoskins S, Holborow A, Johnston C, Blyth I, Evans J, Healy B.","Infect Control Hosp Epidemiol. 2021 Apr;42(4):494-495. doi: 10.1017/ice.2020.269. Epub 2020 Jun 3.","Bone A","Infect Control Hosp Epidemiol","2021","2020/06/04","PMC7298094","","10.1017/ice.2020.269"
"32498490","Infection control of operating room and anesthesia for cesarean section during the COVID-19 outbreak in Daegu, the Republic of Korea -a case series","Oh J, Kim E, Kim H, Lee SA, Lee KH, Yu MH, An J.","Korean J Anesthesiol. 2021 Apr;74(2):169-174. doi: 10.4097/kja.20204. Epub 2020 Jun 5.","Oh J","Korean J Anesthesiol","2021","2020/06/06","PMC8024212","","10.4097/kja.20204"
"32499225","Pathologists and the coronavirus distraction effect","Troncone G, Hofman P.","J Clin Pathol. 2021 Apr;74(4):205-206. doi: 10.1136/jclinpath-2020-206807. Epub 2020 Jun 4.","Troncone G","J Clin Pathol","2021","2020/06/06","","","10.1136/jclinpath-2020-206807"
"32501607","Selective C-reactive protein apheresis for Covid-19 patients suffering from organ damage","Kayser S, Kunze R, Sheriff A.","Ther Apher Dial. 2021 Apr;25(2):251-252. doi: 10.1111/1744-9987.13532. Epub 2020 Jun 23.","Kayser S","Ther Apher Dial","2021","2020/06/06","PMC7300911","","10.1111/1744-9987.13532"
"32503851","Telemedicine will not keep us apart in COVID-19 pandemic","Perniola S, Alivernini S, Varriano V, Paglionico A, Tanti G, Rubortone P, Lanzo L, Melpignano F, Tur C, De Lorenzis E, Peluso G, Capacci A, Gremese E.","Ann Rheum Dis. 2021 Apr;80(4):e48. doi: 10.1136/annrheumdis-2020-218022. Epub 2020 Jun 5.","Perniola S","Ann Rheum Dis","2021","2020/06/07","","","10.1136/annrheumdis-2020-218022"
"32503856","Response to: 'Telemedicine will not keep us apart in the COVID-19 pandemic' by Perniola et al","Bozzalla Cassione E, Zanframundo G, Biglia A, Codullo V, Montecucco C, Cavagna L.","Ann Rheum Dis. 2021 Apr;80(4):e49. doi: 10.1136/annrheumdis-2020-218071. Epub 2020 Jun 5.","Bozzalla Cassione E","Ann Rheum Dis","2021","2020/06/07","","","10.1136/annrheumdis-2020-218071"
"32503860","COVID-19 pandemic: an opportunity to assess the utility of telemedicine in patients with rheumatic diseases","López-Medina C, Escudero A, Collantes-Estevez E.","Ann Rheum Dis. 2021 Apr;80(4):e50. doi: 10.1136/annrheumdis-2020-218008. Epub 2020 Jun 5.","López-Medina C","Ann Rheum Dis","2021","2020/06/07","","","10.1136/annrheumdis-2020-218008"
"32506662","Necrotizing periodontal disease: Oral manifestation of COVID-19","Patel J, Woolley J.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):768-769. doi: 10.1111/odi.13462. Epub 2020 Jun 22.","Patel J","Oral Dis","2021","2020/06/08","PMC7301037","","10.1111/odi.13462"
"32506724","Who's afraid of the big bad wolf? The experience of an Oral Medicine Unit in the time of Corona-Virus","Sardella A, Varoni E, Carrassi A, Pispero A, Lombardi N, Lodi G.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):766-767. doi: 10.1111/odi.13461. Epub 2020 Jun 29.","Sardella A","Oral Dis","2021","2020/06/08","PMC7300641","","10.1111/odi.13461"
"32506730","Oral manifestations in coronavirus disease 2019 (COVID-19)","Vieira AR.","Oral Dis. 2021 Apr;27 Suppl 3(Suppl 3):770. doi: 10.1111/odi.13463. Epub 2020 Jul 8.","Vieira AR","Oral Dis","2021","2020/06/08","PMC7300985","","10.1111/odi.13463"
