PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33497404","Piloting an integrated SARS-CoV-2 testing and data system for outbreak containment among college students: A prospective cohort study","Packel L, Reingold A, Hunter L, Facente S, Li Y, Harte A, Nicolette G, Urnov FD, Lu M, Petersen M; IGI Testing Consortium.","PLoS One. 2021 Jan 26;16(1):e0245765. doi: 10.1371/journal.pone.0245765. eCollection 2021.","Packel L","PLoS One","2021","2021/01/26","PMC7837458","","10.1371/journal.pone.0245765"
"33497420","Temporal development and neutralising potential of antibodies against SARS-CoV-2 in hospitalised COVID-19 patients: An observational cohort study","Murrell I, Forde D, Zelek W, Tyson L, Chichester L, Palmer N, Jones R, Morgan BP, Moore C.","PLoS One. 2021 Jan 26;16(1):e0245382. doi: 10.1371/journal.pone.0245382. eCollection 2021.","Murrell I","PLoS One","2021","2021/01/26","PMC7837461","","10.1371/journal.pone.0245382"
"33498106","An Ultralocalized Cas13a Assay Enables Universal and Nucleic Acid Amplification-Free Single-Molecule RNA Diagnostics","Tian T, Shu B, Jiang Y, Ye M, Liu L, Guo Z, Han Z, Wang Z, Zhou X.","ACS Nano. 2021 Jan 26;15(1):1167-1178. doi: 10.1021/acsnano.0c08165. Epub 2020 Dec 17.","Tian T","ACS Nano","2021","2021/01/27","","","10.1021/acsnano.0c08165"
"33499887","Early use of corticosteroids in non-critical patients with COVID-19 pneumonia (PREDCOVID): a structured summary of a study protocol for a randomised controlled trial","Salinas M, Andino P, Palma L, Valencia J, Figueroa E, Ortega J.","Trials. 2021 Jan 26;22(1):92. doi: 10.1186/s13063-021-05046-6.","Salinas M","Trials","2021","2021/01/27","PMC7835442","","10.1186/s13063-021-05046-6"
"33499901","What can we learn from Israel's rapid roll out of COVID 19 vaccination?","McKee M, Rajan S.","Isr J Health Policy Res. 2021 Jan 26;10(1):5. doi: 10.1186/s13584-021-00441-5.","McKee M","Isr J Health Policy Res","2021","2021/01/27","PMC7835666","","10.1186/s13584-021-00441-5"
"33499905","Israel's rapid rollout of vaccinations for COVID-19","Rosen B, Waitzberg R, Israeli A.","Isr J Health Policy Res. 2021 Jan 26;10(1):6. doi: 10.1186/s13584-021-00440-6.","Rosen B","Isr J Health Policy Res","2021","2021/01/27","PMC7835664","","10.1186/s13584-021-00440-6"
"33499907","The National Immunization Technical Advisory Group in Israel","Stein-Zamir C, Rishpon S.","Isr J Health Policy Res. 2021 Jan 26;10(1):7. doi: 10.1186/s13584-021-00442-4.","Stein-Zamir C","Isr J Health Policy Res","2021","2021/01/27","PMC7835647","","10.1186/s13584-021-00442-4"
"33500243","Covid-19: Use social media to maximise vaccine confidence and uptake","Patten D, Green A, Bown D, Russell C.","BMJ. 2021 Jan 26;372:n225. doi: 10.1136/bmj.n225.","Patten D","BMJ","2021","2021/01/27","","","10.1136/bmj.n225"
"33500257","Universal basic income and covid-19 pandemic","Patel SB, Kariel J.","BMJ. 2021 Jan 26;372:n193. doi: 10.1136/bmj.n193.","Patel SB","BMJ","2021","2021/01/27","","","10.1136/bmj.n193"
"33500270","Cultural competence in vaccine rollout: migrants would face difficulties accessing covid-19 vaccines","Waterman LZ.","BMJ. 2021 Jan 26;372:n220. doi: 10.1136/bmj.n220.","Waterman LZ","BMJ","2021","2021/01/27","","","10.1136/bmj.n220"
"33500288","Hospital bed capacity and usage across secondary healthcare providers in England during the first wave of the COVID-19 pandemic: a descriptive analysis","Mateen BA, Wilde H, Dennis JM, Duncan A, Thomas N, McGovern A, Denaxas S, Keeling M, Vollmer S.","BMJ Open. 2021 Jan 26;11(1):e042945. doi: 10.1136/bmjopen-2020-042945.","Mateen BA","BMJ Open","2021","2021/01/27","PMC7843315","","10.1136/bmjopen-2020-042945"
"33500292","Evaluation of patient characteristics, management and outcomes for COVID-19 at district hospitals in the Western Cape, South Africa: descriptive observational study","Mash RJ, Presence-Vollenhoven M, Adeniji A, Christoffels R, Doubell K, Eksteen L, Hendrikse A, Hutton L, Jenkins L, Kapp P, Lombard A, Marais H, Rossouw L, Stuve K, Ugoagwu A, Williams B.","BMJ Open. 2021 Jan 26;11(1):e047016. doi: 10.1136/bmjopen-2020-047016.","Mash RJ","BMJ Open","2021","2021/01/27","PMC7839306","","10.1136/bmjopen-2020-047016"
"33500300","Recurrent coronary thrombotic events in a moderate case of COVID-19","Muguerza J, Loizeau PA.","BMJ Case Rep. 2021 Jan 26;14(1):e237624. doi: 10.1136/bcr-2020-237624.","Muguerza J","BMJ Case Rep","2021","2021/01/27","PMC7843346","","10.1136/bcr-2020-237624"
"33500312","Fusobacterium nucleatum causing a pyogenic liver abscess: a rare complication of periodontal disease that occurred during the COVID-19 pandemic","Collins L, Diamond T.","BMJ Case Rep. 2021 Jan 26;14(1):e240080. doi: 10.1136/bcr-2020-240080.","Collins L","BMJ Case Rep","2021","2021/01/27","PMC7843314","","10.1136/bcr-2020-240080"
"33500313","Axillary artery thrombosis resulting in upper limb amputation as a COVID-19 sequela","Ramachandran R, Vasudevan Pillai A, Raja S, Sailesh S.","BMJ Case Rep. 2021 Jan 26;14(1):e240981. doi: 10.1136/bcr-2020-240981.","Ramachandran R","BMJ Case Rep","2021","2021/01/27","PMC7839882","","10.1136/bcr-2020-240981"
"33500407","A population-based controlled experiment assessing the epidemiological impact of digital contact tracing","Rodríguez P, Graña S, Alvarez-León EE, Battaglini M, Darias FJ, Hernán MA, López R, Llaneza P, Martín MC; RadarCovidPilot Group; Ramirez-Rubio O, Romaní A, Suárez-Rodríguez B, Sánchez-Monedero J, Arenas A, Lacasa L.","Nat Commun. 2021 Jan 26;12(1):587. doi: 10.1038/s41467-020-20817-6.","Rodríguez P","Nat Commun","2021","2021/01/27","PMC7838392","","10.1038/s41467-020-20817-6"
"33500422","Using routinely collected primary care records to identify and investigate severe asthma: a scoping review","Stewart J, Kee F, Hart N.","NPJ Prim Care Respir Med. 2021 Jan 26;31(1):1. doi: 10.1038/s41533-020-00213-9.","Stewart J","NPJ Prim Care Respir Med","2021","2021/01/27","PMC7838272","","10.1038/s41533-020-00213-9"
"33500453","A new SYBR Green real-time PCR to detect SARS-CoV-2","Marinowic DR, Zanirati G, Rodrigues FVF, Grahl MVC, Alcará AM, Machado DC, Da Costa JC.","Sci Rep. 2021 Jan 26;11(1):2224. doi: 10.1038/s41598-021-81245-0.","Marinowic DR","Sci Rep","2021","2021/01/27","PMC7838253","","10.1038/s41598-021-81245-0"
"33500503","Overcoming limitations in the availability of swabs systems used for SARS-CoV-2 laboratory diagnostics","Nairz M, Bellmann-Weiler R, Ladstätter M, Schüllner F, Zimmermann M, Koller AM, Blunder S, Naschberger H, Klotz W, Herold M, Kerndler S, Jeske M, Haschka D, Petzer V, Schroll A, Sonnweber T, Tancevski I, Fritsche G, de Araujo MEG, Stasyk T, Huber LA, Griesmacher A, Theurl I, Weiss G.","Sci Rep. 2021 Jan 26;11(1):2261. doi: 10.1038/s41598-021-81782-8.","Nairz M","Sci Rep","2021","2021/01/27","PMC7838421","","10.1038/s41598-021-81782-8"
"33500537","A PCR amplicon-based SARS-CoV-2 replicon for antiviral evaluation","Kotaki T, Xie X, Shi PY, Kameoka M.","Sci Rep. 2021 Jan 26;11(1):2229. doi: 10.1038/s41598-021-82055-0.","Kotaki T","Sci Rep","2021","2021/01/27","PMC7838314","","10.1038/s41598-021-82055-0"
"33503420","The immunodominant and neutralization linear epitopes for SARS-CoV-2","Lu S, Xie XX, Zhao L, Wang B, Zhu J, Yang TR, Yang GW, Ji M, Lv CP, Xue J, Dai EH, Fu XM, Liu DQ, Zhang L, Hou SJ, Yu XL, Wang YL, Gao HX, Shi XH, Ke CW, Ke BX, Jiang CG, Liu RT.","Cell Rep. 2021 Jan 26;34(4):108666. doi: 10.1016/j.celrep.2020.108666.","Lu S","Cell Rep","2021","2021/01/27","PMC7837128","","10.1016/j.celrep.2020.108666"
"33530315","Changes in Healthy Behaviors and Meeting 24-h Movement Guidelines in Spanish and Brazilian Preschoolers, Children and Adolescents during the COVID-19 Lockdown","López-Gil JF, Tremblay MS, Brazo-Sayavera J.","Children (Basel). 2021 Jan 26;8(2):83. doi: 10.3390/children8020083.","López-Gil JF","Children (Basel)","2021","2021/02/03","PMC7912043","","10.3390/children8020083"
"33530346","The Role of TEG Analysis in Patients with COVID-19-Associated Coagulopathy: A Systematic Review","Hartmann J, Ergang A, Mason D, Dias JD.","Diagnostics (Basel). 2021 Jan 26;11(2):172. doi: 10.3390/diagnostics11020172.","Hartmann J","Diagnostics (Basel)","2021","2021/02/03","PMC7911186","","10.3390/diagnostics11020172"
"33530355","One Year of SARS-CoV-2: How Much Has the Virus Changed?","Vilar S, Isom DG.","Biology (Basel). 2021 Jan 26;10(2):91. doi: 10.3390/biology10020091.","Vilar S","Biology (Basel)","2021","2021/02/03","PMC7911924","","10.3390/biology10020091"
"33530357","Alzheimer's and Parkinson's Diseases Predict Different COVID-19 Outcomes: A UK Biobank Study","Yu Y, Travaglio M, Popovic R, Leal NS, Martins LM.","Geriatrics (Basel). 2021 Jan 26;6(1):10. doi: 10.3390/geriatrics6010010.","Yu Y","Geriatrics (Basel)","2021","2021/02/03","PMC7839041","","10.3390/geriatrics6010010"
"33530371","Viral Evasion of RIG-I-Like Receptor-Mediated Immunity through Dysregulation of Ubiquitination and ISGylation","Chiang C, Liu G, Gack MU.","Viruses. 2021 Jan 26;13(2):182. doi: 10.3390/v13020182.","Chiang C","Viruses","2021","2021/02/03","PMC7910861","","10.3390/v13020182"
"33530467","Current Updates on Naturally Occurring Compounds Recognizing SARS-CoV-2 Druggable Targets","Romeo I, Mesiti F, Lupia A, Alcaro S.","Molecules. 2021 Jan 26;26(3):632. doi: 10.3390/molecules26030632.","Romeo I","Molecules","2021","2021/02/03","PMC7865633","","10.3390/molecules26030632"
"33530544","Review of Medical Therapies for the Management of Pulmonary Embolism","Panahi L, Udeani G, Horseman M, Weston J, Samuel N, Joseph M, Mora A, Bazan D.","Medicina (Kaunas). 2021 Jan 26;57(2):110. doi: 10.3390/medicina57020110.","Panahi L","Medicina (Kaunas)","2021","2021/02/03","PMC7912594","","10.3390/medicina57020110"
"33530550","The Novel Perspectives Opened by ST2 in the Pandemic: A Review of Its Role in the Diagnosis and Prognosis of Patients with Heart Failure and COVID-19","Miftode RS, Petriș AO, Onofrei Aursulesei V, Cianga C, Costache II, Mitu O, Miftode IL, Șerban IL.","Diagnostics (Basel). 2021 Jan 26;11(2):175. doi: 10.3390/diagnostics11020175.","Miftode RS","Diagnostics (Basel)","2021","2021/02/03","PMC7911622","","10.3390/diagnostics11020175"
"33530554","Mediterranean Diet for the Prevention of Gestational Diabetes in the Covid-19 Era: Implications of Il-6 In Diabesity","Fedullo AL, Schiattarella A, Morlando M, Raguzzini A, Toti E, De Franciscis P, Peluso I.","Int J Mol Sci. 2021 Jan 26;22(3):1213. doi: 10.3390/ijms22031213.","Fedullo AL","Int J Mol Sci","2021","2021/02/03","PMC7866163","","10.3390/ijms22031213"
"33530570","Childhood Obesity and COVID-19 Lockdown: Remarks on Eating Habits of Patients Enrolled in a Food-Education Program","Nicodemo M, Spreghini MR, Manco M, Wietrzykowska Sforza R, Morino G.","Nutrients. 2021 Jan 26;13(2):383. doi: 10.3390/nu13020383.","Nicodemo M","Nutrients","2021","2021/02/03","PMC7911357","","10.3390/nu13020383"
"33530620","Anthropogenic Infection of Cats during the 2020 COVID-19 Pandemic","Hosie MJ, Hofmann-Lehmann R, Hartmann K, Egberink H, Truyen U, Addie DD, Belák S, Boucraut-Baralon C, Frymus T, Lloret A, Lutz H, Marsilio F, Pennisi MG, Tasker S, Thiry E, Möstl K.","Viruses. 2021 Jan 26;13(2):185. doi: 10.3390/v13020185.","Hosie MJ","Viruses","2021","2021/02/03","PMC7911697","","10.3390/v13020185"
"33531805","Application of Nanotechnology in the COVID-19 Pandemic","Yang D.","Int J Nanomedicine. 2021 Jan 26;16:623-649. doi: 10.2147/IJN.S296383. eCollection 2021.","Yang D","Int J Nanomedicine","2021","2021/02/03","PMC7847377","","10.2147/IJN.S296383"
"33531814","COVID-19 Pandemic and Its Impact on Pediatric Dentistry in Austria: Knowledge, Perception and Attitude Among Pediatric Dentists in a Cross-Sectional Survey","Bekes K, Ritschl V, Stamm T.","J Multidiscip Healthc. 2021 Jan 26;14:161-169. doi: 10.2147/JMDH.S285093. eCollection 2021.","Bekes K","J Multidiscip Healthc","2021","2021/02/03","PMC7847384","","10.2147/JMDH.S285093"
"33531826","Nucleic Acid-Sensing Pathways During SARS-CoV-2 Infection: Expectations versus Reality","Mdkhana B, Saheb Sharif-Askari N, Ramakrishnan RK, Goel S, Hamid Q, Halwani R.","J Inflamm Res. 2021 Jan 26;14:199-216. doi: 10.2147/JIR.S277716. eCollection 2021.","Mdkhana B","J Inflamm Res","2021","2021/02/03","PMC7847386","","10.2147/JIR.S277716"
"33531833","Pain Symptoms in Patients with Coronavirus Disease (COVID-19): A Literature Review","Weng LM, Su X, Wang XQ.","J Pain Res. 2021 Jan 26;14:147-159. doi: 10.2147/JPR.S269206. eCollection 2021.","Weng LM","J Pain Res","2021","2021/02/03","PMC7847371","","10.2147/JPR.S269206"
"33531849","Characteristics of First Cases of Coronavirus Disease 2019 and the Effort to Prevent the Early Spread of COVID-19 in Saudi Arabia","Natto ZS, Alshaeri HK.","Risk Manag Healthc Policy. 2021 Jan 26;14:315-321. doi: 10.2147/RMHP.S278394. eCollection 2021.","Natto ZS","Risk Manag Healthc Policy","2021","2021/02/03","PMC7847413","","10.2147/RMHP.S278394"
"33532770","A single intranasal dose of chimpanzee adenovirus-vectored vaccine protects against SARS-CoV-2 infection in rhesus macaques","Hassan AO, Feldmann F, Zhao H, Curiel DT, Okumura A, Tang-Huau TL, Case JB, Meade-White K, Callison J, Lovaglio J, Hanley PW, Scott DP, Fremont DH, Feldmann H, Diamond MS.","bioRxiv. 2021 Jan 26:2021.01.26.428251. doi: 10.1101/2021.01.26.428251. Preprint.","Hassan AO","bioRxiv","2021","2021/02/03","PMC7852261","","10.1101/2021.01.26.428251"
"33532773","Mechanism of Viral Glycoprotein Targeting by Membrane-associated-RING-CH Proteins","Lun CM, Waheed AA, Majadly A, Powell N, Freed EO.","bioRxiv. 2021 Jan 26:2021.01.25.428025. doi: 10.1101/2021.01.25.428025. Preprint.","Lun CM","bioRxiv","2021","2021/02/03","PMC7852266","","10.1101/2021.01.25.428025"
"33552406","Correlation of refractory hypoxemia with biochemical markers and clinical outcomes of COVID-19 patients in a developing country: A retrospective observational study: Running head: Predictors of hypoxemia in COVID-19","Asghar MS, Ahmed I, Alvi H, Iqbal S, Khan I, Alvi RS, Saeed Z, Irfan S, Akhtar M, Fatima I.","J Community Hosp Intern Med Perspect. 2021 Jan 26;11(1):9-16. doi: 10.1080/20009666.2020.1835214.","Asghar MS","J Community Hosp Intern Med Perspect","2021","2021/02/08","PMC7850320","","10.1080/20009666.2020.1835214"
"33552408","Prompt and unavoidable requalification of ordinary hospital wards into a centralized department characterized by high-intensity treatment due to COVID-19 epidemic: the experience of Romano di Lombardia Hospital","Ceserani N, Motterlini E, Albergati M, Barbieri F, Valcarenghi M, Carbone A, Bergonzi G, Di Biase P, Chiarello A, Colpani M, Moretti F, Magnani A, Buscaya O, Pagnoni P, Trogu M, Bosco R, Ruggiero L, Cirelli A, Ciardo L, Cerea K, Petracca M, Mangiarotti S, Sangiovanni L, Piacentini G, Berti M, Gatti A, Testa G, Sala G.","J Community Hosp Intern Med Perspect. 2021 Jan 26;11(1):23-26. doi: 10.1080/20009666.2020.1825185.","Ceserani N","J Community Hosp Intern Med Perspect","2021","2021/02/08","PMC7850344","","10.1080/20009666.2020.1825185"
"33552412","YouTube as a source of information on the COVID-19 pandemic","Andika R, Kao CT, Williams C, Lee YJ, Al-Battah H, Alweis R.","J Community Hosp Intern Med Perspect. 2021 Jan 26;11(1):39-41. doi: 10.1080/20009666.2020.1837412.","Andika R","J Community Hosp Intern Med Perspect","2021","2021/02/08","PMC7850399","","10.1080/20009666.2020.1837412"
"33552430","Papering over the cracks: COVID-19's amplification of the failures of employer-based health insurance coverage","Ramgobin D, McClafferty B, Kramer C, Golamari R, McGillen B, Jain R.","J Community Hosp Intern Med Perspect. 2021 Jan 26;11(1):107-110. doi: 10.1080/20009666.2020.1851869.","Ramgobin D","J Community Hosp Intern Med Perspect","2021","2021/02/08","PMC7850387","","10.1080/20009666.2020.1851869"
"33553391","Clinical features and potential mechanism of coronavirus disease 2019-associated liver injury","Han MW, Wang M, Xu MY, Qi WP, Wang P, Xi D.","World J Clin Cases. 2021 Jan 26;9(3):528-539. doi: 10.12998/wjcc.v9.i3.528.","Han MW","World J Clin Cases","2021","2021/02/08","PMC7829721","","10.12998/wjcc.v9.i3.528"
"33574756","Potential of Immune-Related Therapy in COVID-19","Yuan C, Li R, Liu G, Pan Y.","Front Pharmacol. 2021 Jan 26;11:609212. doi: 10.3389/fphar.2020.609212. eCollection 2020.","Yuan C","Front Pharmacol","2021","2021/02/12","PMC7870867","","10.3389/fphar.2020.609212"
"33574769","Targeting Endolysosomal Two-Pore Channels to Treat Cardiovascular Disorders in the Novel COronaVIrus Disease 2019","Moccia F, Negri S, Faris P, Perna A, De Luca A, Soda T, Berra-Romani R, Guerra G.","Front Physiol. 2021 Jan 26;12:629119. doi: 10.3389/fphys.2021.629119. eCollection 2021.","Moccia F","Front Physiol","2021","2021/02/12","PMC7870486","","10.3389/fphys.2021.629119"
"33574788","COVID-19 and Emotional Variables in a Sample of Chileans","González-Tovar M, Hernández-Rodríguez S.","Front Psychol. 2021 Jan 26;12:615268. doi: 10.3389/fpsyg.2021.615268. eCollection 2021.","González-Tovar M","Front Psychol","2021","2021/02/12","PMC7870464","","10.3389/fpsyg.2021.615268"
"33574816","Are Patients With Autoimmune Cytopenias at Higher Risk of COVID-19 Pneumonia? The Experience of a Reference Center in Northern Italy and Review of the Literature","Barcellini W, Giannotta JA, Fattizzo B.","Front Immunol. 2021 Jan 26;11:609198. doi: 10.3389/fimmu.2020.609198. eCollection 2020.","Barcellini W","Front Immunol","2021","2021/02/12","PMC7870679","","10.3389/fimmu.2020.609198"
"33574819","COVID-19 in Association With Development, Course, and Treatment of Systemic Autoimmune Rheumatic Diseases","Lakota K, Perdan-Pirkmajer K, Hočevar A, Sodin-Semrl S, Rotar Ž, Čučnik S, Žigon P.","Front Immunol. 2021 Jan 26;11:611318. doi: 10.3389/fimmu.2020.611318. eCollection 2020.","Lakota K","Front Immunol","2021","2021/02/12","PMC7870870","","10.3389/fimmu.2020.611318"
"33575234","Legal and Ethical Issues Regarding Minors in the Italian Coronavirus Flu Emergency","Fedeli P, Cannovo N, Scendoni R, Cingolani M.","Front Pediatr. 2021 Jan 26;9:544461. doi: 10.3389/fped.2021.544461. eCollection 2021.","Fedeli P","Front Pediatr","2021","2021/02/12","PMC7870794","","10.3389/fped.2021.544461"
"33575237","Geographical and Epidemiological Characteristics of 3,487 Confirmed Cases With COVID-19 Among Healthcare Workers in China","Feng M, Li Z, Xiong J, Xu W, Xiang B.","Front Public Health. 2021 Jan 26;8:586736. doi: 10.3389/fpubh.2020.586736. eCollection 2020.","Feng M","Front Public Health","2021","2021/02/12","PMC7870986","","10.3389/fpubh.2020.586736"
